,Player,Position,Team,Opponent,Points,PlayerID
0,Philip Rivers,QB,LAC,BAL,31.22,00-0022942
1,Ben Roethlisberger,QB,PIT,NO,31.2,00-0022924
2,Colt McCoy,QB,WAS,IND,30.88,00-0027688
3,Drew Brees,QB,NO,PIT,30.28,00-0020531
4,Aaron Rodgers,QB,GB,NE,27.92,00-0023459
5,Matthew Stafford,QB,DET,CHI,25.6,00-0026498
6,Matt Ryan,QB,ATL,ARI,24.84,00-0026143
7,Joe Flacco,QB,BAL,LAC,23.3,00-0026158
8,Mark Sanchez,QB,PHI,DAL,21.48,00-0026898
9,Shaun Hill,QB,LA,OAK,21.42,00-0020679
10,Blake Bortles,QB,JAX,NYG,18.56,00-0031407
11,Tom Brady,QB,NE,GB,17.7,00-0019596
12,Jay Cutler,QB,CHI,DET,17.1,00-0024226
13,Russell Wilson,QB,SEA,SF,16.94,00-0029263
14,Cam Newton,QB,CAR,MIN,15.66,00-0027939
15,Andy Dalton,QB,CIN,TB,14.74,00-0027973
16,Teddy Bridgewater,QB,MIN,CAR,14.72,00-0031237
17,Drew Stanton,QB,ARI,ATL,14.46,00-0025430
18,Alex Smith,QB,KC,DEN,13.72,00-0023436
19,Peyton Manning,QB,DEN,KC,13.56,00-0010346
20,Eli Manning,QB,NYG,JAX,11.88,00-0022803
21,Zach Mettenberger,QB,TEN,HOU,11.16,00-0031266
22,Johnny Manziel,QB,CLE,BUF,9.82,00-0031409
23,Ryan Tannehill,QB,MIA,NYJ,9.7,00-0029701
24,Kyle Orton,QB,BUF,CLE,9.6,00-0023541
25,Josh McCown,QB,TB,CIN,6.6,00-0021206
26,Tony Romo,QB,DAL,PHI,5.86,00-0021678
27,Brian Hoyer,QB,CLE,BUF,5.68,00-0026625
28,Derek Carr,QB,OAK,LAR,5.02,00-0031280
29,Jake Locker,QB,TEN,HOU,4.64,00-0027946
30,Colin Kaepernick,QB,SF,SEA,4.54,00-0027974
31,Geno Smith,QB,NYJ,MIA,3.5,00-0030565
32,Matt Schaub,QB,OAK,LAR,0.28,00-0022787
33,Austin Davis,QB,LA,OAK,0.0,00-0028957
34,Luke McCown,QB,NO,PIT,0.0,00-0022864
35,Tom Savage,QB,HOU,TEN,-0.2,00-0031064
36,Keenan Allen,WR,LAC,BAL,38.1,00-0030279
37,Julio Jones,WR,ATL,ARI,37.9,00-0027944
38,Donte Moncrief,WR,IND,WAS,32.0,00-0031339
39,Antonio Brown,WR,PIT,NO,31.7,00-0027793
40,Kenny Stills,WR,NO,PIT,30.2,00-0030085
41,Kendall Wright,WR,TEN,HOU,29.2,00-0029708
42,Alshon Jeffery,WR,CHI,DET,28.1,00-0029137
43,Torrey Smith,WR,BAL,LAC,24.5,00-0027996
44,Harry Douglas,WR,ATL,ARI,23.6,00-0026224
45,Eddie Royal,WR,LAC,BAL,22.1,00-0026182
46,Jeremy Maclin,WR,PHI,DAL,21.8,00-0026995
47,Davante Adams,WR,GB,NE,21.1,00-0031381
48,Brandon LaFell,WR,NE,GB,20.8,00-0027681
49,Marqise Lee,WR,JAX,NYG,19.5,00-0031431
50,DeSean Jackson,WR,WAS,IND,19.4,00-0026189
51,Demaryius Thomas,WR,DEN,KC,18.3,00-0027874
52,Stedman Bailey,WR,LA,OAK,18.0,00-0030532
53,Andre Johnson,WR,HOU,TEN,17.3,00-0022044
54,TY Hilton,WR,IND,WAS,17.2,00-0029608
55,Nate Washington,WR,TEN,HOU,17.1,00-0023367
56,Golden Tate,WR,DET,CHI,16.9,00-0027891
57,Odell Beckham Jr,WR,NYG,JAX,16.4,00-0031235
58,Randall Cobb,WR,GB,NE,16.3,00-0028002
59,AJ Green,WR,CIN,TB,15.7,00-0027942
60,Miles Austin,WR,CLE,BUF,15.6,00-0023921
61,Greg Jennings,WR,MIN,CAR,15.5,00-0024267
62,Jordan Matthews,WR,PHI,DAL,15.1,00-0031299
63,Jarvis Landry,WR,MIA,NYJ,14.8,00-0031382
64,Jaron Brown,WR,ARI,ATL,14.5,00-0030300
65,Josh Gordon,WR,CLE,BUF,14.5,00-0029664
66,Jordy Nelson,WR,GB,NE,13.3,00-0026176
67,Emmanuel Sanders,WR,DEN,KC,13.3,00-0027685
68,Mike Wallace,WR,MIA,NYJ,12.9,00-0026901
69,Corey Brown,WR,CAR,MIN,11.8,00-0031118
70,Julian Edelman,WR,NE,GB,11.8,00-0027150
