Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Le'Veon Bell,RB,13,PIT,NO,21,95,5,1,11,8,159,0,0,0,42.40,2014
2,Tre Mason,RB,13,LAR,OAK,14,117,8,2,4,3,47,1,0,0,40.40,2014
3,CJ Anderson,RB,13,DEN,KC,32,168,5,0,3,2,17,1,0,0,29.50,2014
4,Joique Bell,RB,13,DET,CHI,23,91,4,2,2,2,16,0,0,0,24.70,2014
5,Rashad Jennings,RB,13,NYG,JAX,26,91,4,2,5,3,3,0,0,0,24.40,2014
6,LeSean McCoy,RB,13,PHI,DAL,25,159,6,1,0,0,0,0,1,1,23.90,2014
7,DeMarco Murray,RB,13,DAL,PHI,20,73,4,1,6,6,40,0,0,0,23.30,2014
8,Arian Foster,RB,13,HOU,TEN,19,79,4,0,7,5,26,1,0,0,21.50,2014
9,Justin Forsett,RB,13,BAL,LAC,24,106,4,0,3,2,17,0,0,0,17.30,2014
10,Mark Ingram,RB,13,NO,PIT,23,122,5,0,2,2,-1,0,0,0,17.10,2014
11,Dan Herron,RB,13,IND,WAS,8,88,11,1,2,2,8,0,1,1,16.60,2014
12,Roy Helu,RB,13,WAS,IND,1,5,5,0,4,4,61,1,0,0,16.60,2014
13,Jamaal Charles,RB,13,KC,DEN,10,35,4,0,6,4,24,1,0,0,15.90,2014
14,Marshawn Lynch,RB,13,SEA,SF,20,104,5,0,1,1,7,0,0,0,15.10,2014
15,Lamar Miller,RB,13,MIA,NYJ,13,56,4,1,3,2,11,0,0,0,14.70,2014
16,Robert Turbin,RB,13,SEA,SF,4,8,2,0,2,2,47,1,0,0,13.50,2014
17,Eddie Lacy,RB,13,GB,NE,21,98,5,0,3,2,17,0,0,0,13.50,2014
18,Chris Johnson,RB,13,NYJ,MIA,17,105,6,0,0,0,0,0,0,0,13.50,2014
19,Doug Martin,RB,13,TB,CIN,18,58,3,1,1,1,3,0,0,0,13.10,2014
20,Steven Jackson,RB,13,ATL,ARI,18,101,6,0,0,0,0,0,0,0,13.10,2014
21,Jonathan Stewart,RB,13,CAR,MIN,12,85,7,0,2,2,25,0,0,0,13.00,2014
22,Fred Jackson,RB,13,BUF,CLE,21,70,3,0,4,3,27,0,1,0,12.70,2014
23,Matt Forte,RB,13,CHI,DET,5,6,1,0,9,6,52,0,0,0,11.80,2014
24,Ryan Mathews,RB,13,LAC,BAL,12,40,3,1,2,1,6,0,0,0,11.60,2014
25,Theo Riddick,RB,13,DET,CHI,0,0,0,0,7,6,54,0,0,0,11.40,2014
26,Alfred Morris,RB,13,WAS,IND,17,67,4,0,5,3,16,0,0,0,11.30,2014
27,Marcel Reece,FB,13,OAK,LAR,4,12,3,0,8,6,48,0,1,1,11.00,2014
28,Matt Asiata,RB,13,MIN,CAR,14,52,4,0,4,4,5,0,0,0,9.70,2014
29,Charles Sims,RB,13,TB,CIN,5,6,1,0,4,4,49,0,0,0,9.50,2014
30,Stepfan Taylor,RB,13,ARI,ATL,0,0,0,0,2,1,3,1,0,0,9.30,2014
31,Jeremy Hill,RB,13,CIN,TB,13,40,3,0,4,4,12,0,0,0,9.20,2014
32,Carlos Hyde,RB,13,SF,SEA,5,19,4,0,3,3,38,0,0,0,8.70,2014
33,Denard Robinson,RB,13,JAX,NYG,11,44,4,0,4,3,10,0,0,0,8.40,2014
34,Brandon Bolden,RB,13,NE,GB,3,17,6,1,0,0,0,0,0,0,7.70,2014
35,Erik Lorig,FB,13,NO,PIT,0,0,0,0,1,1,4,1,0,0,7.40,2014
36,Maurice Jones-Drew,RB,13,OAK,LAR,5,21,4,0,4,3,23,0,0,0,7.40,2014
37,Bobby Rainey,RB,13,TB,CIN,1,11,11,0,2,2,41,0,0,0,7.20,2014
38,Marion Grice,RB,13,ARI,ATL,5,16,3,0,3,3,24,0,0,0,7.00,2014
39,Darren McFadden,RB,13,OAK,LAR,11,27,3,0,2,2,18,0,0,0,6.50,2014
40,Dexter McCluster,RB,13,TEN,HOU,9,33,4,0,3,2,11,0,0,0,6.40,2014
41,Giovani Bernard,RB,13,CIN,TB,10,49,5,0,1,1,4,0,0,0,6.30,2014
42,Chris Ivory,RB,13,NYJ,MIA,16,62,4,0,0,0,0,0,0,0,6.20,2014
43,Darren Sproles,RB,13,PHI,DAL,1,13,13,0,3,3,19,0,0,0,6.20,2014
44,LeGarrette Blount,RB,13,NE,GB,10,58,6,0,0,0,0,0,0,0,5.80,2014
45,Pierre Thomas,RB,13,NO,PIT,3,21,7,0,4,2,16,0,0,0,5.70,2014
46,Andre Williams,RB,13,NYG,JAX,8,21,3,0,3,2,16,0,0,0,5.70,2014
47,James Starks,RB,13,GB,NE,1,2,2,0,2,2,34,0,0,0,5.60,2014
48,Jacquizz Rodgers,RB,13,ATL,ARI,4,7,2,0,3,3,18,0,0,0,5.50,2014
49,Isaiah Crowell,RB,13,CLE,BUF,17,29,2,0,2,1,15,0,0,0,5.40,2014
50,Chris Polk,RB,13,PHI,DAL,11,49,5,0,0,0,0,0,0,0,4.90,2014
