Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Austin Collie,WR,3,IND,DEN,16,12,75,171,2,48,11,14,0,0,0,0,0,44.10,2010
2,Anquan Boldin,WR,3,BAL,CLE,11,8,73,142,3,34,13,18,0,0,0,0,0,42.96,2010
3,Lance Moore,WR,3,NO,ATL,7,6,86,149,2,80,21,25,0,0,0,0,0,35.90,2010
4,Brandon Marshall,WR,3,MIA,NYJ,17,10,59,166,1,40,10,17,2,3,0,0,0,35.90,2010
5,Brandon Lloyd,WR,3,DEN,IND,10,6,60,169,1,61,17,28,0,0,0,0,0,31.90,2010
6,Roy Williams,WR,3,DAL,HOU,6,5,83,117,2,63,20,23,0,0,0,0,0,31.70,2010
7,DeSean Jackson,WR,3,PHI,JAX,8,5,63,153,1,61,19,31,1,8,0,0,0,30.10,2010
8,Jabar Gaffney,WR,3,DEN,IND,14,12,86,140,0,26,10,12,0,0,0,0,0,29.00,2010
9,Mike Wallace,WR,3,PIT,TB,4,3,75,100,2,46,25,33,1,-1,0,0,0,27.90,2010
10,Santana Moss,WR,3,WAS,LAR,8,6,75,124,1,56,16,21,0,0,0,1,1,26.40,2010
11,Jeremy Maclin,WR,3,PHI,JAX,7,4,57,83,2,45,12,21,0,0,0,0,0,24.30,2010
12,Steve Smith,WR,3,NYG,TEN,12,9,75,103,0,29,9,11,0,0,0,0,0,22.30,2010
13,Malcom Floyd,WR,3,LAC,SEA,10,6,60,97,1,25,10,16,0,0,0,0,0,21.70,2010
14,Louis Murphy,WR,3,OAK,ARI,6,5,83,119,0,70,20,24,0,0,0,0,0,19.90,2010
15,Percy Harvin,WR,3,MIN,DET,8,6,75,62,1,24,8,10,2,13,0,0,0,19.50,2010
16,Randy Moss,WR,3,NE,BUF,3,2,67,42,2,35,14,21,0,0,0,0,0,18.20,2010
17,Roddy White,WR,3,ATL,NO,6,5,83,69,1,24,12,14,0,0,0,0,0,17.90,2010
18,Braylon Edwards,WR,3,NYJ,MIA,3,2,67,87,1,67,29,44,0,0,0,0,0,16.70,2010
