Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Adrian Peterson,RB,3,MIN,DET,23,160,7,2,7,5,30,0,0,0,39.00,2010
2,Peyton Hillis,RB,3,CLE,BAL,22,144,7,1,8,7,36,0,0,0,34.00,2010
3,Chris Johnson,RB,3,TEN,NYG,32,125,4,2,1,0,0,0,0,0,27.50,2010
4,Frank Gore,RB,3,SF,KC,15,43,3,0,13,9,102,0,0,0,26.50,2010
5,Michael Turner,RB,3,ATL,NO,30,114,4,1,3,2,11,0,0,0,23.50,2010
6,Rashard Mendenhall,RB,3,PIT,TB,19,143,8,1,0,0,0,0,0,0,23.30,2010
7,Darren McFadden,RB,3,OAK,ARI,25,105,4,1,3,2,17,0,1,0,23.20,2010
8,Cedric Benson,RB,3,CIN,CAR,27,81,3,1,3,2,9,1,1,0,23.00,2010
9,Ahmad Bradshaw,RB,3,NYG,TEN,15,88,6,1,5,5,30,0,1,1,21.80,2010
10,CJ Spiller,RB,3,BUF,NE,4,29,7,0,3,3,10,1,0,0,18.90,2010
11,Arian Foster,RB,3,HOU,DAL,17,106,6,0,5,4,20,0,1,1,18.60,2010
12,Jamaal Charles,RB,3,KC,SF,12,97,8,0,3,3,57,0,0,0,18.40,2010
13,LaDainian Tomlinson,RB,3,NYJ,MIA,15,70,5,1,5,3,18,0,0,0,17.80,2010
14,BenJarvus Green-Ellis,RB,3,NE,BUF,16,98,6,1,1,1,6,0,0,0,17.40,2010
15,Thomas Jones,RB,3,KC,SF,19,95,5,1,3,1,1,0,0,0,16.60,2010
16,Dexter McCluster,RB,3,KC,SF,2,-1,-1,0,3,3,69,1,0,0,15.80,2010
17,Pierre Thomas,RB,3,NO,ATL,9,30,3,0,6,6,61,0,0,0,15.10,2010
18,Ray Rice,RB,3,BAL,CLE,15,80,5,0,5,4,16,0,0,0,13.60,2010
19,Steven Jackson,RB,3,LAR,WAS,10,58,6,1,2,1,6,0,0,0,13.40,2010
20,Marion Barber,RB,3,DAL,HOU,17,55,3,1,1,1,5,0,0,0,13.00,2010
21,Kenneth Darby,RB,3,LAR,WAS,14,49,4,1,2,1,8,0,0,0,12.70,2010
22,Justin Forsett,RB,3,SEA,LAC,17,63,4,0,4,3,31,0,0,0,12.40,2010
23,Leon Washington,RB,3,SEA,LAC,1,0,0,0,0,0,0,0,0,0,12.00,2010
24,Earnest Graham,RB,3,TB,PIT,2,13,7,0,4,4,57,0,0,0,11.00,2010
25,Mike Tolbert,FB,3,LAC,SEA,17,73,4,0,4,3,17,0,1,1,11.00,2010
26,Maurice Jones-Drew,RB,3,JAX,PHI,22,88,4,0,3,2,1,0,0,0,10.90,2010
27,Correll Buckhalter,RB,3,DEN,IND,4,12,3,0,7,6,33,0,0,0,10.50,2010
28,Danny Woodhead,RB,3,NE,BUF,3,42,14,1,0,0,0,0,0,0,10.20,2010
29,Jonathan Stewart,RB,3,CAR,CIN,8,13,2,1,2,2,18,0,1,1,10.10,2010
30,Marshawn Lynch,RB,3,BUF,NE,13,79,6,0,1,1,7,0,0,0,9.60,2010
31,Cadillac Williams,RB,3,TB,PIT,6,13,2,0,7,5,33,0,0,0,9.60,2010
32,Maurice Morris,RB,3,DET,MIN,6,5,1,0,7,5,36,0,0,0,9.10,2010
33,LeGarrette Blount,RB,3,TB,PIT,6,27,5,1,0,0,0,0,0,0,8.70,2010
34,Mike Goodson,RB,3,CAR,CIN,0,0,0,0,8,4,47,0,0,0,8.70,2010
35,Laurence Maroney,RB,3,DEN,IND,12,24,2,0,3,2,40,0,0,0,8.40,2010
36,LeSean McCoy,RB,3,PHI,JAX,11,54,5,0,4,2,7,0,0,0,8.10,2010
37,Jason Snelling,RB,3,ATL,NO,14,62,4,0,2,1,8,0,0,0,8.00,2010
38,Brandon Jackson,RB,3,GB,CHI,7,12,2,0,4,4,27,0,0,0,7.90,2010
39,Chris Wells,RB,3,ARI,OAK,14,75,5,0,0,0,0,0,0,0,7.50,2010
40,Ronnie Brown,RB,3,MIA,NYJ,11,54,5,0,2,2,-1,0,0,0,7.30,2010
41,John Kuhn,FB,3,GB,CHI,6,31,5,0,2,2,20,0,0,0,7.10,2010
42,Clinton Portis,RB,3,WAS,LAR,7,44,6,0,1,1,14,0,0,0,6.80,2010
43,DeAngelo Williams,RB,3,CAR,CIN,10,64,6,0,0,0,0,0,0,0,6.40,2010
44,Matt Forte,RB,3,CHI,GB,11,29,3,0,2,2,14,0,0,0,6.30,2010
45,LaRod Stephens-Howling,RB,3,ARI,OAK,0,0,0,0,0,0,0,0,0,0,6.00,2010
46,Jahvid Best,RB,3,DET,MIN,7,26,4,0,4,2,13,0,0,0,5.90,2010
47,Joseph Addai,RB,3,IND,DEN,13,29,2,0,4,2,10,0,0,0,5.90,2010
48,Isaac Redman,RB,3,PIT,TB,5,31,6,0,1,1,9,0,0,0,5.00,2010
49,Tim Hightower,RB,3,ARI,OAK,11,40,4,0,3,1,0,0,0,0,5.00,2010
50,Ovie Mughelli,FB,3,ATL,NO,0,0,0,0,3,2,29,0,0,0,4.90,2010
