Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,DeAndre Hopkins,WR,4,HOU,TEN,12,10,83,107,1,21,9,11,0,0,0,0,0,29.70,2017
2,Devin Funchess,WR,4,CAR,NE,9,7,78,70,2,16,8,10,0,0,0,0,0,26.00,2017
3,Tyrell Williams,WR,4,LAC,PHI,6,5,83,115,1,75,19,23,0,0,0,0,0,25.50,2017
4,Jordy Nelson,WR,4,GB,CHI,7,4,57,75,2,58,11,19,0,0,0,0,0,23.50,2017
5,Michael Thomas,WR,4,NO,MIA,11,8,73,89,1,30,8,11,0,0,0,0,0,22.90,2017
6,Keenan Allen,WR,4,LAC,PHI,11,5,46,138,0,50,13,28,0,0,0,0,0,21.80,2017
7,Jaron Brown,WR,4,ARI,SF,12,8,67,105,0,32,9,13,0,0,0,0,0,21.50,2017
8,Will Fuller,WR,4,HOU,TEN,6,4,67,35,2,16,6,9,1,4,0,0,0,19.90,2017
9,Mike Evans,WR,4,TB,NYG,11,5,46,67,1,31,6,13,0,0,0,0,0,17.70,2017
10,Mike Wallace,WR,4,BAL,PIT,10,6,60,55,1,16,6,9,0,0,0,0,0,17.50,2017
11,Kelvin Benjamin,WR,4,CAR,NE,4,4,100,104,0,43,26,26,0,0,0,0,0,17.40,2017
12,AJ Green,WR,4,CIN,CLE,7,5,71,63,1,25,9,13,0,0,0,0,0,17.30,2017
13,Cooper Kupp,WR,4,LAR,DAL,7,5,71,60,1,24,9,12,0,0,0,0,0,17.00,2017
14,Chris Hogan,WR,4,NE,CAR,9,5,56,60,1,26,7,12,0,0,0,0,0,17.00,2017
15,Danny Amendola,WR,4,NE,CAR,7,6,86,42,1,16,6,7,0,0,0,0,0,16.20,2017
16,Terrelle Pryor,WR,4,WAS,KC,5,3,60,70,1,44,14,23,0,0,0,0,0,16.00,2017
17,Odell Beckham Jr,WR,4,NYG,TB,15,7,47,90,0,42,6,13,0,0,0,0,0,16.00,2017
18,Kendall Wright,WR,4,CHI,GB,4,4,100,51,1,22,13,13,0,0,0,0,0,15.10,2017
19,Dez Bryant,WR,4,DAL,LAR,13,5,39,98,0,36,8,20,0,0,0,0,0,14.80,2017
20,Stefon Diggs,WR,4,MIN,DET,7,5,71,98,0,33,14,20,0,0,0,0,0,14.80,2017
21,Randall Cobb,WR,4,GB,CHI,4,4,100,44,1,26,11,11,0,0,0,0,0,14.40,2017
22,Juju Smith-Schuster,WR,4,PIT,BAL,4,3,75,47,1,19,12,16,0,0,0,0,0,13.70,2017
23,Johnny Holton,WR,4,OAK,DEN,1,1,100,64,1,64,64,64,0,0,0,0,0,13.40,2017
24,Larry Fitzgerald,WR,4,ARI,SF,7,4,57,32,1,19,5,8,0,0,0,0,0,13.20,2017
25,Tyler Lockett,WR,4,SEA,IND,5,4,80,67,0,41,13,17,2,24,0,0,0,13.10,2017
26,Adam Humphries,WR,4,TB,NYG,7,6,86,70,0,38,10,12,0,0,0,0,0,13.00,2017
27,Devante Parker,WR,4,MIA,NO,8,6,75,69,0,21,9,12,0,0,0,0,0,12.90,2017
28,Donte Moncrief,WR,4,IND,SEA,3,3,100,30,1,18,10,10,0,0,0,0,0,12.00,2017
