Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Travis Kelce,TE,4,KC,WAS,8,7,88,111,1,32,14,16,1,3,0,0,0,27.40,2017
2,Tyler Kroft,TE,4,CIN,CLE,7,6,86,68,2,21,10,11,0,0,0,0,0,24.80,2017
3,Charles Clay,TE,4,BUF,ATL,7,5,71,112,0,44,16,22,0,0,0,0,0,19.20,2017
4,Cameron Brate,TE,4,TB,NYG,6,4,67,80,1,35,13,20,0,0,0,0,0,18.00,2017
5,AJ Derby,TE,4,DEN,OAK,6,4,67,75,1,29,13,19,0,0,0,0,0,17.50,2017
6,OJ Howard,TE,4,TB,NYG,4,2,50,63,1,58,16,32,0,0,0,0,0,14.30,2017
7,Zach Ertz,TE,4,PHI,LAC,8,5,63,81,0,38,10,16,0,0,0,0,0,13.10,2017
8,Evan Engram,TE,4,NYG,TB,11,6,55,62,0,21,6,10,0,0,0,0,0,12.20,2017
9,Rob Gronkowski,TE,4,NE,CAR,5,4,80,80,0,43,16,20,0,0,0,0,0,12.00,2017
10,Vernon Davis,TE,4,WAS,KC,3,2,67,89,0,69,30,45,0,0,0,0,0,10.90,2017
11,Jimmy Graham,TE,4,SEA,IND,6,4,67,61,0,33,10,15,0,0,0,0,0,10.10,2017
12,Austin Hooper,TE,4,ATL,BUF,7,5,71,50,0,18,7,10,0,0,0,0,0,10.00,2017
13,Martellus Bennett,TE,4,GB,CHI,7,6,86,39,0,26,6,7,0,0,0,0,0,9.90,2017
14,James Hanna,TE,4,DAL,LAR,1,1,100,28,1,28,28,28,0,0,0,0,0,9.80,2017
15,Hunter Henry,TE,4,LAC,PHI,3,2,67,16,1,12,5,8,0,0,0,0,0,9.60,2017
16,Benjamin Watson,TE,4,BAL,PIT,6,5,83,43,0,11,7,9,0,0,0,0,0,9.30,2017
17,Ed Dickson,TE,4,CAR,NE,4,3,75,62,0,25,16,21,0,0,0,0,0,9.20,2017
18,Rhett Ellison,TE,4,NYG,TB,2,2,100,11,1,9,6,6,0,0,0,0,0,9.10,2017
19,Austin Seferian-Jenkins,TE,4,NYJ,JAX,4,4,100,46,0,27,12,12,0,0,0,0,0,8.60,2017
20,Nick Boyle,TE,4,BAL,PIT,5,5,100,36,0,14,7,7,0,0,0,0,0,8.60,2017
21,Delanie Walker,TE,4,TEN,HOU,7,3,43,51,0,21,7,17,0,0,0,0,0,8.10,2017
22,Darren Fells,TE,4,DET,MIN,5,4,80,40,0,10,8,10,0,0,0,0,0,8.00,2017
23,Tyler Higbee,TE,4,LAR,DAL,6,3,50,47,0,29,8,16,0,0,0,0,0,7.70,2017
24,Jack Doyle,TE,4,IND,SEA,7,5,71,27,0,7,4,5,0,0,0,0,0,7.70,2017
25,Luke Willson,TE,4,SEA,IND,1,1,100,6,1,6,6,6,0,0,0,0,0,7.60,2017
26,Jared Cook,TE,4,OAK,DEN,8,3,38,46,0,28,6,15,0,0,0,0,0,7.60,2017
27,Jesse James,TE,4,PIT,BAL,3,3,100,40,0,18,13,13,0,0,0,0,0,7.00,2017
28,Zach Miller,TE,4,CHI,GB,2,2,100,45,0,29,23,23,0,0,0,0,0,6.50,2017
29,George Kittle,TE,4,SF,ARI,3,2,67,35,0,21,12,18,0,0,0,0,0,5.50,2017
30,Kyle Rudolph,TE,4,MIN,DET,4,2,50,34,0,19,9,17,0,0,0,0,0,5.40,2017
31,Levine Toilolo,TE,4,ATL,BUF,3,3,100,21,0,9,7,7,0,0,0,0,0,5.10,2017
32,Jordan Reed,TE,4,WAS,KC,5,3,60,21,0,14,4,7,0,0,0,0,0,5.10,2017
33,Julius Thomas,TE,4,MIA,NO,4,2,50,29,0,23,7,15,0,0,0,0,0,4.90,2017
