,Player,Position,Team,Opponent,Points,PlayerID
156,Dalvin Cook,RB,MIN,DET,13.4,00-0033893
157,Wayne Gallman,RB,NYG,TB,13.0,00-0033950
158,Jacquizz Rodgers,RB,TB,NYG,12.8,00-0028083
159,Fozzy Whittaker,RB,CAR,NE,12.4,00-0029731
160,Frank Gore,RB,IND,SEA,11.0,00-0023500
161,Aaron Jones,RB,GB,CHI,10.9,00-0033293
162,Javorius Allen,RB,BAL,PIT,10.4,00-0031577
163,Mark Ingram,RB,NO,MIA,10.2,00-0027966
164,Dion Lewis,RB,NE,CAR,9.7,00-0028087
165,Chris Carson,RB,SEA,IND,9.6,00-0033594
166,Chris Johnson,RB,ARI,SF,9.3,
167,Christian McCaffrey,RB,CAR,NE,8.9,00-0033280
168,Tarik Cohen,RB,CHI,GB,8.8,00-0033556
169,Joe Mixon,RB,CIN,CLE,8.8,00-0033897
170,Charcandrick West,RB,KC,WAS,8.5,00-0030668
171,Alfred Morris,RB,DAL,LAR,7.6,00-0029141
172,Alex Collins,RB,BAL,PIT,7.2,00-0032426
173,Robert Turbin,RB,IND,SEA,6.8,00-0029273
174,Jay Ajayi,RB,MIA,NO,6.4,00-0031590
175,Jonathan Stewart,RB,CAR,NE,5.8,00-0026153
176,Jamaal Charles,RB,DEN,OAK,5.7,00-0026213
177,DeMarco Murray,RB,TEN,HOU,5.5,00-0028009
178,Chris Ivory,RB,JAX,NYJ,5.4,00-0027531
179,Kyle Juszczyk,FB,SF,ARI,5.3,00-0029892
180,Eddie Lacy,RB,SEA,IND,5.2,00-0030485
181,Mike Gillislee,RB,NE,CAR,4.9,00-0030433
182,Jake Elliott,K,PHI,LAC,0.0,00-0033787
183,Steven Hauschka,K,BUF,ATL,0.0,00-0025944
184,Robbie Gould,K,SF,ARI,0.0,00-0023252
185,Stephen Gostkowski,K,NE,CAR,0.0,00-0024333
186,Phil Dawson,K,ARI,SF,0.0,00-0004091
187,Chandler Catanzaro,K,NYJ,JAX,0.0,00-0030896
188,Harrison Butker,K,KC,WAS,0.0,00-0033303
189,Brandon McManus,K,DEN,OAK,0.0,00-0029822
190,Graham Gano,K,CAR,NE,0.0,00-0026858
191,Wil Lutz,K,NO,MIA,0.0,00-0032569
192,Jason Myers,K,JAX,NYJ,0.0,00-0031492
193,Chris Boswell,K,PIT,BAL,0.0,00-0031136
194,Blair Walsh,K,SEA,IND,0.0,00-0029576
195,Dustin Hopkins,K,WAS,KC,0.0,00-0030098
196,Randy Bullock,K,CIN,CLE,0.0,00-0029421
197,Nick Folk,K,TB,NYG,0.0,00-0025565
198,Dan Bailey,K,DAL,LAR,0.0,00-0028660
199,Matt Prater,K,DET,MIN,0.0,00-0023853
200,Younghoe Koo,K,LAC,PHI,0.0,00-0033702
201,Mason Crosby,K,GB,CHI,0.0,00-0025580
202,Matt Bryant,K,ATL,BUF,0.0,00-0020578
203,Aldrick Rosas,K,NYG,TB,0.0,00-0032870
204,Giorgio Tavecchio,K,OAK,DEN,0.0,00-0028907
205,Adam Vinatieri,K,IND,SEA,0.0,00-0016919
206,Justin Tucker,K,BAL,PIT,0.0,00-0029597
207,Connor Barth,K,CHI,GB,0.0,00-0026138
208,Ryan Succop,K,TEN,HOU,0.0,00-0026968
209,Kai Forbath,K,MIN,DET,0.0,00-0028787
210,Zane Gonzalez,K,CLE,CIN,0.0,00-0033862
211,Cody Parkey,K,MIA,NO,0.0,00-0030850
212,Michael Palardy,K,CAR,NE,0.0,00-0031363
213,New Orleans Saints,DST,NO,MIA,16.0,
214,Jacksonville Jaguars,DST,JAX,NYJ,15.0,
215,Buffalo Bills,DST,BUF,ATL,14.0,
216,Pittsburgh Steelers,DST,PIT,BAL,14.0,
217,Detroit Lions,DST,DET,MIN,12.0,
218,Green Bay Packers,DST,GB,CHI,10.0,
219,San Francisco 49ers,DST,SF,ARI,9.0,
220,Denver Broncos,DST,DEN,OAK,9.0,
221,Kansas City Chiefs,DST,KC,WAS,9.0,
222,Cincinnati Bengals,DST,CIN,CLE,8.0,
223,Indianapolis Colts,DST,IND,SEA,8.0,
224,Minnesota Vikings,DST,MIN,DET,7.0,
225,Arizona Cardinals,DST,ARI,SF,6.0,
226,Los Angeles Rams,DST,LA,DAL,5.0,
227,New England Patriots,DST,NE,CAR,5.0,
228,Oakland Raiders,DST,OAK,DEN,5.0,
229,New York Jets,DST,NYJ,JAX,4.0,
230,Atlanta Falcons,DST,ATL,BUF,4.0,
231,Cleveland Browns,DST,CLE,CIN,4.0,
232,Philadelphia Eagles,DST,PHI,LAC,4.0,
233,Washington Redskins,DST,WAS,KC,4.0,
234,Baltimore Ravens,DST,BAL,PIT,3.0,
235,Miami Dolphins,DST,MIA,NO,2.0,
236,Carolina Panthers,DST,CAR,NE,2.0,
237,New York Giants,DST,NYG,TB,1.0,
238,Los Angeles Chargers,DST,LAC,PHI,1.0,
239,Tennessee Titans,DST,TEN,HOU,0.0,
240,Tampa Bay Buccaneers,DST,TB,NYG,0.0,
241,Chicago Bears,DST,CHI,GB,-2.0,
242,Dallas Cowboys,DST,DAL,LAR,-3.0,
