Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
31,Zach Sudfeld,TE,8,NYJ,CIN,2,2,100,10,0,5,5,5,0,0,0,0,0,3.00,2013
32,Jacob Tamme,TE,8,DEN,WAS,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2013
33,Rob Housler,TE,8,ARI,ATL,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2013
34,James Casey,TE,8,PHI,NYG,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2013
35,Michael Egnew,TE,8,MIA,NE,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2013
36,Jeron Mastrud,TE,8,OAK,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2013
37,Jeff Cumberland,TE,8,NYJ,CIN,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2013
38,Clay Harbor,TE,8,JAX,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2013
39,MarQueis Gray,TE,8,CLE,KC,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2013
40,Zach Ertz,TE,8,PHI,NYG,3,1,33,5,0,5,2,5,0,0,0,0,0,1.50,2013
41,Dion Sims,TE,8,MIA,NE,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2013
42,Gary Barnidge,TE,8,CLE,KC,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2013
43,John Carlson,TE,8,MIN,GB,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2013
44,Tom Crabtree,TE,8,TB,CAR,2,1,50,0,0,0,0,0,0,0,0,0,0,1.00,2013
45,Marcedes Lewis,TE,8,JAX,SF,3,1,33,6,0,6,2,6,0,0,0,1,1,0.60,2013
46,Ben Hartsock,TE,8,CAR,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
47,Larry Donnell,TE,8,NYG,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
48,Gavin Escobar,TE,8,DAL,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
49,Bear Pascoe,TE,8,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
50,Garrett Celek,TE,8,SF,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
