Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Calvin Johnson,WR,8,DET,DAL,16,14,88,329,1,87,21,24,0,0,0,1,1,54.90,2013
2,Marvin Jones,WR,8,CIN,NYJ,8,8,100,122,4,45,15,15,0,0,0,0,0,47.20,2013
3,Jordy Nelson,WR,8,GB,MIN,8,7,88,123,2,76,15,18,0,0,0,0,0,34.30,2013
4,Kenny Stills,WR,8,NO,BUF,4,3,75,129,2,69,32,43,1,4,0,0,0,31.30,2013
5,Josh Gordon,WR,8,CLE,KC,10,5,50,132,1,47,13,26,0,0,0,0,0,27.20,2013
6,Harry Douglas,WR,8,ATL,ARI,18,12,67,121,0,25,7,10,0,0,0,0,0,27.10,2013
7,Golden Tate,WR,8,SEA,LAR,7,5,71,93,2,80,13,19,0,0,0,1,0,26.30,2013
8,Emmanuel Sanders,WR,8,PIT,OAK,11,7,64,88,1,33,8,13,0,0,0,0,0,23.80,2013
9,Dez Bryant,WR,8,DAL,DET,6,3,50,72,2,50,12,24,1,1,0,0,0,22.30,2013
10,Terrelle Pryor,WR,8,OAK,PIT,0,0,0,0,0,0,0,0,9,106,1,0,0,21.12,2013
11,Demaryius Thomas,WR,8,DEN,WAS,11,7,64,75,1,35,7,11,0,0,0,0,0,20.50,2013
12,Steve Johnson,WR,8,BUF,NO,11,7,64,72,1,17,7,10,0,0,0,0,0,20.20,2013
13,Wes Welker,WR,8,DEN,WAS,10,6,60,81,1,24,8,14,0,0,0,0,0,20.10,2013
14,Drew Davis,WR,8,ATL,ARI,7,5,71,77,1,20,11,15,0,0,0,0,0,18.70,2013
15,AJ Green,WR,8,CIN,NYJ,7,3,43,115,0,53,16,38,0,0,0,0,0,17.50,2013
16,Antonio Brown,WR,8,PIT,OAK,13,9,69,82,0,21,6,9,1,2,0,0,0,17.40,2013
17,Aaron Dobson,WR,8,NE,MIA,5,4,80,60,1,26,12,15,0,0,0,0,0,16.00,2013
18,David Nelson,WR,8,NYJ,CIN,12,8,67,80,0,26,7,10,0,0,0,0,0,16.00,2013
19,Victor Cruz,WR,8,NYG,PHI,10,7,70,86,0,26,9,12,0,0,0,0,0,15.60,2013
20,Terrance Williams,WR,8,DAL,DET,10,2,20,64,1,60,6,32,1,5,0,0,0,14.90,2013
21,Larry Fitzgerald,WR,8,ARI,ATL,7,4,57,48,1,20,7,12,0,0,0,0,0,14.80,2013
22,Cecil Shorts,WR,8,JAX,SF,10,7,70,74,0,15,7,11,0,0,0,0,0,14.40,2013
23,DeSean Jackson,WR,8,PHI,NYG,11,8,73,63,0,13,6,8,0,0,0,1,0,14.30,2013
24,Jarrett Boykin,WR,8,GB,MIN,6,5,83,89,0,27,15,18,0,0,0,0,0,13.90,2013
25,Mike Brown,WR,8,JAX,SF,6,3,50,43,1,29,7,14,0,0,0,0,0,13.30,2013
26,Ted Ginn,WR,8,CAR,TB,6,5,83,80,0,35,13,16,0,0,0,0,0,13.00,2013
27,Vincent Jackson,WR,8,TB,CAR,13,5,39,79,0,29,6,16,0,0,0,0,0,12.90,2013
28,Lance Moore,WR,8,NO,BUF,4,3,75,34,1,15,9,11,0,0,0,0,0,12.40,2013
29,Hakeem Nicks,WR,8,NYG,PHI,12,7,58,51,0,22,4,7,0,0,0,0,0,12.10,2013
30,Michael Floyd,WR,8,ARI,ATL,4,3,75,30,1,15,8,10,0,0,0,0,0,12.00,2013
31,Pierre Garcon,WR,8,WAS,DEN,11,7,64,46,0,14,4,7,0,0,0,0,0,11.60,2013
32,Chris Givens,WR,8,LAR,SEA,5,4,80,59,0,23,12,15,1,16,0,0,0,11.50,2013
33,Cordarrelle Patterson,WR,8,MIN,GB,3,2,67,26,0,17,9,13,0,0,0,0,0,10.60,2013
34,Anquan Boldin,WR,8,SF,JAX,6,4,67,56,0,21,9,14,0,0,0,0,0,9.60,2013
35,Kris Durham,WR,8,DET,DAL,6,4,67,54,0,40,9,14,0,0,0,0,0,9.40,2013
36,Marquise Goodwin,WR,8,BUF,NO,5,3,60,56,0,26,11,19,0,0,0,0,0,8.60,2013
37,Rod Streater,WR,8,OAK,PIT,6,4,67,45,0,16,8,11,0,0,0,0,0,8.50,2013
38,M White,WR,8,GB,MIN,7,5,71,35,0,15,5,7,0,0,0,0,0,8.50,2013
39,Jason Avant,WR,8,PHI,NYG,4,3,75,54,0,25,14,18,0,0,0,0,0,8.40,2013
40,Steve Smith,WR,8,CAR,TB,7,4,57,42,0,21,6,11,0,0,0,0,0,8.20,2013
41,Eric Decker,WR,8,DEN,WAS,7,4,57,42,0,19,6,11,0,0,0,0,0,8.20,2013
42,Darius Johnson,WR,8,ATL,ARI,9,4,44,40,0,14,4,10,0,0,0,0,0,8.00,2013
43,Mike Wallace,WR,8,MIA,NE,10,3,30,41,0,25,4,14,1,8,0,0,0,7.90,2013
44,Leonard Hankerson,WR,8,WAS,DEN,3,1,33,7,1,7,2,7,0,0,0,0,0,7.70,2013
45,Tiquan Underwood,WR,8,TB,CAR,4,3,75,47,0,24,12,16,0,0,0,0,0,7.70,2013
46,Brian Hartline,WR,8,MIA,NE,6,4,67,37,0,15,6,9,0,0,0,0,0,7.70,2013
47,Brandon Gibson,WR,8,MIA,NE,2,1,50,4,1,4,2,4,0,0,0,0,0,7.40,2013
48,Justin Blackmon,WR,8,JAX,SF,10,4,40,31,0,12,3,8,1,-1,0,0,0,7.00,2013
49,Jerricho Cotchery,WR,8,PIT,OAK,4,3,75,39,0,17,10,13,0,0,0,0,0,6.90,2013
50,Donnie Avery,WR,8,KC,CLE,5,3,60,31,0,18,6,10,1,4,0,0,0,6.50,2013
