,Player,Position,Team,Opponent,Points,PlayerID
93,Heath Miller,TE,PIT,OAK,4.9,00-0023465
94,Rob Gronkowski,TE,NE,MIA,4.7,00-0027656
95,Sean McGrath,TE,KC,CLE,4.5,00-0029391
96,Tyler Eifert,TE,CIN,NYJ,4.3,00-0030549
97,Lance Kendricks,TE,LA,SEA,4.3,00-0027985
98,Brent Celek,TE,PHI,NYG,3.7,00-0025549
99,Josh Hill,TE,NO,BUF,3.7,00-0030216
100,Levine Toilolo,TE,ATL,ARI,3.6,00-0030443
101,Jason Witten,TE,DAL,DET,3.5,00-0022127
102,Zach Miller,TE,SEA,LAR,3.4,00-0027125
103,Anthony Fasano,TE,KC,CLE,3.4,00-0024268
104,Andrew Quarless,TE,GB,MIN,3.3,00-0027753
105,James Hanna,TE,DAL,DET,3.2,00-0029634
106,Zach Sudfeld,TE,NYJ,CIN,3.0,00-0029999
107,Jacob Tamme,TE,DEN,WAS,2.5,00-0026267
108,Rob Housler,TE,ARI,ATL,2.4,00-0028007
109,Michael Egnew,TE,MIA,NE,2.1,00-0029694
110,James Casey,TE,PHI,NYG,2.1,00-0027109
111,Jeff Cumberland,TE,NYJ,CIN,1.9,00-0027321
112,Jeron Mastrud,TE,OAK,PIT,1.9,00-0027445
113,Clay Harbor,TE,JAX,SF,1.7,00-0027725
114,MarQueis Gray,TE,CLE,KC,1.5,00-0029878
115,Zach Ertz,TE,PHI,NYG,1.5,00-0030061
116,Dion Sims,TE,MIA,NE,1.4,00-0030422
117,John Carlson,TE,MIN,GB,1.3,00-0026178
118,Gary Barnidge,TE,CLE,KC,1.3,00-0026281
119,Tom Crabtree,TE,TB,CAR,1.0,00-0026878
120,Marcedes Lewis,TE,JAX,SF,0.6,00-0024243
121,Niles Paul,TE,WAS,DEN,0.0,00-0028093
122,Mike McNeill,TE,LA,SEA,0.0,00-0028651
123,Larry Donnell,TE,NYG,PHI,0.0,00-0028838
124,Konrad Reuland,TE,NYJ,CIN,0.0,00-0028238
125,Bear Pascoe,TE,NYG,PHI,0.0,00-0026931
126,Reggie Bush,RB,DET,DAL,25.2,00-0024217
127,Darren McFadden,RB,OAK,PIT,21.8,00-0026144
128,Eddie Lacy,RB,GB,MIN,21.2,00-0030485
129,Dexter McCluster,RB,KC,CLE,20.2,00-0027651
130,Frank Gore,RB,SF,JAX,19.7,00-0023500
131,Maurice Jones-Drew,RB,JAX,SF,18.2,00-0024275
132,Adrian Peterson,RB,MIN,GB,17.3,00-0025394
133,Jamaal Charles,RB,KC,CLE,17.0,00-0026213
134,Zac Stacy,RB,LA,SEA,16.9,00-0030536
135,Mike Tolbert,FB,CAR,TB,16.4,00-0026069
136,Le'Veon Bell,RB,PIT,OAK,16.1,00-0030496
137,Alfred Morris,RB,WAS,DEN,15.3,00-0029141
138,Lamar Miller,RB,MIA,NE,14.2,00-0029615
139,Stevan Ridley,RB,NE,MIA,13.9,00-0028011
140,Fred Jackson,RB,BUF,NO,13.3,00-0024204
141,Joique Bell,RB,DET,DAL,12.4,00-0027218
142,Pierre Thomas,RB,NO,BUF,12.4,00-0024813
143,Daniel Thomas,RB,MIA,NE,12.2,00-0028000
144,DeAngelo Williams,RB,CAR,TB,12.1,00-0024242
145,James Starks,RB,GB,MIN,11.7,00-0027791
146,Peyton Hillis,RB,NYG,PHI,11.5,00-0026367
147,Anthony Sherman,FB,KC,CLE,11.3,00-0028074
148,Brandon Bolden,RB,NE,MIA,10.9,00-0029239
149,Toby Gerhart,RB,MIN,GB,10.8,00-0027888
150,LeSean McCoy,RB,PHI,NYG,10.5,00-0027029
151,Mike James,RB,TB,CAR,10.4,00-0030391
152,Fozzy Whittaker,RB,CLE,KC,10.2,00-0029731
153,Brian Leonard,RB,TB,CAR,9.9,00-0025439
154,Montee Ball,RB,DEN,WAS,9.8,00-0030522
155,Kendall Hunter,RB,SF,JAX,8.4,00-0028053
156,Bilal Powell,RB,NYJ,CIN,7.9,00-0028064
157,Bruce Miller,FB,SF,JAX,7.6,00-0028149
158,Joseph Randle,RB,DAL,DET,7.4,00-0030388
159,Daryl Richardson,RB,LA,SEA,5.7,00-0029612
160,Chris Ogbonnaya,RB,CLE,KC,5.7,00-0027140
161,Willis McGahee,RB,CLE,KC,4.8,00-0022178
162,LeGarrette Blount,RB,NE,MIA,4.6,00-0027325
163,Steven Jackson,RB,ATL,ARI,4.3,00-0022736
164,Michael Cox,RB,NYG,PHI,4.0,00-0030128
165,Darren Sproles,RB,NO,BUF,4.0,00-0023564
166,Jacquizz Rodgers,RB,ATL,ARI,3.9,00-0028083
167,Felix Jones,RB,PIT,OAK,3.9,00-0026162
168,Stepfan Taylor,RB,ARI,ATL,3.8,00-0030282
169,Giovani Bernard,RB,CIN,NYJ,3.7,00-0030456
170,Alex Green,RB,NYJ,CIN,3.7,00-0028034
171,Marshawn Lynch,RB,SEA,LAR,3.7,00-0025399
172,Justin Forsett,RB,JAX,SF,3.6,00-0026373
173,Tashard Choice,RB,BUF,NO,3.5,00-0026262
174,Mason Crosby,K,GB,MIN,0.0,00-0025580
175,Ryan Succop,K,KC,CLE,0.0,00-0026968
176,Stephen Gostkowski,K,NE,MIA,0.0,00-0024333
177,Greg Zuerlein,K,LA,SEA,0.0,00-0029621
178,Jay Feely,K,ARI,ATL,0.0,00-0019770
179,Matt Prater,K,DEN,WAS,0.0,00-0023853
180,Nick Folk,K,NYJ,CIN,0.0,00-0025565
181,Graham Gano,K,CAR,TB,0.0,00-0026858
182,Caleb Sturgis,K,MIA,NE,0.0,00-0030390
183,Matt Bryant,K,ATL,ARI,0.0,00-0020578
184,Rian Lindell,K,TB,CAR,0.0,00-0019310
185,Mike Nugent,K,CIN,NYJ,0.0,00-0023482
186,David Akers,K,DET,DAL,0.0,00-0000108
187,Blair Walsh,K,MIN,GB,0.0,00-0029576
188,Phil Dawson,K,SF,JAX,0.0,00-0004091
189,Billy Cundiff,K,CLE,KC,0.0,00-0020972
190,Garrett Hartley,K,NO,BUF,0.0,00-0025824
191,Dan Carpenter,K,BUF,NO,0.0,00-0026003
192,Josh Scobee,K,JAX,SF,0.0,00-0022874
193,Shaun Suisham,K,PIT,OAK,0.0,00-0023001
194,Kai Forbath,K,WAS,DEN,0.0,00-0028787
195,Sebastian Janikowski,K,OAK,PIT,0.0,00-0019646
196,Steven Hauschka,K,SEA,LAR,0.0,
197,Alex Henery,K,PHI,NYG,0.0,00-0028058
198,Thomas Howard,K,ATL,ARI,0.0,00-0024253
199,New York Giants,DST,NYG,PHI,17.0,
200,Arizona Cardinals,DST,ARI,ATL,16.0,
201,New England Patriots,DST,NE,MIA,15.0,
202,Washington Redskins,DST,WAS,DEN,12.0,
203,San Francisco 49ers,DST,SF,JAX,12.0,
204,New Orleans Saints,DST,NO,BUF,11.0,
205,Seattle Seahawks,DST,SEA,LAR,11.0,
206,Oakland Raiders,DST,OAK,PIT,10.0,
207,Philadelphia Eagles,DST,PHI,NYG,10.0,
208,Carolina Panthers,DST,CAR,TB,9.0,
209,Green Bay Packers,DST,GB,MIN,8.0,
210,Dallas Cowboys,DST,DAL,DET,8.0,
211,Pittsburgh Steelers,DST,PIT,OAK,8.0,
212,Los Angeles Rams,DST,LA,SEA,8.0,
213,Cleveland Browns,DST,CLE,KC,6.0,
214,Atlanta Falcons,DST,ATL,ARI,5.0,
215,Miami Dolphins,DST,MIA,NE,5.0,
216,Kansas City Chiefs,DST,KC,CLE,4.0,
217,Minnesota Vikings,DST,MIN,GB,4.0,
218,Tampa Bay Buccaneers,DST,TB,CAR,2.0,
219,Buffalo Bills,DST,BUF,NO,0.0,
220,New York Jets,DST,NYJ,CIN,-1.0,
221,Detroit Lions,DST,DET,DAL,-1.0,
222,Jacksonville Jaguars,DST,JAX,SF,-2.0,
