Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Melvin Gordon,RB,9,LAC,TEN,32,196,6,1,4,4,65,0,0,0,39.10,2016
2,Latavius Murray,RB,9,OAK,DEN,20,114,6,3,1,1,13,0,0,0,34.70,2016
3,Mark Ingram,RB,9,NO,SF,15,158,11,1,2,2,13,1,0,0,34.10,2016
4,Jay Ajayi,RB,9,MIA,NYJ,24,111,5,1,4,3,19,0,1,0,25.00,2016
5,DuJuan Harris,RB,9,SF,NO,10,59,6,0,6,5,83,1,1,1,24.20,2016
6,Ezekiel Elliott,RB,9,DAL,CLE,18,92,5,2,1,1,5,0,1,0,22.70,2016
7,Frank Gore,RB,9,IND,GB,19,60,3,2,2,2,11,0,0,0,21.10,2016
8,DeMarco Murray,RB,9,TEN,LAC,14,51,4,1,7,7,29,0,0,0,21.00,2016
9,Tim Hightower,RB,9,NO,SF,23,87,4,1,1,1,15,0,0,0,17.20,2016
10,Matt Forte,RB,9,NYJ,MIA,12,92,8,1,2,1,5,0,0,0,16.70,2016
11,TJ Yeldon,RB,9,JAX,KC,7,33,5,0,6,5,32,1,1,1,16.50,2016
12,LeSean McCoy,RB,9,BUF,SEA,21,85,4,0,5,4,35,0,0,0,16.00,2016
13,Kapri Bibbs,RB,9,DEN,OAK,2,11,6,0,1,1,69,1,0,0,15.00,2016
14,Chris Ivory,RB,9,JAX,KC,18,107,6,0,2,1,0,0,1,1,13.70,2016
15,Le'Veon Bell,RB,9,PIT,BAL,14,32,2,0,9,6,38,0,0,0,13.00,2016
16,Devonta Freeman,RB,9,ATL,TB,17,77,5,0,2,2,28,0,0,0,12.50,2016
17,Ty Montgomery,RB,9,GB,IND,7,53,8,0,3,3,38,0,0,0,12.10,2016
18,Mike Gillislee,RB,9,BUF,SEA,8,32,4,1,2,2,4,0,0,0,11.60,2016
19,Todd Gurley,RB,9,LAR,CAR,12,48,4,0,5,4,26,0,0,0,11.40,2016
20,Isaiah Crowell,RB,9,CLE,DAL,6,4,1,0,4,4,63,0,0,0,10.70,2016
21,Charcandrick West,RB,9,KC,JAX,13,39,3,0,4,3,35,0,0,0,10.40,2016
22,Darren Sproles,RB,9,PHI,NYG,13,57,4,0,9,3,14,0,0,0,10.10,2016
23,Peyton Barber,RB,9,TB,ATL,11,31,3,0,5,4,24,0,0,0,9.50,2016
24,Jalen Richard,RB,9,OAK,DEN,8,62,8,0,3,2,10,0,0,0,9.20,2016
25,Benjamin Cunningham,RB,9,LAR,CAR,3,10,3,0,6,5,32,0,0,0,9.20,2016
26,Bilal Powell,RB,9,NYJ,MIA,6,22,4,0,4,4,29,0,0,0,9.10,2016
27,Theo Riddick,RB,9,DET,MIN,14,70,5,0,3,1,6,0,0,0,8.60,2016
28,Ryan Mathews,RB,9,PHI,NYG,5,15,3,1,1,1,0,0,0,0,8.50,2016
29,Paul Perkins,RB,9,NYG,PHI,11,32,3,0,3,3,15,0,0,0,7.70,2016
30,Kenyan Drake,RB,9,MIA,NYJ,0,0,0,0,1,1,6,0,0,0,7.60,2016
31,Ronnie Hillman,RB,9,MIN,DET,7,30,4,0,1,1,32,0,0,0,7.20,2016
32,Antone Smith,RB,9,TB,ATL,5,25,5,0,4,3,27,0,1,1,7.20,2016
33,Patrick DiMarco,FB,9,ATL,TB,0,0,0,0,1,1,1,1,0,0,7.10,2016
34,Damien Williams,RB,9,MIA,NYJ,5,29,6,0,3,2,20,0,0,0,6.90,2016
35,Rashad Jennings,RB,9,NYG,PHI,11,26,2,0,3,3,13,0,0,0,6.90,2016
36,Duke Johnson,RB,9,CLE,DAL,5,30,6,0,2,2,16,0,0,0,6.60,2016
37,Kenjon Barner,RB,9,PHI,NYG,1,3,3,1,0,0,0,0,0,0,6.30,2016
38,Christine Michael,RB,9,SEA,BUF,5,1,0,1,0,0,0,0,0,0,6.10,2016
39,Matt Asiata,RB,9,MIN,DET,9,27,3,0,2,2,14,0,0,0,6.10,2016
40,Jordan Todman,RB,9,IND,GB,0,0,0,0,0,0,0,0,0,0,6.00,2016
41,Alfred Morris,RB,9,DAL,CLE,17,56,3,0,0,0,0,0,0,0,5.60,2016
42,Mike James,RB,9,TB,ATL,1,3,3,0,3,3,17,0,0,0,5.00,2016
43,Deandre Washington,RB,9,OAK,DEN,10,35,4,0,1,1,0,0,0,0,4.50,2016
44,Robert Turbin,RB,9,IND,GB,2,10,5,0,3,2,13,0,0,0,4.30,2016
45,Jonathan Stewart,RB,9,CAR,LAR,15,42,3,0,0,0,0,0,0,0,4.20,2016
46,Reggie Bush,RB,9,BUF,SEA,0,0,0,0,2,2,22,0,0,0,4.20,2016
47,Devontae Booker,RB,9,DEN,OAK,10,22,2,0,3,1,8,0,0,0,4.00,2016
48,Terrance West,RB,9,BAL,PIT,15,21,1,0,3,1,6,0,1,0,3.70,2016
49,John Kuhn,FB,9,NO,SF,2,5,3,0,2,2,9,0,0,0,3.40,2016
50,Kenneth Dixon,RB,9,BAL,PIT,9,13,1,0,2,2,0,0,0,0,3.30,2016
