Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Marcus Mariota,QB,9,TEN,LAC,27,43,63,313,7,3,2,89,3,14,5,1,31.92,2016
2,Matt Ryan,QB,9,ATL,TB,25,34,74,344,10,4,0,145,2,0,0,0,31.76,2016
3,Drew Brees,QB,9,NO,SF,28,39,72,323,8,3,0,122,2,-2,-1,0,27.72,2016
4,Colin Kaepernick,QB,9,SF,NO,24,39,62,398,10,2,1,102,5,23,5,0,27.22,2016
5,Aaron Rodgers,QB,9,GB,IND,26,43,61,297,7,3,1,95,6,43,7,0,27.18,2016
6,Tyrod Taylor,QB,9,BUF,SEA,27,38,71,289,8,1,1,91,8,43,5,1,26.86,2016
7,Russell Wilson,QB,9,SEA,BUF,20,26,77,282,11,2,0,137,3,10,3,1,26.28,2016
8,Dak Prescott,QB,9,DAL,CLE,21,27,78,247,9,3,0,142,4,20,5,0,23.88,2016
9,Eli Manning,QB,9,NYG,PHI,22,36,61,257,7,4,2,97,2,-4,-2,0,23.88,2016
10,Jameis Winston,QB,9,TB,ATL,23,37,62,261,7,3,0,110,2,14,7,0,22.84,2016
11,Blake Bortles,QB,9,JAX,KC,22,41,54,252,6,2,1,79,6,54,9,0,22.48,2016
12,Ben Roethlisberger,QB,9,PIT,BAL,23,45,51,264,6,1,1,67,3,3,1,1,19.86,2016
13,Philip Rivers,QB,9,LAC,TEN,24,33,73,275,8,2,0,118,3,-3,-1,0,18.70,2016
14,Trevor Siemian,QB,9,DEN,OAK,18,37,49,283,8,2,1,81,0,0,0,0,17.32,2016
15,Sam Bradford,QB,9,MIN,DET,31,40,78,273,7,1,0,103,0,0,0,0,16.42,2016
16,Joe Flacco,QB,9,BAL,PIT,18,30,60,241,8,1,1,83,3,12,4,0,15.84,2016
17,Matthew Stafford,QB,9,DET,MIN,23,36,64,219,6,2,1,88,0,0,0,0,15.76,2016
18,Carson Wentz,QB,9,PHI,NYG,27,47,57,364,8,0,2,64,4,-4,-1,0,15.16,2016
19,Case Keenum,QB,9,LAR,CAR,27,46,59,296,6,1,1,76,0,0,0,0,14.84,2016
20,Andrew Luck,QB,9,IND,GB,23,36,64,281,8,1,2,74,7,15,2,0,14.74,2016
21,Cam Newton,QB,9,CAR,LAR,20,32,63,225,7,1,0,94,7,16,2,0,14.60,2016
22,Cody Kessler,QB,9,CLE,DAL,19,27,70,203,8,1,0,104,2,11,6,0,13.22,2016
23,Ryan Fitzpatrick,QB,9,NYJ,MIA,16,27,59,194,7,1,2,63,3,26,9,0,12.36,2016
24,Nick Foles,QB,9,KC,JAX,20,33,61,187,6,1,0,86,3,-3,-1,0,11.18,2016
25,Ryan Tannehill,QB,9,MIA,NYJ,17,28,61,149,5,1,0,87,2,-3,-2,0,9.66,2016
26,Mike Glennon,QB,9,TB,ATL,10,11,91,75,7,1,0,125,0,0,0,0,9.00,2016
27,Derek Carr,QB,9,OAK,DEN,20,31,65,184,6,0,0,81,4,3,1,0,7.66,2016
28,Bryce Petty,QB,9,NYJ,MIA,2,2,100,19,10,0,0,106,0,0,0,0,0.76,2016
29,Ryan Mallett,QB,9,BAL,PIT,1,1,100,9,9,0,0,104,0,0,0,0,0.36,2016
30,Mark Sanchez,QB,9,DAL,CLE,1,1,100,8,8,0,0,100,2,-2,-1,0,0.12,2016
31,Joe Webb,QB,9,CAR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
32,Kellen Clemens,QB,9,LAC,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
33,Matt Schaub,QB,9,ATL,TB,0,0,0,0,0,0,0,0,2,-2,-1,0,-0.20,2016
