,Player,Position,Team,Opponent,Points,PlayerID
0,Eli Manning,QB,NYG,NO,26.64,00-0022803
1,Vince Young,QB,PHI,NE,26.0,00-0024218
2,Ryan Fitzpatrick,QB,BUF,NYJ,25.96,00-0023682
3,Aaron Rodgers,QB,GB,DET,23.18,00-0023459
4,Matt Ryan,QB,ATL,MIN,22.78,00-0026143
5,Mark Sanchez,QB,NYJ,BUF,22.7,00-0026898
6,Rex Grossman,QB,WAS,SEA,21.46,00-0022121
7,Caleb Hanie,QB,CHI,OAK,20.16,00-0025970
8,Cam Newton,QB,CAR,IND,19.62,00-0027939
9,Matthew Stafford,QB,DET,GB,17.14,00-0026498
10,Colt McCoy,QB,CLE,CIN,16.84,00-0027688
11,Tim Tebow,QB,DEN,LAC,16.42,00-0027876
12,Andy Dalton,QB,CIN,CLE,16.1,00-0027973
13,Tony Romo,QB,DAL,MIA,14.84,00-0021678
14,Matt Moore,QB,MIA,DAL,14.82,00-0025708
15,Carson Palmer,QB,OAK,CHI,14.04,00-0021429
16,Tarvaris Jackson,QB,SEA,WAS,12.76,00-0024279
17,Christian Ponder,QB,MIN,ATL,12.34,00-0027950
18,Philip Rivers,QB,LAC,DEN,11.62,00-0022942
19,Ben Roethlisberger,QB,PIT,KC,11.52,00-0022924
20,Sam Bradford,QB,LA,ARI,11.12,00-0027854
21,Curtis Painter,QB,IND,CAR,11.04,00-0027134
22,Josh Freeman,QB,TB,TEN,10.96,00-0026993
23,Joe Flacco,QB,BAL,SF,10.64,00-0026158
24,Matt Hasselbeck,QB,TEN,TB,8.2,00-0007091
25,Matt Leinart,QB,HOU,JAX,6.28,00-0024225
26,Alex Smith,QB,SF,BAL,5.8,00-0023436
27,Blaine Gabbert,QB,JAX,HOU,4.54,00-0027948
28,John Skelton,QB,ARI,LAR,4.36,00-0027754
29,Luke McCown,QB,JAX,HOU,3.38,00-0022864
30,Tyler Palko,QB,KC,PIT,2.68,00-0024812
31,TJ Yates,QB,HOU,JAX,2.5,
32,Josh Johnson,QB,TB,TEN,0.6,
33,Chase Daniel,QB,NO,NYG,0.36,00-0026544
34,Mark Brunell,QB,NYJ,BUF,0.0,00-0002110
35,Brian Hoyer,QB,NE,PHI,-0.1,00-0026625
36,Roddy White,WR,ATL,MIN,31.0,00-0023462
37,Jason Avant,WR,PHI,NE,28.0,00-0024324
