Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jimmy Graham,TE,12,NO,NYG,8,5,63,84,2,29,11,17,0,0,0,0,0,25.40,2011
2,Dustin Keller,TE,12,NYJ,BUF,8,4,50,61,2,22,8,15,0,0,0,0,0,22.10,2011
3,Jermaine Gresham,TE,12,CIN,CLE,9,5,56,68,1,22,8,14,0,0,0,0,0,17.80,2011
4,Antonio Gates,TE,12,LAC,DEN,10,6,60,49,1,17,5,8,0,0,0,0,0,16.90,2011
5,Rob Gronkowski,TE,12,NE,PHI,4,4,100,59,1,24,15,15,0,0,0,0,0,15.90,2011
6,Tony Gonzalez,TE,12,ATL,MIN,9,9,100,69,0,18,8,8,0,0,0,0,0,15.90,2011
7,Fred Davis,TE,12,WAS,SEA,4,4,100,58,1,31,15,15,0,0,0,0,0,15.80,2011
8,Brent Celek,TE,12,PHI,NE,6,5,83,75,0,24,13,15,0,0,0,0,0,12.50,2011
9,Aaron Hernandez,TE,12,NE,PHI,7,6,86,62,0,18,9,10,0,0,0,0,0,12.20,2011
10,Scott Chandler,TE,12,BUF,NYJ,7,6,86,50,0,13,7,8,0,0,0,0,0,11.00,2011
11,Kellen Davis,TE,12,CHI,OAK,2,2,100,25,1,16,13,13,0,0,0,0,0,10.50,2011
12,Kellen Winslow,TE,12,TB,TEN,7,5,71,52,0,16,7,10,0,0,0,0,0,10.20,2011
13,Dennis Pitta,TE,12,BAL,SF,2,2,100,19,1,11,10,10,0,0,0,0,0,9.90,2011
14,Joel Dreessen,TE,12,HOU,JAX,1,1,100,20,1,20,20,20,0,0,0,0,0,9.00,2011
15,Michael Palmer,TE,12,ATL,MIN,3,2,67,8,1,5,3,4,0,0,0,0,0,8.80,2011
16,Marcedes Lewis,TE,12,JAX,HOU,12,4,33,47,0,25,4,12,0,0,0,0,0,8.70,2011
17,Jason Witten,TE,12,DAL,MIA,5,4,80,43,0,23,9,11,0,0,0,0,0,8.30,2011
18,Vernon Davis,TE,12,SF,BAL,5,4,80,38,0,20,8,10,0,0,0,0,0,7.80,2011
19,Jake Ballard,TE,12,NYG,NO,5,3,60,47,0,24,9,16,0,0,0,0,0,7.70,2011
20,Weslye Saunders,TE,12,PIT,KC,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2011
21,Owen Daniels,TE,12,HOU,JAX,7,4,57,31,0,24,4,8,0,0,0,0,0,7.10,2011
22,Jared Cook,TE,12,TEN,TB,7,3,43,38,0,20,5,13,0,0,0,0,0,6.80,2011
23,Brandon Pettigrew,TE,12,DET,GB,8,4,50,27,0,10,3,7,0,0,0,0,0,6.70,2011
24,Jeremy Shockey,TE,12,CAR,IND,3,3,100,41,0,24,14,14,0,0,0,1,1,6.10,2011
25,Jermichael Finley,TE,12,GB,DET,5,2,40,38,0,26,8,19,0,0,0,0,0,5.80,2011
26,Lance Kendricks,TE,12,LAR,ARI,5,3,60,37,0,24,7,12,0,0,0,1,1,5.70,2011
27,Visanthe Shiancoe,TE,12,MIN,ATL,4,3,75,24,0,14,6,8,0,0,0,0,0,5.40,2011
28,Greg Olsen,TE,12,CAR,IND,3,3,100,24,0,13,8,8,0,0,0,0,0,5.40,2011
29,Anthony Fasano,TE,12,MIA,DAL,2,2,100,32,0,19,16,16,0,0,0,0,0,5.20,2011
30,Randy McMichael,TE,12,LAC,DEN,2,2,100,24,0,20,12,12,0,0,0,0,0,4.40,2011
31,Jacob Tamme,TE,12,IND,CAR,3,2,67,20,0,11,7,10,0,0,0,0,0,4.00,2011
32,Jeff King,TE,12,ARI,LAR,3,2,67,17,0,10,6,9,0,0,0,0,0,3.70,2011
33,John Phillips,TE,12,DAL,MIA,2,2,100,16,0,12,8,8,0,0,0,0,0,3.60,2011
34,Clay Harbor,TE,12,PHI,NE,1,1,100,25,0,25,25,25,0,0,0,0,0,3.50,2011
35,Brandon Myers,TE,12,OAK,CHI,1,1,100,24,0,24,24,24,0,0,0,0,0,3.40,2011
36,Benjamin Watson,TE,12,CLE,CIN,4,2,50,14,0,10,4,7,0,0,0,0,0,3.40,2011
37,Logan Paulsen,TE,12,WAS,SEA,2,2,100,14,0,11,7,7,0,0,0,0,0,3.40,2011
38,Dante Rosario,TE,12,DEN,LAC,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2011
39,Tony Scheffler,TE,12,DET,GB,2,2,100,13,0,8,7,7,0,0,0,0,0,3.30,2011
40,Heath Miller,TE,12,PIT,KC,2,1,50,20,0,20,10,20,0,0,0,0,0,3.00,2011
41,Daniel Fells,TE,12,DEN,LAC,1,1,100,19,0,19,19,19,0,0,0,1,0,2.90,2011
42,Ed Dickson,TE,12,BAL,SF,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2011
43,Mike Sellers,TE,12,WAS,SEA,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2011
44,Anthony McCoy,TE,12,SEA,WAS,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2011
45,Bear Pascoe,TE,12,NYG,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2011
46,Matt Spaeth,TE,12,CHI,OAK,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
47,Leonard Pope,TE,12,KC,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
48,Martellus Bennett,TE,12,DAL,MIA,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2011
49,Kevin Boss,TE,12,OAK,CHI,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2011
50,Allen Reisner,TE,12,MIN,ATL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2011
