,Player,Position,Team,Opponent,Points,PlayerID
37,Emmanuel Sanders,WR,DEN,NE,28.1,00-0027685
38,Percy Harvin,WR,NYJ,KC,27.7,00-0026998
39,Odell Beckham Jr,WR,NYG,IND,26.6,00-0031235
40,DeAndre Hopkins,WR,HOU,PHI,26.5,00-0030564
41,DeSean Jackson,WR,WAS,MIN,25.0,00-0026189
42,Demaryius Thomas,WR,DEN,NE,22.7,00-0027874
43,Anquan Boldin,WR,SF,LAR,21.3,00-0022084
44,Eric Decker,WR,NYJ,KC,21.3,00-0027690
45,Mohamed Sanu,WR,CIN,JAX,20.4,00-0029632
46,Martavis Bryant,WR,PIT,BAL,19.7,00-0031373
47,Taylor Gabriel,WR,CLE,TB,19.7,00-0031228
48,Brandon LaFell,WR,NE,DEN,17.3,00-0027681
49,Reggie Wayne,WR,IND,NYG,17.0,00-0020498
50,Torrey Smith,WR,BAL,PIT,16.3,00-0027996
51,TY Hilton,WR,IND,NYG,16.1,00-0029608
52,Jarvis Landry,WR,MIA,LAC,15.6,00-0031382
53,Corey Washington,WR,NYG,IND,14.8,00-0030897
54,Markus Wheaton,WR,PIT,BAL,14.6,00-0030460
55,Vincent Jackson,WR,TB,CLE,14.6,00-0023496
56,Greg Jennings,WR,MIN,WAS,13.6,00-0024267
57,AJ Green,WR,CIN,JAX,13.1,00-0027942
58,Jordan Matthews,WR,PHI,HOU,13.0,00-0031299
59,Kenny Stills,WR,NO,CAR,12.2,00-0030085
60,Larry Fitzgerald,WR,ARI,DAL,12.0,00-0022921
61,Dwayne Bowe,WR,KC,NYJ,11.5,00-0025410
62,Kenny Britt,WR,LA,SF,11.2,00-0027006
63,Malcom Floyd,WR,LAC,MIA,10.0,00-0022414
64,Brian Hartline,WR,MIA,LAC,10.0,00-0027077
65,Dez Bryant,WR,DAL,ARI,9.5,00-0027902
66,Jaron Brown,WR,ARI,DAL,9.5,00-0030300
67,Rishard Matthews,WR,MIA,LAC,9.1,00-0029580
68,Michael Crabtree,WR,SF,LAR,9.0,00-0026986
69,Cecil Shorts,WR,JAX,CIN,9.0,00-0028052
70,Rueben Randle,WR,NYG,IND,8.9,00-0029262
71,Doug Baldwin,WR,SEA,OAK,8.8,00-0028434
72,Keenan Allen,WR,LAC,MIA,8.7,00-0030279
73,Steve Smith,WR,BAL,PIT,8.6,
74,Miles Austin,WR,CLE,TB,8.4,00-0023921
75,Mike Wallace,WR,MIA,LAC,8.0,00-0026901
76,Jerricho Cotchery,WR,CAR,NO,7.9,00-0022811
77,Michael Floyd,WR,ARI,DAL,7.6,00-0029638
78,Allen Robinson,WR,JAX,CIN,7.5,00-0031428
79,Hakeem Nicks,WR,IND,NYG,7.4,00-0027005
80,Travis Benjamin,WR,CLE,TB,7.2,00-0029269
81,Steve Johnson,WR,SF,LAR,7.1,00-0026364
82,Jimmy Graham,TE,NO,CAR,21.3,00-0027696
83,Coby Fleener,TE,IND,NYG,17.7,00-0029697
84,Chase Ford,TE,MIN,WAS,17.6,00-0029432
85,Charles Clay,TE,MIA,LAC,17.5,00-0028112
86,Travis Kelce,TE,KC,NYJ,16.7,00-0030506
87,Dwayne Allen,TE,IND,NYG,14.8,00-0029689
88,Larry Donnell,TE,NYG,IND,12.5,00-0028838
89,Matt Spaeth,TE,PIT,BAL,12.3,00-0025464
90,Jason Witten,TE,DAL,ARI,12.2,00-0022127
91,Anthony Fasano,TE,KC,NYJ,11.4,00-0024268
92,Julius Thomas,TE,DEN,NE,11.3,00-0028067
93,Owen Daniels,TE,BAL,PIT,11.3,00-0024313
94,John Carlson,TE,ARI,DAL,9.9,00-0026178
95,Jermaine Gresham,TE,CIN,JAX,8.6,00-0027873
96,Crockett Gillmore,TE,BAL,PIT,7.1,00-0030992
97,Rhett Ellison,TE,MIN,WAS,7.0,00-0029587
98,Greg Olsen,TE,CAR,NO,6.0,00-0025418
99,Antonio Gates,TE,LAC,MIA,5.8,00-0021547
100,Vernon Davis,TE,SF,LAR,3.9,00-0024221
101,Niles Paul,TE,WAS,MIN,3.8,00-0028093
102,Jim Dray,TE,CLE,TB,3.6,00-0027825
103,Gary Barnidge,TE,CLE,TB,3.6,00-0026281
104,Jared Cook,TE,LA,SF,3.2,00-0027061
105,Jordan Reed,TE,WAS,MIN,2.7,00-0030472
106,Brent Celek,TE,PHI,HOU,2.7,00-0025549
107,Luke Willson,TE,SEA,OAK,2.6,00-0030089
108,Gator Hoskins,TE,MIA,LAC,2.4,00-0030865
109,Heath Miller,TE,PIT,BAL,2.4,00-0023465
110,Jacob Tamme,TE,DEN,NE,2.0,00-0026267
111,Lance Kendricks,TE,LA,SF,1.7,00-0027985
112,Ryan Hewitt,TE,CIN,JAX,1.7,00-0030780
113,Demetrius Harris,TE,KC,NYJ,1.6,00-0030155
114,Derek Carrier,TE,SF,LAR,1.6,00-0029119
115,Brandon Williams,TE,CAR,NO,1.6,00-0029793
116,Zach Ertz,TE,PHI,HOU,1.4,00-0030061
117,Benjamin Watson,TE,NO,CAR,1.4,00-0022943
118,Austin Seferian-Jenkins,TE,TB,CLE,1.3,00-0031418
119,Phillip Supernaw,TE,BAL,PIT,0.8,00-0028987
120,Greg Scruggs,TE,SEA,OAK,0.0,00-0029308
121,Zach Sudfeld,TE,NYJ,KC,0.0,00-0029999
122,Michael Hoomanawanui,TE,NE,DEN,0.0,00-0027732
123,James Casey,TE,PHI,HOU,0.0,00-0027109
124,Jack Doyle,TE,IND,NYG,0.0,00-0030181
125,Ryan Griffin,TE,HOU,PHI,0.0,00-0030108
126,Kevin Brock,TE,CIN,JAX,0.0,00-0026699
127,Rob Housler,TE,ARI,DAL,0.0,00-0028007
128,Brian Leonhardt,TE,OAK,SEA,0.0,00-0029755
129,Adrien Robinson,TE,NYG,IND,0.0,00-0029281
130,Matt Asiata,RB,MIN,WAS,29.7,00-0028198
131,Mark Ingram,RB,NO,CAR,27.0,00-0027966
132,Ronnie Hillman,RB,DEN,NE,25.3,00-0029683
133,Alfred Morris,RB,WAS,MIN,24.9,00-0029141
134,Andre Ellington,RB,ARI,DAL,23.4,00-0030287
135,Arian Foster,RB,HOU,PHI,19.9,00-0026796
136,Denard Robinson,RB,JAX,CIN,18.4,00-0030547
137,Shane Vereen,RB,NE,DEN,17.7,00-0027994
138,Jamaal Charles,RB,KC,NYJ,16.8,00-0026213
139,Le'Veon Bell,RB,PIT,BAL,16.8,00-0030496
140,LeSean McCoy,RB,PHI,HOU,16.3,00-0027029
141,Justin Forsett,RB,BAL,PIT,15.5,00-0026373
142,Bobby Rainey,RB,TB,CLE,13.1,00-0029384
143,DeMarco Murray,RB,DAL,ARI,13.0,00-0028009
144,Lamar Miller,RB,MIA,LAC,12.7,00-0029615
145,Chris Johnson,RB,NYJ,KC,12.1,
146,Terrance West,RB,CLE,TB,12.0,00-0031375
147,Peyton Hillis,RB,NYG,IND,12.0,00-0026367
148,Andre Williams,RB,NYG,IND,11.6,00-0031055
149,Chris Polk,RB,PHI,HOU,11.0,00-0029438
150,Ahmad Bradshaw,RB,IND,NYG,10.9,00-0025637
151,Darren McFadden,RB,OAK,SEA,10.7,00-0026144
152,Darren Sproles,RB,PHI,HOU,10.3,00-0023564
153,Toby Gerhart,RB,JAX,CIN,9.8,00-0027888
154,Jerick McKinnon,RB,MIN,WAS,9.8,00-0031376
155,Roy Helu,RB,WAS,MIN,9.2,00-0028043
156,Lance Dunbar,RB,DAL,ARI,8.1,00-0029004
157,CJ Anderson,RB,DEN,NE,8.1,00-0029854
158,Benjamin Cunningham,RB,LA,SF,7.8,
159,Lorenzo Taliaferro,RB,BAL,PIT,7.5,00-0031066
160,Marion Grice,RB,ARI,DAL,7.2,00-0030999
161,Ben Tate,RB,CLE,TB,7.2,00-0027890
162,Damien Williams,RB,MIA,LAC,7.1,00-0030874
163,Frank Gore,RB,SF,LAR,6.8,00-0023500
164,Tre Mason,RB,LA,SF,6.7,00-0031391
165,Trent Richardson,RB,IND,NYG,6.2,00-0029675
166,DeAngelo Williams,RB,CAR,NO,6.0,00-0024242
167,Travaris Cadet,RB,NO,CAR,6.0,00-0029205
168,Robert Turbin,RB,SEA,OAK,5.9,00-0029273
169,Cedric Peerman,RB,CIN,JAX,5.1,00-0026932
170,Jonathan Stewart,RB,CAR,NO,4.6,00-0026153
171,Daniel Thomas,RB,MIA,LAC,4.2,00-0028000
172,Donald Brown,RB,LAC,MIA,3.9,00-0027003
173,Branden Oliver,RB,LAC,MIA,3.6,00-0031277
174,Jonas Gray,RB,NE,DEN,3.3,00-0029104
175,James Develin,RB,NE,DEN,3.3,00-0027925
176,Marcel Reece,FB,OAK,SEA,3.2,00-0026393
177,Carlos Hyde,RB,SF,LAR,3.2,00-0031045
178,Caleb Sturgis,K,MIA,LAC,0.0,00-0030390
179,Steven Hauschka,K,SEA,OAK,0.0,
180,Billy Cundiff,K,CLE,TB,0.0,00-0020972
181,Kai Forbath,K,WAS,MIN,0.0,00-0028787
182,Mike Nugent,K,CIN,JAX,0.0,00-0023482
183,Cody Parkey,K,PHI,HOU,0.0,00-0030850
184,Greg Zuerlein,K,LA,SF,0.0,00-0029621
185,Dan Bailey,K,DAL,ARI,0.0,00-0028660
186,Josh Brown,K,NYG,IND,0.0,00-0021940
187,Sebastian Janikowski,K,OAK,SEA,0.0,00-0019646
188,Cairo Santos,K,KC,NYJ,0.0,00-0031203
189,Patrick Murray,K,TB,CLE,0.0,00-0030626
190,Josh Scobee,K,JAX,CIN,0.0,00-0022874
191,Justin Tucker,K,BAL,PIT,0.0,00-0029597
192,Shaun Suisham,K,PIT,BAL,0.0,00-0023001
193,Graham Gano,K,CAR,NO,0.0,00-0026858
194,Chandler Catanzaro,K,ARI,DAL,0.0,00-0030896
195,Phil Dawson,K,SF,LAR,0.0,00-0004091
196,Nick Folk,K,NYJ,KC,0.0,00-0025565
197,Shayne Graham,K,NO,CAR,0.0,00-0019536
198,Blair Walsh,K,MIN,WAS,0.0,00-0029576
199,Randy Bullock,K,HOU,PHI,0.0,00-0029421
200,Brandon McManus,K,DEN,NE,0.0,00-0029822
201,Nick Novak,K,LAC,MIA,0.0,00-0023096
202,Los Angeles Rams,DST,LA,SF,16.0,
203,Seattle Seahawks,DST,SEA,OAK,13.0,
204,New Orleans Saints,DST,NO,CAR,12.0,
205,New England Patriots,DST,NE,DEN,11.0,
206,Arizona Cardinals,DST,ARI,DAL,11.0,
207,Dallas Cowboys,DST,DAL,ARI,9.0,
208,San Francisco 49ers,DST,SF,LAR,9.0,
209,Cleveland Browns,DST,CLE,TB,9.0,
210,Oakland Raiders,DST,OAK,SEA,9.0,
211,Pittsburgh Steelers,DST,PIT,BAL,8.0,
212,Cincinnati Bengals,DST,CIN,JAX,8.0,
213,Carolina Panthers,DST,CAR,NO,7.0,
214,Philadelphia Eagles,DST,PHI,HOU,7.0,
215,Baltimore Ravens,DST,BAL,PIT,7.0,
216,Tampa Bay Buccaneers,DST,TB,CLE,7.0,
217,Kansas City Chiefs,DST,KC,NYJ,7.0,
218,Minnesota Vikings,DST,MIN,WAS,7.0,
219,Jacksonville Jaguars,DST,JAX,CIN,5.0,
220,Indianapolis Colts,DST,IND,NYG,5.0,
221,Washington Redskins,DST,WAS,MIN,1.0,
222,New York Jets,DST,NYJ,KC,1.0,
223,Denver Broncos,DST,DEN,NE,-1.0,
224,New York Giants,DST,NYG,IND,-3.0,
225,Los Angeles Chargers,DST,LAC,MIA,-4.0,
