Player,Position,Team,Opponent,Points
Niles Paul,TE,WAS,MIN,3.80
Jim Dray,TE,CLE,TB,3.60
Gary Barnidge,TE,CLE,TB,3.60
Jared Cook,TE,LAR,SF,3.20
Jordan Reed,TE,WAS,MIN,2.70
Brent Celek,TE,PHI,HOU,2.70
Luke Willson,TE,SEA,OAK,2.60
Gator Hoskins,TE,MIA,LAC,2.40
Heath Miller,TE,PIT,BAL,2.40
Jacob Tamme,TE,DEN,NE,2.00
Lance Kendricks,TE,LAR,SF,1.70
Ryan Hewitt,TE,CIN,JAX,1.70
Demetrius Harris,TE,KC,NYJ,1.60
Derek Carrier,TE,SF,LAR,1.60
Brandon Williams,TE,CAR,NO,1.60
Zach Ertz,TE,PHI,HOU,1.40
Benjamin Watson,TE,NO,CAR,1.40
Austin Seferian-Jenkins,TE,TB,CLE,1.30
Phillip Supernaw,TE,BAL,PIT,0.80
Greg Scruggs,TE,SEA,OAK,0.00
Zach Sudfeld,TE,NYJ,KC,0.00
Michael Hoomanawanui,TE,NE,DEN,0.00
James Casey,TE,PHI,HOU,0.00
Jack Doyle,TE,IND,NYG,0.00
Ryan Griffin,TE,HOU,PHI,0.00
Kevin Brock,TE,CIN,JAX,0.00
Rob Housler,TE,ARI,DAL,0.00
Brian Leonhardt,TE,OAK,SEA,0.00
Adrien Robinson,TE,NYG,IND,0.00
Matt Asiata,RB,MIN,WAS,29.70
Mark Ingram,RB,NO,CAR,27.00
Ronnie Hillman,RB,DEN,NE,25.30
Alfred Morris,RB,WAS,MIN,24.90
Andre Ellington,RB,ARI,DAL,23.40
Arian Foster,RB,HOU,PHI,19.90
Denard Robinson,RB,JAX,CIN,18.40
Shane Vereen,RB,NE,DEN,17.70
Jamaal Charles,RB,KC,NYJ,16.80
Le'Veon Bell,RB,PIT,BAL,16.80
LeSean McCoy,RB,PHI,HOU,16.30
Justin Forsett,RB,BAL,PIT,15.50
Bobby Rainey,RB,TB,CLE,13.10
DeMarco Murray,RB,DAL,ARI,13.00
Lamar Miller,RB,MIA,LAC,12.70
Chris Johnson,RB,NYJ,KC,12.10
Terrance West,RB,CLE,TB,12.00
Peyton Hillis,RB,NYG,IND,12.00
Andre Williams,RB,NYG,IND,11.60
Chris Polk,RB,PHI,HOU,11.00
Ahmad Bradshaw,RB,IND,NYG,10.90
Darren McFadden,RB,OAK,SEA,10.70
Darren Sproles,RB,PHI,HOU,10.30
Toby Gerhart,RB,JAX,CIN,9.80
Jerick McKinnon,RB,MIN,WAS,9.80
Roy Helu,RB,WAS,MIN,9.20
Lance Dunbar,RB,DAL,ARI,8.10
CJ Anderson,RB,DEN,NE,8.10
Benjamin Cunningham,RB,LAR,SF,7.80
Lorenzo Taliaferro,RB,BAL,PIT,7.50
Marion Grice,RB,ARI,DAL,7.20
Ben Tate,RB,CLE,TB,7.20
Damien Williams,RB,MIA,LAC,7.10
Frank Gore,RB,SF,LAR,6.80
Tre Mason,RB,LAR,SF,6.70
Trent Richardson,RB,IND,NYG,6.20
DeAngelo Williams,RB,CAR,NO,6.00
Travaris Cadet,RB,NO,CAR,6.00
Robert Turbin,RB,SEA,OAK,5.90
Cedric Peerman,RB,CIN,JAX,5.10
Jonathan Stewart,RB,CAR,NO,4.60
Daniel Thomas,RB,MIA,LAC,4.20
Donald Brown,RB,LAC,MIA,3.90
Branden Oliver,RB,LAC,MIA,3.60
Jonas Gray,RB,NE,DEN,3.30
James Develin,RB,NE,DEN,3.30
Marcel Reece,FB,OAK,SEA,3.20
Carlos Hyde,RB,SF,LAR,3.20
Caleb Sturgis,K,MIA,LAC,0.00
Steven Hauschka,K,SEA,OAK,0.00
Billy Cundiff,K,CLE,TB,0.00
Kai Forbath,K,WAS,MIN,0.00
Mike Nugent,K,CIN,JAX,0.00
Cody Parkey,K,PHI,HOU,0.00
Greg Zuerlein,K,LAR,SF,0.00
Dan Bailey,K,DAL,ARI,0.00
Josh Brown,K,NYG,IND,0.00
Sebastian Janikowski,K,OAK,SEA,0.00
Cairo Santos,K,KC,NYJ,0.00
Patrick Murray,K,TB,CLE,0.00
Josh Scobee,K,JAX,CIN,0.00
Justin Tucker,K,BAL,PIT,0.00
Shaun Suisham,K,PIT,BAL,0.00
Graham Gano,K,CAR,NO,0.00
Chandler Catanzaro,K,ARI,DAL,0.00
Phil Dawson,K,SF,LAR,0.00
Nick Folk,K,NYJ,KC,0.00
Shayne Graham,K,NO,CAR,0.00
Blair Walsh,K,MIN,WAS,0.00
Randy Bullock,K,HOU,PHI,0.00
Brandon McManus,K,DEN,NE,0.00
Nick Novak,K,LAC,MIA,0.00
Los Angeles Rams,DST,LAR,SF,16.00
Seattle Seahawks,DST,SEA,OAK,13.00
New Orleans Saints,DST,NO,CAR,12.00
New England Patriots,DST,NE,DEN,11.00
Arizona Cardinals,DST,ARI,DAL,11.00
Dallas Cowboys,DST,DAL,ARI,9.00
San Francisco 49ers,DST,SF,LAR,9.00
Cleveland Browns,DST,CLE,TB,9.00
Oakland Raiders,DST,OAK,SEA,9.00
Pittsburgh Steelers,DST,PIT,BAL,8.00
Cincinnati Bengals,DST,CIN,JAX,8.00
Carolina Panthers,DST,CAR,NO,7.00
Philadelphia Eagles,DST,PHI,HOU,7.00
Baltimore Ravens,DST,BAL,PIT,7.00
Tampa Bay Buccaneers,DST,TB,CLE,7.00
Kansas City Chiefs,DST,KC,NYJ,7.00
Minnesota Vikings,DST,MIN,WAS,7.00
Jacksonville Jaguars,DST,JAX,CIN,5.00
Indianapolis Colts,DST,IND,NYG,5.00
Washington Redskins,DST,WAS,MIN,1.00
New York Jets,DST,NYJ,KC,1.00
Denver Broncos,DST,DEN,NE,-1.00
New York Giants,DST,NYG,IND,-3.00
Los Angeles Chargers,DST,LAC,MIA,-4.00
