Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jeremy Hill,RB,9,CIN,JAX,24,154,6,2,1,1,9,0,0,0,32.30,2014
2,Marshawn Lynch,RB,9,SEA,OAK,21,67,3,2,5,5,76,0,0,0,31.30,2014
3,Matt Asiata,RB,9,MIN,WAS,10,26,3,3,5,4,31,0,0,0,29.70,2014
4,Mark Ingram,RB,9,NO,CAR,30,100,3,2,2,1,10,0,0,0,27.00,2014
5,Ronnie Hillman,RB,9,DEN,NE,10,16,2,1,10,7,47,1,0,0,25.30,2014
6,Alfred Morris,RB,9,WAS,MIN,19,92,5,2,3,2,17,0,0,0,24.90,2014
7,Andre Ellington,RB,9,ARI,DAL,21,95,5,0,4,4,39,1,0,0,23.40,2014
8,Arian Foster,RB,9,HOU,PHI,15,56,4,0,3,2,63,1,0,0,19.90,2014
9,Denard Robinson,RB,9,JAX,CIN,17,94,6,1,2,2,10,0,0,0,18.40,2014
10,Shane Vereen,RB,9,NE,DEN,11,29,3,0,10,5,38,1,0,0,17.70,2014
11,Jamaal Charles,RB,9,KC,NYJ,20,78,4,1,4,2,10,0,0,0,16.80,2014
12,Le'Veon Bell,RB,9,PIT,BAL,10,20,2,0,6,5,38,1,0,0,16.80,2014
13,LeSean McCoy,RB,9,PHI,HOU,24,117,5,0,1,1,6,0,0,0,16.30,2014
14,Justin Forsett,RB,9,BAL,PIT,9,38,4,0,8,5,67,0,0,0,15.50,2014
15,Bobby Rainey,RB,9,TB,CLE,19,87,5,0,3,1,34,0,0,0,13.10,2014
16,DeMarco Murray,RB,9,DAL,ARI,19,79,4,0,4,4,11,0,0,0,13.00,2014
17,Lamar Miller,RB,9,MIA,LAC,11,49,5,1,2,1,8,0,0,0,12.70,2014
18,Chris Johnson,RB,9,NYJ,KC,11,69,6,0,3,2,32,0,0,0,12.10,2014
19,Terrance West,RB,9,CLE,TB,15,48,3,0,1,1,2,1,0,0,12.00,2014
20,Peyton Hillis,RB,9,NYG,IND,4,20,5,0,6,5,50,0,0,0,12.00,2014
21,Andre Williams,RB,9,NYG,IND,12,22,2,1,1,1,24,0,1,0,11.60,2014
22,Chris Polk,RB,9,PHI,HOU,8,50,6,1,0,0,0,0,0,0,11.00,2014
23,Ahmad Bradshaw,RB,9,IND,NYG,7,50,7,0,5,3,29,0,0,0,10.90,2014
24,Darren McFadden,RB,9,OAK,SEA,13,20,2,0,5,4,47,0,0,0,10.70,2014
25,Darren Sproles,RB,9,PHI,HOU,3,17,6,0,5,4,46,0,0,0,10.30,2014
26,Jerick McKinnon,RB,9,MIN,WAS,14,54,4,0,4,3,14,0,0,0,9.80,2014
27,Toby Gerhart,RB,9,JAX,CIN,3,19,6,0,4,3,49,0,0,0,9.80,2014
28,Roy Helu,RB,9,WAS,MIN,3,6,2,0,5,4,46,0,0,0,9.20,2014
29,Lance Dunbar,RB,9,DAL,ARI,3,9,3,0,2,2,52,0,0,0,8.10,2014
30,CJ Anderson,RB,9,DEN,NE,3,18,6,0,4,3,33,0,0,0,8.10,2014
31,Benjamin Cunningham,RB,9,LAR,SF,4,10,3,0,3,3,38,0,0,0,7.80,2014
32,Lorenzo Taliaferro,RB,9,BAL,PIT,7,21,3,0,3,3,34,0,1,1,7.50,2014
33,Marion Grice,RB,9,ARI,DAL,5,12,2,1,0,0,0,0,0,0,7.20,2014
34,Ben Tate,RB,9,CLE,TB,10,3,0,0,4,4,29,0,0,0,7.20,2014
35,Damien Williams,RB,9,MIA,LAC,11,28,3,0,2,2,23,0,0,0,7.10,2014
36,Frank Gore,RB,9,SF,LAR,14,49,4,0,3,1,9,0,0,0,6.80,2014
37,Tre Mason,RB,9,LAR,SF,19,65,3,0,2,1,-8,0,0,0,6.70,2014
38,Trent Richardson,RB,9,IND,NYG,7,33,5,0,2,2,9,0,0,0,6.20,2014
39,DeAngelo Williams,RB,9,CAR,NO,8,20,3,0,1,1,30,0,0,0,6.00,2014
40,Travaris Cadet,RB,9,NO,CAR,2,1,1,0,5,3,29,0,0,0,6.00,2014
41,Robert Turbin,RB,9,SEA,OAK,5,35,7,0,2,1,14,0,0,0,5.90,2014
42,Cedric Peerman,RB,9,CIN,JAX,5,9,2,0,4,2,22,0,0,0,5.10,2014
43,Jonathan Stewart,RB,9,CAR,NO,8,46,6,0,0,0,0,0,0,0,4.60,2014
44,Daniel Thomas,RB,9,MIA,LAC,9,8,1,0,2,2,14,0,0,0,4.20,2014
45,Donald Brown,RB,9,LAC,MIA,4,23,6,0,2,1,6,0,0,0,3.90,2014
46,Branden Oliver,RB,9,LAC,MIA,13,19,2,0,2,1,7,0,0,0,3.60,2014
47,Jonas Gray,RB,9,NE,DEN,12,33,3,0,1,0,0,0,0,0,3.30,2014
48,James Develin,RB,9,NE,DEN,0,0,0,0,2,2,13,0,1,0,3.30,2014
49,Carlos Hyde,RB,9,SF,LAR,2,17,9,0,2,1,5,0,0,0,3.20,2014
50,Marcel Reece,FB,9,OAK,SEA,1,10,10,0,3,1,12,0,0,0,3.20,2014
