Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jeremy Maclin,WR,9,PHI,HOU,7,6,86,158,2,59,23,26,0,0,0,0,0,36.80,2014
2,Mike Evans,WR,9,TB,CLE,11,7,64,124,2,31,11,18,0,0,0,0,0,34.40,2014
3,Antonio Brown,WR,9,PIT,BAL,16,11,69,144,1,54,9,13,0,0,0,0,0,34.40,2014
4,Allen Hurns,WR,9,JAX,CIN,9,7,78,112,2,40,12,16,0,0,0,0,0,33.20,2014
5,Julian Edelman,WR,9,NE,DEN,10,9,90,89,1,26,9,10,0,0,0,0,0,29.90,2014
6,Emmanuel Sanders,WR,9,DEN,NE,16,10,63,151,0,28,9,15,0,0,0,0,0,28.10,2014
7,Percy Harvin,WR,9,NYJ,KC,13,11,85,129,0,42,10,12,1,8,0,0,0,27.70,2014
8,Odell Beckham Jr,WR,9,NYG,IND,11,8,73,156,0,59,14,20,0,0,0,0,0,26.60,2014
9,DeAndre Hopkins,WR,9,HOU,PHI,11,6,55,115,1,45,11,19,0,0,0,0,0,26.50,2014
10,DeSean Jackson,WR,9,WAS,MIN,7,4,57,120,1,56,17,30,0,0,0,0,0,25.00,2014
11,Demaryius Thomas,WR,9,DEN,NE,11,7,64,127,0,41,12,18,0,0,0,0,0,22.70,2014
12,Anquan Boldin,WR,9,SF,LAR,7,6,86,93,1,27,13,16,0,0,0,0,0,21.30,2014
13,Eric Decker,WR,9,NYJ,KC,12,9,75,63,1,15,5,7,0,0,0,0,0,21.30,2014
14,Mohamed Sanu,WR,9,CIN,JAX,8,4,50,95,1,36,12,24,1,9,0,0,0,20.40,2014
15,Martavis Bryant,WR,9,PIT,BAL,5,3,60,44,2,19,9,15,1,3,0,0,0,19.70,2014
16,Taylor Gabriel,WR,9,CLE,TB,6,5,83,87,1,34,15,17,0,0,0,0,0,19.70,2014
17,Brandon LaFell,WR,9,NE,DEN,13,6,46,53,1,18,4,9,0,0,0,0,0,17.30,2014
18,Reggie Wayne,WR,9,IND,NYG,10,4,40,70,1,40,7,18,0,0,0,0,0,17.00,2014
19,Torrey Smith,WR,9,BAL,PIT,7,4,57,63,1,35,9,16,0,0,0,0,0,16.30,2014
20,TY Hilton,WR,9,IND,NYG,6,3,50,71,1,31,12,24,0,0,0,0,0,16.10,2014
