Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Benjamin Watson,TE,6,NO,ATL,12,10,83,127,1,28,11,13,0,0,0,0,0,31.70,2015
2,Greg Olsen,TE,6,CAR,SEA,11,7,64,131,1,32,12,19,0,0,0,0,0,29.10,2015
3,Jimmy Graham,TE,6,SEA,CAR,12,8,67,140,0,45,12,18,0,0,0,0,0,25.00,2015
4,Julius Thomas,TE,6,JAX,HOU,13,7,54,78,1,29,6,11,0,0,0,0,0,20.80,2015
5,Gary Barnidge,TE,6,CLE,DEN,9,3,33,39,2,14,4,13,0,0,0,0,0,18.90,2015
6,Antonio Gates,TE,6,LAC,GB,16,9,56,95,0,21,6,11,0,0,0,0,0,18.50,2015
7,Delanie Walker,TE,6,TEN,MIA,10,8,80,97,0,25,10,12,0,0,0,0,0,17.70,2015
8,Charles Clay,TE,6,BUF,CIN,13,9,69,62,0,19,5,7,0,0,0,0,0,15.20,2015
9,Rob Gronkowski,TE,6,NE,IND,5,3,60,50,1,25,10,17,0,0,0,0,0,14.00,2015
10,Travis Kelce,TE,6,KC,MIN,7,5,71,88,0,37,13,18,0,0,0,0,0,13.80,2015
11,Dion Sims,TE,6,MIA,TEN,4,4,100,33,1,16,8,8,0,0,0,0,0,13.30,2015
12,Tyler Eifert,TE,6,CIN,BUF,4,4,100,30,1,15,8,8,0,0,0,0,0,13.00,2015
13,Ladarius Green,TE,6,LAC,GB,4,3,75,35,1,19,9,12,0,0,0,0,0,12.50,2015
14,Jordan Cameron,TE,6,MIA,TEN,8,3,38,30,1,13,4,10,0,0,0,0,0,12.00,2015
15,Martellus Bennett,TE,6,CHI,DET,11,6,55,59,0,19,5,10,0,0,0,0,0,11.90,2015
16,Tim Wright,TE,6,DET,CHI,6,3,50,17,1,8,3,6,0,0,0,0,0,10.70,2015
17,Chris Gragg,TE,6,BUF,CIN,5,5,100,54,0,19,11,11,0,0,0,0,0,10.40,2015
18,Kyle Rudolph,TE,6,MIN,KC,5,2,40,9,1,5,2,5,0,0,0,0,0,8.90,2015
19,Zach Ertz,TE,6,PHI,NYG,7,4,57,43,0,17,6,11,0,0,0,0,0,8.30,2015
20,Derek Carrier,TE,6,WAS,NYJ,4,4,100,39,0,20,10,10,0,0,0,0,0,7.90,2015
21,Josh Hill,TE,6,NO,ATL,5,3,60,38,0,19,8,13,0,0,0,0,0,6.80,2015
22,Maxx Williams,TE,6,BAL,SF,4,4,100,24,0,11,6,6,0,0,0,0,0,6.40,2015
23,Jacob Tamme,TE,6,ATL,NO,5,3,60,32,0,20,6,11,0,0,0,0,0,6.20,2015
24,Crockett Gillmore,TE,6,BAL,SF,6,3,50,30,0,19,5,10,0,0,0,0,0,6.00,2015
25,Scott Chandler,TE,6,NE,IND,3,2,67,39,0,25,13,20,0,0,0,0,0,5.90,2015
26,Larry Donnell,TE,6,NYG,PHI,5,3,60,29,0,16,6,10,0,0,0,0,0,5.90,2015
27,Richard Rodgers,TE,6,GB,LAC,5,2,40,34,0,25,7,17,0,0,0,0,0,5.40,2015
28,Ed Dickson,TE,6,CAR,SEA,4,3,75,24,0,14,6,8,0,0,0,0,0,5.40,2015
29,Dwayne Allen,TE,6,IND,NE,3,3,100,23,0,10,8,8,0,0,0,0,0,5.30,2015
30,Coby Fleener,TE,6,IND,NE,6,3,50,20,0,11,3,7,0,0,0,0,0,5.00,2015
