Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Devonta Freeman,RB,6,ATL,NO,13,100,8,1,10,8,56,1,0,0,38.60,2015
2,Chris Ivory,RB,6,NYJ,WAS,20,146,7,1,3,3,50,0,0,0,31.60,2015
3,James Starks,RB,6,GB,LAC,10,112,11,1,2,1,5,1,0,0,27.70,2015
4,DeMarco Murray,RB,6,PHI,NYG,21,112,5,1,4,3,14,0,1,0,24.60,2015
5,LeGarrette Blount,RB,6,NE,IND,16,93,6,1,1,1,11,1,0,0,23.40,2015
6,Lamar Miller,RB,6,MIA,TEN,19,113,6,1,3,2,5,0,0,0,22.80,2015
7,Arian Foster,RB,6,HOU,JAX,18,53,3,0,6,5,59,1,1,0,22.20,2015
8,Jonathan Stewart,RB,6,CAR,SEA,20,78,4,2,1,1,8,0,0,0,21.60,2015
9,Mark Ingram,RB,6,NO,ATL,20,46,2,2,3,3,10,0,0,0,20.60,2015
10,Matt Forte,RB,6,CHI,DET,24,69,3,1,5,3,20,0,1,0,19.90,2015
11,Ronnie Hillman,RB,6,DEN,CLE,20,111,6,0,5,3,4,0,0,0,17.50,2015
12,LeSean McCoy,RB,6,BUF,CIN,17,90,5,1,4,2,4,0,0,0,17.40,2015
13,Justin Forsett,RB,6,BAL,SF,17,62,4,0,8,7,39,0,0,0,17.10,2015
14,Giovani Bernard,RB,6,CIN,BUF,8,50,6,1,2,1,23,0,0,0,14.30,2015
15,Jeremy Hill,RB,6,CIN,BUF,16,56,4,0,1,1,13,1,0,0,13.90,2015
16,Dexter McCluster,RB,6,TEN,MIA,5,23,5,0,4,3,19,1,0,0,13.20,2015
17,Marshawn Lynch,RB,6,SEA,CAR,17,54,3,1,3,1,0,0,0,0,12.40,2015
18,Danny Woodhead,RB,6,LAC,GB,7,8,1,0,7,5,63,0,0,0,12.10,2015
19,Bruce Miller,FB,6,SF,BAL,0,0,0,0,3,3,89,0,0,0,11.90,2015
20,Frank Gore,RB,6,IND,NE,13,78,6,0,3,2,16,0,0,0,11.40,2015
21,Theo Riddick,RB,6,DET,CHI,7,28,4,0,6,3,50,0,0,0,10.80,2015
22,CJ Anderson,RB,6,DEN,CLE,13,41,3,0,4,4,25,0,0,0,10.60,2015
23,Branden Oliver,RB,6,LAC,GB,7,23,3,0,4,4,40,0,0,0,10.30,2015
24,Rashad Jennings,RB,6,NYG,PHI,13,63,5,0,3,3,20,0,1,1,10.30,2015
25,Ameer Abdullah,RB,6,DET,CHI,14,48,3,0,4,3,21,0,1,0,9.90,2015
26,Chris Thompson,RB,6,WAS,NYJ,5,12,2,0,10,6,26,0,0,0,9.80,2015
27,Jeremy Langford,RB,6,CHI,DET,5,10,2,1,2,1,17,0,0,0,9.70,2015
28,Le'Veon Bell,RB,6,PIT,ARI,24,88,4,0,0,0,0,0,0,0,8.80,2015
29,Duke Johnson,RB,6,CLE,DEN,9,38,4,0,4,3,18,0,0,0,8.60,2015
30,Zac Stacy,RB,6,NYJ,WAS,13,46,4,0,2,2,15,0,0,0,8.10,2015
31,Carlos Hyde,RB,6,SF,BAL,21,55,3,0,2,2,5,0,0,0,8.00,2015
32,Toby Gerhart,RB,6,JAX,HOU,9,26,3,0,4,3,23,0,0,0,7.90,2015
33,Andre Ellington,RB,6,ARI,PIT,1,7,7,0,2,2,47,0,0,0,7.40,2015
34,Dion Lewis,RB,6,NE,IND,4,21,5,0,6,3,18,0,0,0,6.90,2015
35,Denard Robinson,RB,6,JAX,HOU,7,19,3,0,3,3,19,0,0,0,6.80,2015
36,Adrian Peterson,RB,6,MIN,KC,26,60,2,0,1,1,-3,0,1,0,6.70,2015
37,Khiry Robinson,RB,6,NO,ATL,7,23,3,0,2,2,24,0,0,0,6.70,2015
38,CJ Spiller,RB,6,NO,ATL,3,10,3,0,5,4,17,0,0,0,6.70,2015
39,Isaiah Crowell,RB,6,CLE,DEN,11,32,3,0,2,2,9,0,0,0,6.10,2015
40,Ryan Mathews,RB,6,PHI,NYG,9,40,4,0,1,1,6,0,0,0,5.60,2015
41,Chris Johnson,RB,6,ARI,PIT,14,40,3,0,1,1,5,0,0,0,5.50,2015
42,Chris Polk,RB,6,HOU,JAX,8,37,5,0,2,1,2,0,0,0,4.90,2015
43,Jonas Gray,RB,6,MIA,TEN,7,24,3,0,1,1,12,0,0,0,4.60,2015
44,Matt Asiata,RB,6,MIN,KC,5,27,5,0,1,1,8,0,0,0,4.50,2015
45,Fozzy Whittaker,RB,6,CAR,SEA,1,2,2,0,2,2,21,0,0,0,4.30,2015
46,Alfred Morris,RB,6,WAS,NYJ,11,21,2,0,1,1,11,0,0,0,4.20,2015
47,Kyle Juszczyk,FB,6,BAL,SF,0,0,0,0,2,2,22,0,0,0,4.20,2015
48,Eddie Lacy,RB,6,GB,LAC,4,3,1,0,2,2,17,0,1,0,4.00,2015
49,John Kuhn,FB,6,GB,LAC,0,0,0,0,2,2,20,0,0,0,4.00,2015
50,Charcandrick West,RB,6,KC,MIN,9,33,4,0,2,1,6,0,1,1,3.90,2015
