Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Le'Veon Bell,RB,14,PIT,BUF,38,236,6,3,5,4,62,0,0,0,54.80,2016
2,Bilal Powell,RB,14,NYJ,SF,29,145,5,2,5,5,34,0,0,0,37.90,2016
3,Carlos Hyde,RB,14,SF,NYJ,17,193,11,0,1,1,7,1,0,0,30.00,2016
4,Jeremy Hill,RB,14,CIN,CLE,25,111,4,1,4,3,31,0,0,0,26.20,2016
5,LeSean McCoy,RB,14,BUF,PIT,12,27,2,1,7,6,81,0,0,0,22.80,2016
6,Lamar Miller,RB,14,HOU,IND,21,107,5,1,1,1,15,0,0,0,22.20,2016
7,Kenneth Dixon,RB,14,BAL,NE,11,39,4,0,11,8,42,1,0,0,22.10,2016
8,Tevin Coleman,RB,14,ATL,LAR,8,36,5,1,3,2,19,1,0,0,19.50,2016
9,Latavius Murray,RB,14,OAK,KC,22,103,5,1,1,0,0,0,0,0,19.30,2016
10,David Johnson,RB,14,ARI,MIA,20,80,4,0,8,5,41,0,1,1,18.10,2016
11,Ty Montgomery,RB,14,GB,SEA,9,41,5,1,4,3,45,0,0,0,17.60,2016
12,Todd Gurley,RB,14,LAR,ATL,16,61,4,1,4,3,22,0,0,0,17.30,2016
13,Rob Kelley,RB,14,WAS,PHI,16,63,4,1,2,2,25,0,0,0,16.80,2016
14,Doug Martin,RB,14,TB,NO,23,66,3,1,2,2,19,0,0,0,16.50,2016
15,TJ Yeldon,RB,14,JAX,MIN,17,59,4,0,9,7,31,0,0,0,16.00,2016
16,Isaiah Crowell,RB,14,CLE,CIN,10,113,11,0,2,1,5,0,0,0,15.80,2016
17,Frank Gore,RB,14,IND,HOU,10,41,4,0,2,2,33,1,0,0,15.40,2016
18,DeMarco Murray,RB,14,TEN,DEN,21,92,4,1,2,0,0,0,0,0,15.20,2016
19,LeGarrette Blount,RB,14,NE,BAL,18,72,4,1,1,1,7,0,0,0,14.90,2016
20,Kenneth Farrow,RB,14,LAC,CAR,16,55,3,0,6,6,23,0,0,0,13.80,2016
21,Ezekiel Elliott,RB,14,DAL,NYG,24,107,5,0,2,0,0,0,0,0,13.70,2016
22,Jordan Howard,RB,14,CHI,DET,13,86,7,0,5,2,24,0,0,0,13.00,2016
23,Jerick McKinnon,RB,14,MIN,JAX,14,31,2,0,6,6,38,0,0,0,12.90,2016
24,Jonathan Stewart,RB,14,CAR,LAC,24,66,3,1,2,0,0,0,0,0,12.60,2016
25,Matt Asiata,RB,14,MIN,JAX,11,37,3,1,2,2,14,0,1,1,12.10,2016
26,Darren Sproles,RB,14,PHI,WAS,5,27,5,0,3,2,13,1,0,0,12.00,2016
27,James White,RB,14,NE,BAL,2,3,2,0,3,3,81,0,0,0,11.40,2016
28,Chris Thompson,RB,14,WAS,PHI,3,38,13,1,1,0,0,0,0,0,9.80,2016
29,Shaun Draughn,RB,14,SF,NYJ,7,32,5,1,1,1,-5,0,0,0,9.70,2016
30,Damien Williams,RB,14,MIA,ARI,5,7,1,0,3,2,1,1,0,0,8.80,2016
31,Dwayne Washington,RB,14,DET,CHI,16,64,4,0,2,1,10,0,0,0,8.40,2016
32,Thomas Rawls,RB,14,SEA,GB,12,67,6,0,2,1,7,0,0,0,8.40,2016
33,Robert Turbin,RB,14,IND,HOU,3,10,3,0,7,4,33,0,0,0,8.30,2016
34,Charles Sims,RB,14,TB,NO,4,17,4,0,4,3,33,0,0,0,8.00,2016
35,Rashad Jennings,RB,14,NYG,DAL,15,45,3,0,2,2,12,0,0,0,7.70,2016
36,Kyle Juszczyk,FB,14,BAL,NE,0,0,0,0,3,3,46,0,0,0,7.60,2016
37,Alex Collins,RB,14,SEA,GB,7,23,3,0,3,3,33,0,1,1,7.60,2016
38,Spencer Ware,RB,14,KC,OAK,20,56,3,0,2,1,7,0,0,0,7.30,2016
39,Jay Ajayi,RB,14,MIA,ARI,20,48,2,0,3,1,15,0,1,0,7.30,2016
40,Travaris Cadet,RB,14,NO,TB,1,-1,-1,0,5,4,30,0,0,0,6.90,2016
41,Terrance West,RB,14,BAL,NE,2,2,1,0,4,4,24,0,0,0,6.60,2016
42,Alfred Blue,RB,14,HOU,IND,16,55,3,0,1,1,0,0,1,0,6.50,2016
43,Zach Zenner,RB,14,DET,CHI,7,36,5,0,2,2,9,0,0,0,6.50,2016
44,Charcandrick West,RB,14,KC,OAK,2,4,2,1,0,0,0,0,0,0,6.40,2016
45,Rex Burkhead,RB,14,CIN,CLE,9,45,5,0,2,1,6,0,0,0,6.10,2016
46,Ryan Mathews,RB,14,PHI,WAS,15,60,4,0,1,0,0,0,0,0,6.00,2016
47,Marcel Reece,FB,14,SEA,GB,0,0,0,0,2,2,38,0,0,0,5.80,2016
48,Derrick Henry,RB,14,TEN,DEN,12,42,4,0,1,1,5,0,0,0,5.70,2016
49,Duke Johnson,RB,14,CLE,CIN,4,24,6,0,2,1,21,0,0,0,5.50,2016
50,Paul Perkins,RB,14,NYG,DAL,15,45,3,0,1,1,0,0,1,0,5.50,2016
