Rank,Player,Position,Week,Team,Opponent,FGMade,FGAtt,FGPct,FGLong,XPMade,XPAtt,Points,Year
1,Nick Novak,K,14,HOU,IND,5,5,100,52,1,1,0.00,2016
2,Graham Gano,K,14,CAR,LAC,4,4,100,45,2,2,0.00,2016
3,Kai Forbath,K,14,MIN,JAX,4,4,100,46,1,2,0.00,2016
4,Justin Tucker,K,14,BAL,NE,3,4,75,50,2,2,0.00,2016
5,Jason Myers,K,14,JAX,MIN,3,5,60,55,1,1,0.00,2016
6,Nick Folk,K,14,NYJ,SF,3,3,100,50,0,0,0.00,2016
7,Caleb Sturgis,K,14,PHI,WAS,3,3,100,45,1,1,0.00,2016
8,Matt Prater,K,14,DET,CHI,2,2,100,54,2,2,0.00,2016
9,Roberto Aguayo,K,14,TB,NO,3,3,100,41,1,1,0.00,2016
10,Chris Boswell,K,14,PIT,BUF,2,2,100,39,3,3,0.00,2016
11,Ryan Succop,K,14,TEN,DEN,2,2,100,53,1,1,0.00,2016
12,Wil Lutz,K,14,NO,TB,3,3,100,42,0,0,0.00,2016
13,Mason Crosby,K,14,GB,SEA,1,2,50,38,5,5,0.00,2016
14,Sebastian Janikowski,K,14,OAK,KC,2,2,100,44,1,1,0.00,2016
15,Andrew Franks,K,14,MIA,ARI,1,1,100,21,3,3,0.00,2016
16,Matt Bryant,K,14,ATL,LAR,0,0,0,0,6,6,0.00,2016
17,Chandler Catanzaro,K,14,ARI,MIA,1,2,50,56,0,2,0.00,2016
18,Mike Nugent,K,14,CIN,CLE,1,2,50,44,2,3,0.00,2016
19,Connor Barth,K,14,CHI,DET,1,1,100,38,2,2,0.00,2016
20,Adam Vinatieri,K,14,IND,HOU,1,2,50,32,2,2,0.00,2016
21,Phil Dawson,K,14,SF,NYJ,1,3,33,47,2,2,0.00,2016
22,Brandon McManus,K,14,DEN,TEN,1,1,100,34,1,1,0.00,2016
23,Josh Lambo,K,14,LAC,CAR,1,1,100,32,1,1,0.00,2016
24,Cody Parkey,K,14,CLE,CIN,1,1,100,30,1,1,0.00,2016
25,Steven Hauschka,K,14,SEA,GB,1,1,100,28,1,1,0.00,2016
26,Robbie Gould,K,14,NYG,DAL,1,1,100,39,1,1,0.00,2016
27,Stephen Gostkowski,K,14,NE,BAL,0,0,0,0,4,4,0.00,2016
28,Cairo Santos,K,14,KC,OAK,0,0,0,0,3,3,0.00,2016
29,Dustin Hopkins,K,14,WAS,PHI,0,1,0,0,3,3,0.00,2016
30,Dan Carpenter,K,14,BUF,PIT,0,0,0,0,2,3,0.00,2016
31,Greg Zuerlein,K,14,LAR,ATL,0,0,0,0,2,2,0.00,2016
32,Dan Bailey,K,14,DAL,NYG,0,1,0,0,1,1,0.00,2016
33,Randy Bullock,K,14,PIT,BUF,0,0,0,0,0,0,0.00,2016
34,Michael Palardy,K,14,CAR,LAC,0,0,0,0,0,0,0.00,2016
