,Player,Position,Team,Opponent,Points,PlayerID
93,Tony Gonzalez,TE,ATL,CAR,12.8,00-0006101
94,Kevin Boss,TE,NYG,MIN,12.3,00-0025540
95,Craig Stevens,TE,TEN,IND,11.0,00-0026225
96,Zach Miller,TE,OAK,JAX,10.8,00-0027125
97,Andrew Quarless,TE,GB,DET,10.2,00-0027753
98,Will Heller,TE,DET,GB,8.3,00-0021756
99,Jacob Tamme,TE,IND,TEN,7.6,00-0026267
100,Jonathan Stupar,TE,BUF,CLE,7.5,00-0025864
101,Logan Paulsen,TE,WAS,TB,7.1,00-0027215
102,Martellus Bennett,TE,DAL,PHI,7.0,00-0026201
103,Jeremy Shockey,TE,NO,LAR,6.9,00-0021148
104,Dustin Keller,TE,NYJ,MIA,6.4,00-0026170
105,Daniel Fells,TE,LA,NO,5.6,00-0023752
106,Reggie Kelly,TE,CIN,PIT,5.5,00-0009119
107,Anthony Fasano,TE,MIA,NYJ,5.3,00-0024268
108,Mike Sellers,TE,WAS,TB,4.8,00-0014655
109,John Gilmore,TE,TB,WAS,4.7,00-0021304
110,Randy McMichael,TE,LAC,KC,4.6,00-0021236
111,Chris Cooley,TE,WAS,TB,4.2,00-0022738
112,Bear Pascoe,TE,NYG,MIN,4.1,00-0026931
113,Aaron Hernandez,TE,NE,CHI,3.9,00-0027713
114,Brandon Pettigrew,TE,DET,GB,3.4,00-0026996
115,Tony Moeaki,TE,KC,LAC,3.3,00-0027695
116,Jimmy Graham,TE,NO,LAR,3.1,00-0027696
117,Chris Baker,TE,SEA,SF,2.5,
118,David Martin,TE,BUF,CLE,2.3,00-0020332
119,Stephen Spach,TE,ARI,DEN,1.9,00-0023108
120,Jared Cook,TE,TEN,IND,1.9,00-0027061
121,Cameron Morrah,TE,SEA,SF,1.8,00-0026963
122,Benjamin Watson,TE,CLE,BUF,1.8,00-0022943
123,Brody Eldridge,TE,IND,TEN,1.8,00-0027761
124,Visanthe Shiancoe,TE,MIN,NYG,1.7,00-0022054
125,Delanie Walker,TE,SF,SEA,1.7,00-0024389
126,Ed Dickson,TE,BAL,HOU,1.7,00-0027675
127,Jimmy Kleinsasser,TE,MIN,NYG,1.6,00-0009323
128,Greg Olsen,TE,CHI,NE,1.6,00-0025418
129,David Thomas,TE,NO,LAR,1.4,00-0024301
130,Matt Spaeth,TE,PIT,CIN,1.4,00-0025464
131,Dante Rosario,TE,CAR,ATL,1.4,00-0025542
132,Daniel Graham,TE,DEN,ARI,1.3,00-0021154
133,Tony Scheffler,TE,DET,GB,1.3,00-0024276
134,Billy Bajema,TE,LA,NO,1.0,00-0023679
135,Michael Turner,RB,ATL,CAR,34.4,00-0022821
136,Tim Hightower,RB,ARI,DEN,28.8,00-0026289
137,Ahmad Bradshaw,RB,NYG,MIN,25.5,00-0025637
138,Maurice Jones-Drew,RB,JAX,OAK,24.0,00-0024275
139,Ryan Torain,RB,WAS,TB,23.2,00-0026279
140,Brian Westbrook,RB,SF,SEA,23.0,00-0021216
141,Knowshon Moreno,RB,DEN,ARI,22.3,00-0026988
142,LeSean McCoy,RB,PHI,DAL,21.3,00-0027029
143,Brandon Jacobs,RB,NYG,MIN,20.6,00-0023545
144,Ray Rice,RB,BAL,HOU,20.0,00-0026195
145,Rashad Jennings,RB,JAX,OAK,19.9,00-0027155
146,Arian Foster,RB,HOU,BAL,19.5,00-0026796
147,Felix Jones,RB,DAL,PHI,18.3,00-0026162
148,Peyton Hillis,RB,CLE,BUF,17.8,00-0026367
149,Steven Jackson,RB,LA,NO,16.4,00-0022736
150,Fred Jackson,RB,BUF,CLE,15.5,00-0024204
151,Darren Sproles,RB,LAC,KC,15.4,00-0023564
152,Jonathan Stewart,RB,CAR,ATL,15.3,00-0026153
153,Mike Tolbert,FB,LAC,KC,14.9,00-0026069
154,Mike Goodson,RB,CAR,ATL,14.6,00-0027080
155,Ryan Mathews,RB,LAC,KC,14.1,00-0027864
156,Marshawn Lynch,RB,SEA,SF,13.6,00-0025399
157,Reggie Bush,RB,NO,LAR,11.1,00-0024217
158,Javarris James,RB,IND,TEN,10.9,00-0027467
159,Pierre Thomas,RB,NO,LAR,10.8,00-0024813
160,Keiland Williams,RB,WAS,TB,10.6,00-0027214
161,Danny Woodhead,RB,NE,CHI,10.2,00-0026019
162,Leon Washington,RB,SEA,SF,9.3,00-0024332
163,Donald Brown,RB,IND,TEN,9.2,00-0027003
164,Marcel Reece,FB,OAK,JAX,9.1,00-0026393
165,BenJarvus Green-Ellis,RB,NE,CHI,8.7,00-0025860
166,Rashard Mendenhall,RB,PIT,CIN,8.5,00-0026163
167,Matt Forte,RB,CHI,NE,8.1,00-0026184
168,Cadillac Williams,RB,TB,WAS,8.0,00-0023440
169,Chester Taylor,RB,CHI,NE,7.9,00-0021314
170,Anthony Dixon,RB,SF,SEA,7.8,00-0027772
171,Shonn Greene,RB,NYJ,MIA,7.6,00-0026899
172,Cedric Benson,RB,CIN,PIT,7.5,00-0023439
173,LaDainian Tomlinson,RB,NYJ,MIA,7.4,00-0020536
174,Jamaal Charles,RB,KC,LAC,6.9,00-0026213
175,Willis McGahee,RB,BAL,HOU,6.7,00-0022178
176,Maurice Morris,RB,DET,GB,6.7,00-0021182
177,LeGarrette Blount,RB,TB,WAS,5.8,00-0027325
178,Brandon Jackson,RB,GB,DET,5.8,00-0025450
179,Ahmard Hall,FB,TEN,IND,5.6,00-0024489
180,Keith Toston,RB,LA,NO,5.5,00-0027257
181,Jahvid Best,RB,DET,GB,5.2,00-0027880
182,Tyrell Sutton,RB,CAR,ATL,5.0,00-0026790
183,Shayne Graham,K,NE,CHI,0.0,00-0019536
184,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
185,David Akers,K,PHI,DAL,0.0,00-0000108
186,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
187,Connor Barth,K,TB,WAS,0.0,00-0026138
188,David Buehler,K,DAL,PHI,0.0,00-0027119
189,Josh Scobee,K,JAX,OAK,0.0,00-0022874
190,Neil Rackers,K,HOU,BAL,0.0,00-0019676
191,Nate Kaeding,K,LAC,KC,0.0,00-0022737
192,Matt Bryant,K,ATL,CAR,0.0,00-0020578
193,Josh Brown,K,LA,NO,0.0,00-0021940
194,Garrett Hartley,K,NO,LAR,0.0,00-0025824
195,Sebastian Janikowski,K,OAK,JAX,0.0,00-0019646
196,Rian Lindell,K,BUF,CLE,0.0,00-0019310
197,Steven Hauschka,K,DEN,ARI,0.0,
198,Phil Dawson,K,CLE,BUF,0.0,00-0004091
199,Nick Folk,K,NYJ,MIA,0.0,00-0025565
200,Dan Carpenter,K,MIA,NYJ,0.0,00-0026003
201,Graham Gano,K,WAS,TB,0.0,00-0026858
202,John Kasay,K,CAR,ATL,0.0,00-0009028
203,Billy Cundiff,K,BAL,HOU,0.0,00-0020972
204,Rob Bironas,K,TEN,IND,0.0,00-0020962
205,Mason Crosby,K,GB,DET,0.0,00-0025580
206,Lawrence Tynes,K,NYG,MIN,0.0,00-0019778
207,Ryan Longwell,K,MIN,NYG,0.0,00-0010072
208,Olindo Mare,K,SEA,SF,0.0,00-0010373
209,Clint Stitser,K,CIN,PIT,0.0,00-0027191
210,Robbie Gould,K,CHI,NE,0.0,00-0023252
211,Dave Rayner,K,DET,GB,0.0,00-0023635
212,Thomas Howard,K,OAK,JAX,0.0,00-0024253
213,Ryan Succop,K,KC,LAC,0.0,00-0026968
214,Rhys Lloyd,K,CAR,ATL,0.0,00-0023363
215,New England Patriots,DST,NE,CHI,20.0,
216,New Orleans Saints,DST,NO,LAR,19.0,
217,Detroit Lions,DST,DET,GB,17.0,
218,Baltimore Ravens,DST,BAL,HOU,17.0,
219,Miami Dolphins,DST,MIA,NYJ,17.0,
220,San Francisco 49ers,DST,SF,SEA,17.0,
221,New York Jets,DST,NYJ,MIA,15.0,
222,Los Angeles Chargers,DST,LAC,KC,14.0,
223,Buffalo Bills,DST,BUF,CLE,14.0,
224,New York Giants,DST,NYG,MIN,13.0,
225,Atlanta Falcons,DST,ATL,CAR,13.0,
226,Green Bay Packers,DST,GB,DET,10.0,
227,Cleveland Browns,DST,CLE,BUF,8.0,
228,Cincinnati Bengals,DST,CIN,PIT,8.0,
229,Los Angeles Rams,DST,LA,NO,7.0,
230,Seattle Seahawks,DST,SEA,SF,7.0,
231,Jacksonville Jaguars,DST,JAX,OAK,6.0,
232,Washington Redskins,DST,WAS,TB,6.0,
233,Kansas City Chiefs,DST,KC,LAC,5.0,
234,Philadelphia Eagles,DST,PHI,DAL,5.0,
235,Minnesota Vikings,DST,MIN,NYG,5.0,
236,Dallas Cowboys,DST,DAL,PHI,5.0,
237,Tampa Bay Buccaneers,DST,TB,WAS,5.0,
238,Houston Texans,DST,HOU,BAL,4.0,
239,Carolina Panthers,DST,CAR,ATL,4.0,
240,Indianapolis Colts,DST,IND,TEN,3.0,
241,Chicago Bears,DST,CHI,NE,2.0,
242,Oakland Raiders,DST,OAK,JAX,0.0,
243,Tennessee Titans,DST,TEN,IND,0.0,
244,Denver Broncos,DST,DEN,ARI,-2.0,
