Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Matt Schaub,QB,14,HOU,BAL,31,62,50,393,6,3,2,73,1,8,8,0,31.52,2010
2,Tom Brady,QB,14,NE,CHI,27,40,68,369,9,2,0,113,0,0,0,0,25.76,2010
3,Michael Vick,QB,14,PHI,DAL,16,26,62,270,10,2,2,90,8,16,2,1,24.40,2010
4,Jason Campbell,QB,14,OAK,JAX,21,30,70,324,11,2,0,128,0,0,0,0,23.96,2010
5,Peyton Manning,QB,14,IND,TEN,25,35,71,319,9,2,0,119,0,0,0,0,23.76,2010
6,Alex Smith,QB,14,SF,SEA,17,27,63,255,9,3,0,131,4,12,3,0,23.40,2010
7,Kerry Collins,QB,14,TEN,IND,28,39,72,244,6,3,0,114,0,0,0,0,21.76,2010
8,David Garrard,QB,14,JAX,OAK,11,22,50,159,7,3,1,95,5,32,6,0,20.56,2010
9,Drew Brees,QB,14,NO,LAR,25,40,63,221,6,3,2,81,1,7,7,0,19.54,2010
10,Jon Kitna,QB,14,DAL,PHI,24,35,69,242,7,2,2,83,3,27,9,0,18.38,2010
11,Joe Flacco,QB,14,BAL,HOU,22,33,67,235,7,2,0,108,0,0,0,0,17.40,2010
12,Donovan McNabb,QB,14,WAS,TB,22,35,63,228,7,2,0,101,0,0,0,0,17.12,2010
13,Josh Freeman,QB,14,TB,WAS,15,25,60,266,11,1,0,110,6,10,2,0,16.64,2010
14,Philip Rivers,QB,14,LAC,KC,18,24,75,226,9,2,1,114,2,5,3,0,15.54,2010
15,Matt Hasselbeck,QB,14,SEA,SF,27,42,64,285,7,2,4,60,1,5,5,0,14.90,2010
16,Sam Bradford,QB,14,LAR,NO,18,32,56,231,7,0,2,53,2,5,3,1,13.74,2010
17,Ryan Fitzpatrick,QB,14,BUF,CLE,14,23,61,142,6,1,0,93,4,49,12,0,13.58,2010
18,Ben Roethlisberger,QB,14,PIT,CIN,21,33,64,258,8,0,0,88,3,23,8,0,12.62,2010
19,Matt Ryan,QB,14,ATL,CAR,20,34,59,227,7,1,1,76,1,4,4,0,12.48,2010
20,Drew Stanton,QB,14,DET,GB,10,22,46,117,5,1,2,39,4,44,11,0,11.08,2010
21,Eli Manning,QB,14,NYG,MIN,22,37,60,187,5,1,2,59,0,0,0,0,9.48,2010
22,Mark Sanchez,QB,14,NYJ,MIA,17,44,39,216,5,0,1,45,2,20,10,0,8.64,2010
23,Carson Palmer,QB,14,CIN,PIT,20,32,63,178,6,1,3,49,2,0,0,0,8.12,2010
24,Matt Flynn,QB,14,GB,DET,15,26,58,177,7,0,1,63,3,10,3,0,7.08,2010
25,John Skelton,QB,14,ARI,DEN,15,37,41,146,4,0,0,52,3,9,3,0,6.74,2010
26,Jay Cutler,QB,14,CHI,NE,12,26,46,152,6,0,2,33,2,21,11,0,5.18,2010
27,Chad Henne,QB,14,MIA,NYJ,5,18,28,55,3,1,0,58,4,7,2,0,4.90,2010
28,Tarvaris Jackson,QB,14,MIN,NYG,15,30,50,118,4,0,1,46,4,8,2,0,4.52,2010
29,Aaron Rodgers,QB,14,GB,DET,7,11,64,46,4,0,1,35,2,25,13,0,3.34,2010
30,Jimmy Clausen,QB,14,CAR,ATL,14,24,58,107,5,0,1,52,0,0,0,0,3.28,2010
31,Kyle Orton,QB,14,DEN,ARI,19,41,46,166,4,0,3,27,2,5,3,0,3.14,2010
32,Joe Webb,QB,14,MIN,NYG,2,5,40,8,2,0,0,48,1,16,16,0,1.92,2010
33,Brodie Croyle,QB,14,KC,LAC,7,17,41,40,2,0,0,49,0,0,0,0,1.60,2010
34,Jake Delhomme,QB,14,CLE,BUF,12,20,60,86,4,0,1,49,0,0,0,0,1.44,2010
35,Kyle Boller,QB,14,OAK,JAX,1,3,33,20,7,0,1,18,1,7,7,0,0.50,2010
36,Tyler Palko,QB,14,KC,LAC,2,3,67,8,3,0,0,70,1,-1,-1,0,0.22,2010
37,Seneca Wallace,QB,14,CLE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
38,Josh Johnson,QB,14,TB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
39,Sage Rosenfels,QB,14,NYG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
40,Chase Daniel,QB,14,NO,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
41,Brian Hoyer,QB,14,NE,CHI,0,0,0,0,0,0,0,0,3,-2,-1,0,-0.20,2010
