Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Darren McFadden,RB,14,OAK,JAX,16,123,8,2,3,3,86,1,0,0,44.90,2010
2,Chris Johnson,RB,14,TEN,IND,22,111,5,1,8,8,68,0,0,0,34.90,2010
3,Michael Turner,RB,14,ATL,CAR,28,112,4,3,1,1,12,0,0,0,34.40,2010
4,Tim Hightower,RB,14,ARI,DEN,18,148,8,2,2,0,0,0,1,1,28.80,2010
5,Ahmad Bradshaw,RB,14,NYG,MIN,11,103,9,1,6,5,12,0,0,0,25.50,2010
6,Maurice Jones-Drew,RB,14,JAX,OAK,23,101,4,1,6,3,19,0,0,0,24.00,2010
7,Ryan Torain,RB,14,WAS,TB,24,172,7,0,2,2,10,0,0,0,23.20,2010
8,Brian Westbrook,RB,14,SF,SEA,9,23,3,0,6,6,87,1,0,0,23.00,2010
9,Knowshon Moreno,RB,14,DEN,ARI,19,81,4,1,7,5,32,0,0,0,22.30,2010
10,LeSean McCoy,RB,14,PHI,DAL,16,149,9,0,3,3,4,0,0,0,21.30,2010
11,Brandon Jacobs,RB,14,NYG,MIN,14,116,8,1,0,0,0,0,0,0,20.60,2010
12,Ray Rice,RB,14,BAL,HOU,19,54,3,0,8,8,66,0,0,0,20.00,2010
13,Rashad Jennings,RB,14,JAX,OAK,5,109,22,1,1,0,0,0,0,0,19.90,2010
14,Arian Foster,RB,14,HOU,BAL,20,100,5,0,7,4,25,0,1,0,19.50,2010
15,Felix Jones,RB,14,DAL,PHI,13,41,3,1,4,4,42,0,0,0,18.30,2010
16,Peyton Hillis,RB,14,CLE,BUF,21,108,5,0,5,4,10,0,3,1,17.80,2010
17,Steven Jackson,RB,14,LAR,NO,16,96,6,0,4,4,38,0,1,1,16.40,2010
18,Fred Jackson,RB,14,BUF,CLE,29,112,4,0,4,1,3,0,0,0,15.50,2010
19,Darren Sproles,RB,14,LAC,KC,6,53,9,0,5,5,51,0,0,0,15.40,2010
20,Jonathan Stewart,RB,14,CAR,ATL,18,133,7,0,1,0,0,0,1,1,15.30,2010
21,Mike Tolbert,FB,14,LAC,KC,16,66,4,1,1,1,13,0,0,0,14.90,2010
22,Mike Goodson,RB,14,CAR,ATL,9,70,8,1,2,1,6,0,0,0,14.60,2010
23,Ryan Mathews,RB,14,LAC,KC,16,65,4,1,2,1,6,0,0,0,14.10,2010
24,Marshawn Lynch,RB,14,SEA,SF,10,29,3,0,8,7,37,0,0,0,13.60,2010
25,Reggie Bush,RB,14,NO,LAR,9,39,4,0,5,5,22,0,0,0,11.10,2010
26,Javarris James,RB,14,IND,TEN,17,49,3,1,1,0,0,0,0,0,10.90,2010
27,Pierre Thomas,RB,14,NO,LAR,12,39,3,0,4,4,29,0,0,0,10.80,2010
28,Keiland Williams,RB,14,WAS,TB,4,16,4,0,7,3,60,0,0,0,10.60,2010
29,Danny Woodhead,RB,14,NE,CHI,7,21,3,1,3,2,1,0,0,0,10.20,2010
30,Leon Washington,RB,14,SEA,SF,4,10,3,0,3,1,13,0,0,0,9.30,2010
31,Donald Brown,RB,14,IND,TEN,15,38,3,0,5,3,24,0,0,0,9.20,2010
32,Marcel Reece,FB,14,OAK,JAX,2,3,2,0,4,4,48,0,0,0,9.10,2010
33,BenJarvus Green-Ellis,RB,14,NE,CHI,21,87,4,0,1,0,0,0,0,0,8.70,2010
34,Rashard Mendenhall,RB,14,PIT,CIN,18,66,4,0,2,1,9,0,0,0,8.50,2010
35,Matt Forte,RB,14,CHI,NE,9,25,3,0,6,2,36,0,0,0,8.10,2010
36,Cadillac Williams,RB,14,TB,WAS,3,6,2,0,4,4,34,0,0,0,8.00,2010
37,Chester Taylor,RB,14,CHI,NE,3,1,0,1,2,1,8,0,0,0,7.90,2010
38,Anthony Dixon,RB,14,SF,SEA,14,60,4,0,1,1,8,0,0,0,7.80,2010
39,Shonn Greene,RB,14,NYJ,MIA,8,17,2,0,4,3,29,0,0,0,7.60,2010
40,Cedric Benson,RB,14,CIN,PIT,8,19,2,0,3,3,26,0,0,0,7.50,2010
41,LaDainian Tomlinson,RB,14,NYJ,MIA,19,49,3,0,3,2,5,0,0,0,7.40,2010
42,Jamaal Charles,RB,14,KC,LAC,10,40,4,0,3,2,9,0,0,0,6.90,2010
43,Willis McGahee,RB,14,BAL,HOU,4,7,2,1,0,0,0,0,0,0,6.70,2010
44,Maurice Morris,RB,14,DET,GB,11,51,5,0,1,1,6,0,0,0,6.70,2010
45,LeGarrette Blount,RB,14,TB,WAS,15,68,5,0,0,0,0,0,1,1,5.80,2010
46,Brandon Jackson,RB,14,GB,DET,7,19,3,0,4,3,9,0,0,0,5.80,2010
47,Ahmard Hall,FB,14,TEN,IND,0,0,0,0,3,3,26,0,0,0,5.60,2010
48,Keith Toston,RB,14,LAR,NO,5,22,4,0,1,1,23,0,0,0,5.50,2010
49,Jahvid Best,RB,14,DET,GB,13,38,3,0,2,1,4,0,0,0,5.20,2010
50,Tyrell Sutton,RB,14,CAR,ATL,0,0,0,0,3,3,20,0,0,0,5.00,2010
