,Player,Position,Team,Opponent,Points,PlayerID
78,Owen Daniels,TE,HOU,BAL,18.9,00-0024313
79,Dallas Clark,TE,TB,NO,16.1,00-0022165
80,Martellus Bennett,TE,NYG,WAS,12.9,00-0026201
81,Logan Paulsen,TE,WAS,NYG,11.6,00-0027215
82,Brandon Myers,TE,OAK,JAX,11.4,00-0027135
83,David Thomas,TE,NO,TB,10.7,00-0024301
84,Rob Housler,TE,ARI,MIN,10.4,00-0028007
85,Aaron Hernandez,TE,NE,NYJ,10.4,00-0027713
86,Jason Witten,TE,DAL,CAR,10.4,00-0022127
87,Brandon Pettigrew,TE,DET,CHI,8.9,00-0026996
88,Dennis Pitta,TE,BAL,HOU,8.3,00-0027714
89,Delanie Walker,TE,SF,SEA,8.2,00-0024389
90,Greg Olsen,TE,CAR,DAL,7.1,00-0025418
91,Benjamin Watson,TE,CLE,IND,6.6,00-0022943
92,Jared Cook,TE,TEN,BUF,5.7,00-0027061
93,Garrett Graham,TE,HOU,BAL,5.2,00-0027718
94,Jermichael Finley,TE,GB,LAR,5.1,00-0026231
95,Marcedes Lewis,TE,JAX,OAK,5.0,00-0024243
96,Jermaine Gresham,TE,CIN,PIT,4.9,00-0027873
97,Luke Stocker,TE,TB,NO,4.3,00-0028042
98,Coby Fleener,TE,IND,CLE,3.7,00-0029697
99,Scott Chandler,TE,BUF,TEN,3.5,00-0025516
100,Craig Stevens,TE,TEN,BUF,2.7,00-0026225
101,Lance Kendricks,TE,LA,GB,2.5,00-0027985
102,Fred Davis,TE,WAS,NYG,2.3,00-0026188
103,Konrad Reuland,TE,NYJ,NE,2.1,00-0028238
104,Dwayne Allen,TE,IND,CLE,1.9,00-0029689
105,David Paulson,TE,PIT,CIN,1.7,00-0029218
106,Tony Scheffler,TE,DET,CHI,1.6,00-0024276
107,Ed Dickson,TE,BAL,HOU,1.5,00-0027675
108,Jordan Cameron,TE,CLE,IND,1.4,00-0028040
109,Jeff Cumberland,TE,NYJ,NE,1.4,00-0027321
110,Kellen Davis,TE,CHI,DET,1.3,00-0026298
111,James Casey,TE,HOU,BAL,0.6,00-0027109
112,Greg Scruggs,TE,SEA,SF,0.0,00-0029308
113,Kyle Rudolph,TE,MIN,ARI,0.0,00-0027981
114,Daniel Fells,TE,NE,NYJ,0.0,00-0023752
115,Garrett Celek,TE,SF,SEA,0.0,00-0028903
116,John Phillips,TE,DAL,CAR,0.0,00-0027139
117,Zach Potter,TE,JAX,OAK,0.0,00-0026658
118,Tom Crabtree,TE,GB,LAR,0.0,00-0026878
119,Mike McNeill,TE,LA,GB,0.0,00-0028651
120,Will Heller,TE,DET,CHI,0.0,00-0021756
121,Weslye Saunders,TE,IND,CLE,0.0,00-0028270
122,Jeff King,TE,ARI,MIN,0.0,00-0024369
123,Ben Hartsock,TE,CAR,DAL,0.0,00-0022847
124,Bear Pascoe,TE,NYG,WAS,0.0,00-0026931
125,Adrian Peterson,RB,MIN,ARI,26.9,00-0025394
126,Frank Gore,RB,SF,SEA,26.2,00-0023500
127,Fred Jackson,RB,BUF,TEN,26.0,00-0024204
128,Arian Foster,RB,HOU,BAL,23.3,00-0026796
129,Rashad Jennings,RB,JAX,OAK,23.2,00-0027155
130,Doug Martin,RB,TB,NO,21.2,00-0029613
131,Shonn Greene,RB,NYJ,NE,20.8,00-0026899
132,Alfred Morris,RB,WAS,NYG,17.0,00-0029141
133,Ahmad Bradshaw,RB,NYG,WAS,16.5,00-0025637
134,CJ Spiller,RB,BUF,TEN,16.2,
135,Darren Sproles,RB,NO,TB,15.9,00-0023564
136,Marshawn Lynch,RB,SEA,SF,15.6,00-0025399
137,Jonathan Dwyer,RB,PIT,CIN,15.2,00-0027786
138,Mikel Leshoure,RB,DET,CHI,13.3,00-0027995
139,Matt Forte,RB,CHI,DET,13.0,00-0026184
140,Jamie Harper,RB,TEN,BUF,12.8,00-0028068
141,Felix Jones,RB,DAL,CAR,12.4,00-0026162
142,Darren McFadden,RB,OAK,JAX,12.1,00-0026144
143,Steven Jackson,RB,LA,GB,11.7,00-0022736
144,Vick Ballard,RB,IND,CLE,11.3,00-0029547
145,Daryl Richardson,RB,LA,GB,10.9,00-0029612
146,Andre Brown,RB,NYG,WAS,10.4,00-0027094
147,Alex Green,RB,GB,LAR,10.4,00-0028034
148,Ray Rice,RB,BAL,HOU,10.4,00-0026195
149,Marcel Reece,FB,OAK,JAX,9.8,00-0026393
150,Chris Rainey,RB,PIT,CIN,9.5,00-0029140
151,Pierre Thomas,RB,NO,TB,9.2,00-0024813
152,Danny Woodhead,RB,NE,NYJ,8.6,00-0026019
153,Jonathan Stewart,RB,CAR,DAL,7.6,00-0026153
154,Mike Tolbert,FB,CAR,DAL,6.9,00-0026069
155,BenJarvus Green-Ellis,RB,CIN,PIT,6.9,00-0025860
156,Shane Vereen,RB,NE,NYJ,6.9,00-0027994
157,Cedric Peerman,RB,CIN,PIT,6.5,00-0026932
158,Stevan Ridley,RB,NE,NYJ,6.5,00-0028011
159,Kendall Hunter,RB,SF,SEA,6.5,00-0028053
160,Chris Ogbonnaya,RB,CLE,IND,5.3,00-0027140
161,Joique Bell,RB,DET,CHI,4.9,00-0027218
162,Phillip Tanner,RB,DAL,CAR,4.8,00-0028613
163,Ben Tate,RB,HOU,BAL,4.7,00-0027890
164,Michael Bush,RB,CHI,DET,4.3,00-0025487
165,Darrel Young,FB,WAS,NYG,4.2,00-0026852
166,John Kuhn,FB,GB,LAR,4.2,00-0022999
167,Delone Carter,RB,IND,CLE,4.1,00-0028057
168,Trent Richardson,RB,CLE,IND,3.9,00-0029675
169,Darius Reynaud,RB,TEN,BUF,3.4,00-0025951
170,Justin Forsett,RB,HOU,BAL,3.2,00-0026373
171,Lex Hilliard,RB,NYJ,NE,3.2,00-0026344
172,Montario Hardesty,RB,CLE,IND,2.8,00-0027666
173,Dan Bailey,K,DAL,CAR,0.0,00-0028660
174,Mason Crosby,K,GB,LAR,0.0,00-0025580
175,Shayne Graham,K,HOU,BAL,0.0,00-0019536
176,Justin Tucker,K,BAL,HOU,0.0,00-0029597
177,Josh Scobee,K,JAX,OAK,0.0,00-0022874
178,Kai Forbath,K,WAS,NYG,0.0,00-0028787
179,Rian Lindell,K,BUF,TEN,0.0,00-0019310
180,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
181,Lawrence Tynes,K,NYG,WAS,0.0,00-0019778
182,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
183,Steven Hauschka,K,SEA,SF,0.0,
184,Greg Zuerlein,K,LA,GB,0.0,00-0029621
185,David Akers,K,SF,SEA,0.0,00-0000108
186,Robbie Gould,K,CHI,DET,0.0,00-0023252
187,Adam Vinatieri,K,IND,CLE,0.0,00-0016919
188,Rob Bironas,K,TEN,BUF,0.0,00-0020962
189,Mike Nugent,K,CIN,PIT,0.0,00-0023482
190,Garrett Hartley,K,NO,TB,0.0,00-0025824
191,Connor Barth,K,TB,NO,0.0,00-0026138
192,Blair Walsh,K,MIN,ARI,0.0,00-0029576
193,Justin Medlock,K,CAR,DAL,0.0,00-0025547
194,Jay Feely,K,ARI,MIN,0.0,00-0019770
195,Phil Dawson,K,CLE,IND,0.0,00-0004091
196,Jason Hanson,K,DET,CHI,0.0,00-0006800
197,New England Patriots,DST,NE,NYJ,16.0,
198,Chicago Bears,DST,CHI,DET,15.0,
199,San Francisco 49ers,DST,SF,SEA,11.0,
200,New York Giants,DST,NYG,WAS,11.0,
201,Detroit Lions,DST,DET,CHI,11.0,
202,Seattle Seahawks,DST,SEA,SF,8.0,
203,Jacksonville Jaguars,DST,JAX,OAK,8.0,
204,Arizona Cardinals,DST,ARI,MIN,8.0,
205,Cincinnati Bengals,DST,CIN,PIT,7.0,
206,Dallas Cowboys,DST,DAL,CAR,7.0,
207,Green Bay Packers,DST,GB,LAR,6.0,
208,Cleveland Browns,DST,CLE,IND,6.0,
209,Washington Redskins,DST,WAS,NYG,5.0,
210,Oakland Raiders,DST,OAK,JAX,5.0,
211,Buffalo Bills,DST,BUF,TEN,4.0,
212,Indianapolis Colts,DST,IND,CLE,4.0,
213,Tennessee Titans,DST,TEN,BUF,4.0,
214,Pittsburgh Steelers,DST,PIT,CIN,3.0,
215,Carolina Panthers,DST,CAR,DAL,3.0,
216,New York Jets,DST,NYJ,NE,3.0,
217,Los Angeles Rams,DST,LA,GB,2.0,
218,New Orleans Saints,DST,NO,TB,1.0,
219,Baltimore Ravens,DST,BAL,HOU,-2.0,
220,Tampa Bay Buccaneers,DST,TB,NO,-2.0,
