Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Vincent Jackson,WR,7,TB,NO,14,7,50,216,1,95,15,31,0,0,0,0,0,37.60,2012
2,Randall Cobb,WR,7,GB,LAR,8,8,100,89,2,39,11,11,1,19,0,0,0,30.80,2012
3,Jordy Nelson,WR,7,GB,LAR,9,8,89,122,1,52,14,15,0,0,0,0,0,29.20,2012
4,Victor Cruz,WR,7,NYG,WAS,11,7,64,131,1,77,12,19,0,0,0,0,0,29.10,2012
5,Andre Roberts,WR,7,ARI,MIN,9,7,78,103,1,21,11,15,0,0,0,0,0,26.30,2012
6,Lance Moore,WR,7,NO,TB,10,9,90,121,0,35,12,13,0,0,0,0,0,24.10,2012
7,Jeremy Kerley,WR,7,NYJ,NE,11,7,64,120,0,26,11,17,1,2,0,0,0,22.20,2012
8,Santana Moss,WR,7,WAS,NYG,4,3,75,67,2,30,17,22,0,0,0,1,1,20.70,2012
9,Marques Colston,WR,7,NO,TB,10,7,70,73,1,17,7,10,0,0,0,0,0,20.30,2012
10,Brandon Marshall,WR,7,CHI,DET,10,6,60,81,1,20,8,14,0,0,0,0,0,20.10,2012
11,Miles Austin,WR,7,DAL,CAR,9,5,56,97,1,36,11,19,0,0,0,1,1,19.70,2012
12,Steve Johnson,WR,7,BUF,TEN,7,5,71,71,1,27,10,14,0,0,0,0,0,18.10,2012
13,Antonio Brown,WR,7,PIT,CIN,8,7,88,96,0,23,12,14,2,13,0,0,0,17.90,2012
14,Andre Johnson,WR,7,HOU,BAL,10,9,90,86,0,14,9,10,0,0,0,0,0,17.60,2012
15,Kevin Walter,WR,7,HOU,BAL,6,4,67,74,1,34,12,19,0,0,0,0,0,17.40,2012
16,Greg Little,WR,7,CLE,IND,7,6,86,52,1,14,7,9,0,0,0,0,0,17.20,2012
17,Cecil Shorts,WR,7,JAX,OAK,10,4,40,79,1,42,8,20,0,0,0,1,1,16.90,2012
18,Nate Washington,WR,7,TEN,BUF,8,6,75,43,1,17,5,7,0,0,0,1,0,16.30,2012
19,Brandon LaFell,WR,7,CAR,DAL,8,4,50,53,1,32,7,13,0,0,0,0,0,15.30,2012
20,Steve Smith,WR,7,CAR,DAL,9,7,78,83,0,26,9,12,0,0,0,0,0,15.30,2012
21,Donald Jones,WR,7,BUF,TEN,5,4,80,47,1,20,9,12,0,0,0,0,0,14.70,2012
22,Percy Harvin,WR,7,MIN,ARI,5,4,80,37,1,14,7,9,2,10,0,0,0,14.70,2012
23,Ryan Broyles,WR,7,DET,CHI,4,3,75,51,1,23,13,17,0,0,0,0,0,14.10,2012
24,Titus Young,WR,7,DET,CHI,8,6,75,81,0,23,10,14,0,0,0,0,0,14.10,2012
25,Josh Gordon,WR,7,CLE,IND,10,2,20,59,1,33,6,30,0,0,0,0,0,13.90,2012
26,Mike Wallace,WR,7,PIT,CIN,15,8,53,52,0,12,4,7,2,7,0,0,0,13.90,2012
27,Denarius Moore,WR,7,OAK,JAX,8,4,50,36,1,17,5,9,0,0,0,1,0,13.60,2012
28,Reggie Wayne,WR,7,IND,CLE,11,6,55,73,0,30,7,12,0,0,0,0,0,13.30,2012
29,Leonard Hankerson,WR,7,WAS,NYG,8,6,75,70,0,23,9,12,0,0,0,0,0,13.00,2012
30,Wes Welker,WR,7,NE,NYJ,8,6,75,66,0,21,8,11,0,0,0,0,0,12.60,2012
31,Darrius Heyward-Bey,WR,7,OAK,JAX,7,4,57,85,0,59,12,21,0,0,0,0,0,12.50,2012
32,Joseph Morgan,WR,7,NO,TB,2,1,50,48,1,48,24,48,0,0,0,0,0,11.80,2012
33,Chris Givens,WR,7,LAR,GB,5,3,60,73,0,56,15,24,1,14,0,0,0,11.70,2012
34,Tiquan Underwood,WR,7,TB,NO,6,2,33,35,1,22,6,18,0,0,0,0,0,11.50,2012
35,James Jones,WR,7,GB,LAR,10,6,60,53,0,17,5,9,0,0,0,0,0,11.30,2012
36,Brandon Gibson,WR,7,LAR,GB,7,5,71,60,0,15,9,12,0,0,0,0,0,11.00,2012
37,Devery Henderson,WR,7,NO,TB,3,3,100,75,0,40,25,25,0,0,0,0,0,10.50,2012
38,Hakeem Nicks,WR,7,NYG,WAS,10,5,50,53,0,21,5,11,0,0,0,0,0,10.30,2012
39,Austin Pettis,WR,7,LAR,GB,3,2,67,17,1,14,6,9,0,0,0,0,0,9.70,2012
40,Stephen Hill,WR,7,NYJ,NE,7,4,57,55,0,21,8,14,0,0,0,0,0,9.50,2012
