Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,7,NE,NYJ,9,6,67,78,2,19,9,13,0,0,0,0,0,25.80,2012
2,Dustin Keller,TE,7,NYJ,NE,7,7,100,93,1,23,13,13,0,0,0,0,0,22.30,2012
3,Heath Miller,TE,7,PIT,CIN,8,6,75,53,1,30,7,9,0,0,0,0,0,19.30,2012
4,Owen Daniels,TE,7,HOU,BAL,10,7,70,59,1,19,6,8,0,0,0,0,0,18.90,2012
5,Dallas Clark,TE,7,TB,NO,6,5,83,51,1,15,9,10,0,0,0,0,0,16.10,2012
6,Martellus Bennett,TE,7,NYG,WAS,7,5,71,79,0,31,11,16,0,0,0,0,0,12.90,2012
7,Logan Paulsen,TE,7,WAS,NYG,6,4,67,76,0,23,13,19,0,0,0,0,0,11.60,2012
8,Brandon Myers,TE,7,OAK,JAX,10,7,70,44,0,17,4,6,0,0,0,0,0,11.40,2012
9,David Thomas,TE,7,NO,TB,4,2,50,27,1,20,7,14,0,0,0,0,0,10.70,2012
10,Rob Housler,TE,7,ARI,MIN,7,5,71,54,0,22,8,11,0,0,0,0,0,10.40,2012
11,Aaron Hernandez,TE,7,NE,NYJ,7,5,71,54,0,17,8,11,0,0,0,0,0,10.40,2012
12,Jason Witten,TE,7,DAL,CAR,8,6,75,44,0,11,6,7,0,0,0,0,0,10.40,2012
13,Brandon Pettigrew,TE,7,DET,CHI,6,5,83,39,0,13,7,8,0,0,0,2,0,8.90,2012
14,Dennis Pitta,TE,7,BAL,HOU,8,5,63,33,0,9,4,7,0,0,0,0,0,8.30,2012
15,Delanie Walker,TE,7,SF,SEA,1,1,100,12,1,12,12,12,0,0,0,0,0,8.20,2012
16,Greg Olsen,TE,7,CAR,DAL,5,4,80,31,0,14,6,8,0,0,0,0,0,7.10,2012
17,Benjamin Watson,TE,7,CLE,IND,3,3,100,36,0,25,12,12,0,0,0,0,0,6.60,2012
18,Jared Cook,TE,7,TEN,BUF,5,2,40,37,0,29,7,19,0,0,0,0,0,5.70,2012
19,Garrett Graham,TE,7,HOU,BAL,2,2,100,32,0,20,16,16,0,0,0,0,0,5.20,2012
20,Jermichael Finley,TE,7,GB,LAR,2,2,100,31,0,18,16,16,0,0,0,0,0,5.10,2012
21,Marcedes Lewis,TE,7,JAX,OAK,3,3,100,20,0,9,7,7,0,0,0,0,0,5.00,2012
22,Jermaine Gresham,TE,7,CIN,PIT,5,3,60,19,0,14,4,6,0,0,0,0,0,4.90,2012
23,Luke Stocker,TE,7,TB,NO,1,1,100,33,0,33,33,33,0,0,0,0,0,4.30,2012
24,Coby Fleener,TE,7,IND,CLE,2,2,100,17,0,10,9,9,0,0,0,0,0,3.70,2012
25,Scott Chandler,TE,7,BUF,TEN,4,2,50,15,0,13,4,8,0,0,0,0,0,3.50,2012
26,Craig Stevens,TE,7,TEN,BUF,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2012
27,Lance Kendricks,TE,7,LAR,GB,4,2,50,5,0,5,1,3,0,0,0,0,0,2.50,2012
28,Fred Davis,TE,7,WAS,NYG,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2012
29,Konrad Reuland,TE,7,NYJ,NE,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
30,Dwayne Allen,TE,7,IND,CLE,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2012
31,David Paulson,TE,7,PIT,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
32,Tony Scheffler,TE,7,DET,CHI,3,1,33,6,0,6,2,6,0,0,0,0,0,1.60,2012
33,Ed Dickson,TE,7,BAL,HOU,5,1,20,5,0,5,1,5,0,0,0,0,0,1.50,2012
34,Jordan Cameron,TE,7,CLE,IND,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2012
35,Jeff Cumberland,TE,7,NYJ,NE,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2012
36,Kellen Davis,TE,7,CHI,DET,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2012
37,James Casey,TE,7,HOU,BAL,2,0,0,0,0,0,0,0,1,6,0,0,0,0.60,2012
38,Greg Scruggs,TE,7,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
39,Vernon Davis,TE,7,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
40,Garrett Celek,TE,7,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
41,Zach Miller,TE,7,SEA,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
42,Evan Moore,TE,7,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
43,Anthony McCoy,TE,7,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
44,Lee Smith,TE,7,BUF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
45,Taylor Thompson,TE,7,TEN,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
46,James Hanna,TE,7,DAL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
47,John Phillips,TE,7,DAL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
48,Gary Barnidge,TE,7,CAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
49,Ben Hartsock,TE,7,CAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
50,Weslye Saunders,TE,7,IND,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
