,Player,Position,Team,Opponent,Points,PlayerID
95,Aaron Hernandez,TE,NE,IND,11.3,00-0027713
96,Evan Moore,TE,CLE,BAL,10.8,00-0026123
97,Anthony Fasano,TE,MIA,OAK,10.6,00-0024268
98,Jacob Tamme,TE,IND,NE,9.9,00-0026267
99,Jason Witten,TE,DAL,ARI,9.7,00-0022127
100,Kyle Rudolph,TE,MIN,DEN,8.9,00-0027981
101,Vernon Davis,TE,SF,LAR,8.2,00-0024221
102,Kellen Winslow,TE,TB,CAR,8.1,00-0022922
103,Ed Dickson,TE,BAL,CLE,7.7,00-0027675
104,Jake Ballard,TE,NYG,GB,7.7,00-0027259
105,Visanthe Shiancoe,TE,MIN,DEN,7.6,00-0022054
106,Joel Dreessen,TE,HOU,ATL,7.3,00-0023630
107,Zach Miller,TE,SEA,PHI,7.3,00-0027125
108,Scott Chandler,TE,BUF,TEN,6.8,00-0025516
109,Jermaine Gresham,TE,CIN,PIT,6.7,00-0027873
110,Owen Daniels,TE,HOU,ATL,6.5,00-0024313
111,Benjamin Watson,TE,CLE,BAL,6.4,00-0022943
112,Brandon Myers,TE,OAK,MIA,6.3,00-0027135
113,John Phillips,TE,DAL,ARI,6.2,00-0027139
114,Tony Scheffler,TE,DET,NO,6.1,00-0024276
115,Kellen Davis,TE,CHI,KC,6.0,00-0026298
116,Marcedes Lewis,TE,JAX,LAC,5.7,00-0024243
117,Zach Potter,TE,JAX,LAC,5.4,00-0026658
118,Brent Celek,TE,PHI,SEA,5.1,00-0025549
119,Rob Housler,TE,ARI,DAL,4.3,00-0028007
120,Dustin Keller,TE,NYJ,WAS,4.2,00-0026170
121,Lee Smith,TE,BUF,TEN,4.1,00-0028097
122,Jeremy Shockey,TE,CAR,TB,3.6,00-0021148
123,Dennis Pitta,TE,BAL,CLE,3.6,00-0027714
124,Mike Caussin,TE,BUF,TEN,3.6,00-0027500
125,Brandon Pettigrew,TE,DET,NO,3.3,00-0026996
126,Randy McMichael,TE,LAC,JAX,3.3,00-0021236
127,Heath Miller,TE,PIT,CIN,3.2,00-0023465
128,Greg Olsen,TE,CAR,TB,3.1,00-0025418
129,Daniel Graham,TE,TEN,BUF,3.1,00-0021154
130,Weslye Saunders,TE,PIT,CIN,2.4,00-0028270
131,Will Heller,TE,DET,NO,2.0,00-0021756
132,David Johnson,TE,PIT,CIN,1.9,
133,Shaun Chapas,TE,DAL,ARI,1.9,00-0028158
134,Kevin Boss,TE,OAK,MIA,1.8,00-0025540
135,Tom Crabtree,TE,GB,NYG,1.7,00-0026878
136,Andrew Quarless,TE,GB,NYG,1.7,00-0027753
137,Anthony Hill,TE,IND,NE,1.5,00-0026908
138,Chris Johnson,RB,TEN,BUF,31.7,
139,Maurice Jones-Drew,RB,JAX,LAC,30.8,00-0024275
140,Marshawn Lynch,RB,SEA,PHI,29.8,00-0025399
141,LeSean McCoy,RB,PHI,SEA,29.3,00-0027029
142,Arian Foster,RB,HOU,ATL,27.2,00-0026796
143,Roy Helu,RB,WAS,NYJ,26.2,00-0028043
144,Ryan Mathews,RB,LAC,JAX,23.4,00-0027864
145,Toby Gerhart,RB,MIN,DEN,21.3,00-0027888
146,Dexter McCluster,RB,KC,CHI,20.7,00-0027651
147,Kevin Smith,RB,DET,NO,20.0,
148,CJ Spiller,RB,BUF,TEN,19.2,
149,Willis McGahee,RB,DEN,MIN,19.1,00-0022178
150,Reggie Bush,RB,MIA,OAK,19.0,00-0024217
151,Maurice Morris,RB,DET,NO,18.5,00-0021182
152,Darren Sproles,RB,NO,DET,18.4,00-0023564
153,Rashard Mendenhall,RB,PIT,CIN,18.0,00-0026163
154,Jonathan Stewart,RB,CAR,TB,17.9,00-0026153
155,Chris Wells,RB,ARI,DAL,14.3,
156,LaRod Stephens-Howling,RB,ARI,DAL,13.8,00-0026956
157,Ricky Williams,RB,BAL,CLE,13.6,00-0017915
158,Donald Brown,RB,IND,NE,12.6,00-0027003
159,Brandon Jacobs,RB,NYG,GB,11.9,00-0023545
160,Mark Ingram,RB,NO,DET,11.4,00-0027966
161,Peyton Hillis,RB,CLE,BAL,10.7,00-0026367
162,Brandon Saine,RB,GB,NYG,8.5,00-0028602
163,Mike Tolbert,FB,LAC,JAX,8.4,00-0026069
164,Michael Robinson,RB,SEA,PHI,8.1,00-0024315
165,Chris Ogbonnaya,RB,CLE,BAL,8.0,00-0027140
166,Michael Bush,RB,OAK,MIA,7.5,00-0025487
167,BenJarvus Green-Ellis,RB,NE,IND,7.4,00-0025860
168,Frank Gore,RB,SF,LAR,7.3,00-0023500
169,Daniel Thomas,RB,MIA,OAK,7.3,00-0028000
170,Ahmad Bradshaw,RB,NYG,GB,6.7,00-0025637
171,Brian Leonard,RB,CIN,PIT,6.0,00-0025439
172,Lance Ball,RB,DEN,MIN,5.9,00-0026432
173,Marcel Reece,FB,OAK,MIA,5.8,00-0026393
174,Ryan Grant,RB,GB,NYG,5.6,
175,Felix Jones,RB,DAL,ARI,5.3,00-0026162
176,Cedric Benson,RB,CIN,PIT,5.2,00-0023439
177,Isaac Redman,RB,PIT,CIN,5.1,00-0026566
178,Joseph Addai,RB,IND,NE,5.1,00-0024245
179,DJ Ware,RB,NYG,GB,5.1,
180,Kendall Hunter,RB,SF,LAR,4.8,00-0028053
181,Ahmard Hall,FB,TEN,BUF,4.6,00-0024489
182,Marion Barber,RB,CHI,KC,4.4,00-0023544
183,Michael Turner,RB,ATL,HOU,4.4,00-0022821
184,Ben Tate,RB,HOU,ATL,4.1,00-0027890
185,Pierre Thomas,RB,NO,DET,4.1,00-0024813
186,Connor Barth,K,TB,CAR,0.0,00-0026138
187,Nick Folk,K,NYJ,WAS,0.0,00-0025565
188,Ryan Longwell,K,MIN,DEN,0.0,00-0010072
189,Rob Bironas,K,TEN,BUF,0.0,00-0020962
190,Dan Carpenter,K,MIA,OAK,0.0,00-0026003
191,Thomas Howard,K,CIN,PIT,0.0,00-0024253
192,Matt Prater,K,DEN,MIN,0.0,00-0023853
193,Lawrence Tynes,K,NYG,GB,0.0,00-0019778
194,Olindo Mare,K,CAR,TB,0.0,00-0010373
195,Nick Novak,K,LAC,JAX,0.0,00-0023096
196,Mason Crosby,K,GB,NYG,0.0,00-0025580
197,Stephen Gostkowski,K,NE,IND,0.0,00-0024333
198,Steven Hauschka,K,SEA,PHI,0.0,
199,John Kasay,K,NO,DET,0.0,00-0009028
200,DJ Smith,K,GB,NYG,0.0,
201,Dan Bailey,K,DAL,ARI,0.0,00-0028660
202,Jay Feely,K,ARI,DAL,0.0,00-0019770
203,Adam Vinatieri,K,IND,NE,0.0,00-0016919
204,Billy Cundiff,K,BAL,CLE,0.0,00-0020972
205,Neil Rackers,K,HOU,ATL,0.0,00-0019676
206,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
207,Jason Hanson,K,DET,NO,0.0,00-0006800
208,Dave Rayner,K,BUF,TEN,0.0,00-0023635
209,Ryan Succop,K,KC,CHI,0.0,00-0026968
210,Phil Dawson,K,CLE,BAL,0.0,00-0004091
211,Matt Bryant,K,ATL,HOU,0.0,00-0020578
212,Robbie Gould,K,CHI,KC,0.0,00-0023252
213,Josh Scobee,K,JAX,LAC,0.0,00-0022874
214,Alex Henery,K,PHI,SEA,0.0,00-0028058
215,Sebastian Janikowski,K,OAK,MIA,0.0,00-0019646
216,Mike Nugent,K,CIN,PIT,0.0,00-0023482
217,Josh Brown,K,LA,SF,0.0,00-0021940
218,San Francisco 49ers,DST,SF,LAR,18.0,
219,Seattle Seahawks,DST,SEA,PHI,17.0,
220,Baltimore Ravens,DST,BAL,CLE,15.0,
221,Denver Broncos,DST,DEN,MIN,14.0,
222,Miami Dolphins,DST,MIA,OAK,11.0,
223,Arizona Cardinals,DST,ARI,DAL,9.0,
224,New York Jets,DST,NYJ,WAS,9.0,
225,Chicago Bears,DST,CHI,KC,8.0,
226,Houston Texans,DST,HOU,ATL,8.0,
227,New Orleans Saints,DST,NO,DET,8.0,
228,Minnesota Vikings,DST,MIN,DEN,7.0,
229,Green Bay Packers,DST,GB,NYG,7.0,
230,Tennessee Titans,DST,TEN,BUF,6.0,
231,Atlanta Falcons,DST,ATL,HOU,6.0,
232,New England Patriots,DST,NE,IND,6.0,
233,Dallas Cowboys,DST,DAL,ARI,6.0,
234,Carolina Panthers,DST,CAR,TB,5.0,
235,Los Angeles Chargers,DST,LAC,JAX,5.0,
236,Los Angeles Rams,DST,LA,SF,4.0,
237,Cleveland Browns,DST,CLE,BAL,3.0,
238,Philadelphia Eagles,DST,PHI,SEA,3.0,
239,New York Giants,DST,NYG,GB,3.0,
240,Washington Redskins,DST,WAS,NYJ,1.0,
241,Detroit Lions,DST,DET,NO,1.0,
242,Buffalo Bills,DST,BUF,TEN,1.0,
243,Indianapolis Colts,DST,IND,NE,0.0,
244,Oakland Raiders,DST,OAK,MIA,0.0,
245,Cincinnati Bengals,DST,CIN,PIT,-1.0,
246,Tampa Bay Buccaneers,DST,TB,CAR,-2.0,
247,Jacksonville Jaguars,DST,JAX,LAC,-4.0,
