Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Percy Harvin,WR,13,MIN,DEN,9,8,89,156,2,52,17,20,5,19,0,0,0,40.50,2011
2,Pierre Garcon,WR,13,IND,NE,12,9,75,150,2,40,13,17,0,0,0,0,0,39.00,2011
3,Demaryius Thomas,WR,13,DEN,MIN,7,4,57,144,2,42,21,36,0,0,0,0,0,33.40,2011
4,Hakeem Nicks,WR,13,NYG,GB,12,7,58,88,2,51,7,13,0,0,0,0,0,27.80,2011
5,Wes Welker,WR,13,NE,IND,11,11,100,110,0,18,10,10,0,0,0,0,0,25.00,2011
6,Robert Meachem,WR,13,NO,DET,6,3,50,119,1,67,20,40,1,8,0,0,0,24.70,2011
7,Malcom Floyd,WR,13,LAC,JAX,4,4,100,108,1,52,27,27,0,0,0,0,0,23.80,2011
8,Dez Bryant,WR,13,DAL,ARI,14,8,57,86,1,24,6,11,0,0,0,1,0,22.60,2011
9,Greg Jennings,WR,13,GB,NYG,14,7,50,94,1,20,7,13,0,0,0,0,0,22.40,2011
10,AJ Green,WR,13,CIN,PIT,11,6,55,87,1,43,8,15,1,15,0,0,0,22.20,2011
11,Victor Cruz,WR,13,NYG,GB,9,7,78,119,0,42,13,17,0,0,0,0,0,21.90,2011
12,Andre Roberts,WR,13,ARI,DAL,6,6,100,111,0,40,19,19,0,0,0,0,0,20.10,2011
13,Michael Crabtree,WR,13,SF,LAR,5,4,80,96,1,52,19,24,0,0,0,0,0,19.60,2011
14,Donald Driver,WR,13,GB,NYG,4,4,100,34,2,13,9,9,0,0,0,0,0,19.40,2011
15,Mike Wallace,WR,13,PIT,CIN,5,3,60,38,2,19,8,13,1,-3,0,0,0,18.50,2011
16,Vincent Jackson,WR,13,LAC,JAX,5,4,80,72,1,35,14,18,0,0,0,0,0,17.20,2011
17,Kyle Williams,WR,13,SF,LAR,2,2,100,66,1,56,33,33,1,25,0,0,0,17.10,2011
18,Steve Johnson,WR,13,BUF,TEN,8,5,63,52,1,22,7,10,0,0,0,0,0,16.20,2011
19,Santonio Holmes,WR,13,NYJ,WAS,8,4,50,58,1,30,7,15,0,0,0,0,0,15.80,2011
20,Antonio Brown,WR,13,PIT,CIN,4,2,50,67,0,45,17,34,1,9,0,0,0,15.60,2011
21,Golden Tate,WR,13,SEA,PHI,4,4,100,47,1,25,12,12,1,8,0,0,0,15.50,2011
22,Roddy White,WR,13,ATL,HOU,15,4,27,51,1,16,3,13,0,0,0,0,0,15.10,2011
23,Devin Aromashodu,WR,13,MIN,DEN,15,6,40,90,0,20,6,15,0,0,0,0,0,15.00,2011
24,Chaz Schilens,WR,13,OAK,MIA,7,6,86,89,0,30,13,15,0,0,0,0,0,14.90,2011
25,Riley Cooper,WR,13,PHI,SEA,10,5,50,94,0,47,9,19,0,0,0,0,0,14.40,2011
