Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,13,NE,IND,6,5,83,64,2,21,11,13,1,2,1,0,0,29.60,2011
2,Jermichael Finley,TE,13,GB,NYG,11,6,55,87,1,24,8,15,0,0,0,0,0,20.70,2011
3,Tony Gonzalez,TE,13,ATL,HOU,10,7,70,100,0,26,10,14,0,0,0,0,0,20.00,2011
4,Jimmy Graham,TE,13,NO,DET,10,8,80,89,0,16,9,11,0,0,0,0,0,16.90,2011
5,Fred Davis,TE,13,WAS,NYJ,13,6,46,99,0,42,8,17,0,0,0,0,0,15.90,2011
6,Travis Beckum,TE,13,NYG,GB,1,1,100,67,1,67,67,67,0,0,0,0,0,13.70,2011
7,Antonio Gates,TE,13,LAC,JAX,7,6,86,70,0,23,10,12,0,0,0,0,0,13.00,2011
8,Aaron Hernandez,TE,13,NE,IND,9,7,78,43,0,23,5,6,0,0,0,0,0,11.30,2011
9,Evan Moore,TE,13,CLE,BAL,3,2,67,28,1,22,9,14,0,0,0,0,0,10.80,2011
10,Anthony Fasano,TE,13,MIA,OAK,6,4,67,66,0,26,11,17,0,0,0,0,0,10.60,2011
11,Jacob Tamme,TE,13,IND,NE,6,5,83,49,0,20,8,10,0,0,0,0,0,9.90,2011
12,Jason Witten,TE,13,DAL,ARI,6,5,83,47,0,28,8,9,0,0,0,0,0,9.70,2011
13,Kyle Rudolph,TE,13,MIN,DEN,1,1,100,19,1,19,19,19,0,0,0,0,0,8.90,2011
14,Vernon Davis,TE,13,SF,LAR,8,5,63,32,0,13,4,6,0,0,0,1,0,8.20,2011
15,Kellen Winslow,TE,13,TB,CAR,5,4,80,41,0,18,8,10,0,0,0,0,0,8.10,2011
16,Ed Dickson,TE,13,BAL,CLE,4,3,75,47,0,25,12,16,0,0,0,0,0,7.70,2011
17,Jake Ballard,TE,13,NYG,GB,6,3,50,47,0,17,8,16,0,0,0,0,0,7.70,2011
18,Visanthe Shiancoe,TE,13,MIN,DEN,7,4,57,36,0,12,5,9,0,0,0,0,0,7.60,2011
19,Joel Dreessen,TE,13,HOU,ATL,1,1,100,3,1,3,3,3,0,0,0,0,0,7.30,2011
20,Zach Miller,TE,13,SEA,PHI,2,2,100,53,0,28,27,27,0,0,0,0,0,7.30,2011
21,Scott Chandler,TE,13,BUF,TEN,4,3,75,48,0,22,12,16,0,0,0,1,1,6.80,2011
22,Jermaine Gresham,TE,13,CIN,PIT,7,3,43,37,0,20,5,12,0,0,0,0,0,6.70,2011
23,Owen Daniels,TE,13,HOU,ATL,5,3,60,35,0,17,7,12,0,0,0,0,0,6.50,2011
24,Benjamin Watson,TE,13,CLE,BAL,8,3,38,34,0,15,4,11,0,0,0,0,0,6.40,2011
25,Brandon Myers,TE,13,OAK,MIA,6,3,50,33,0,20,6,11,0,0,0,0,0,6.30,2011
26,John Phillips,TE,13,DAL,ARI,5,4,80,22,0,9,4,6,0,0,0,0,0,6.20,2011
27,Tony Scheffler,TE,13,DET,NO,4,2,50,41,0,36,10,21,0,0,0,0,0,6.10,2011
28,Kellen Davis,TE,13,CHI,KC,2,2,100,40,0,28,20,20,0,0,0,0,0,6.00,2011
29,Marcedes Lewis,TE,13,JAX,LAC,4,3,75,27,0,12,7,9,0,0,0,0,0,5.70,2011
30,Zach Potter,TE,13,JAX,LAC,3,3,100,24,0,9,8,8,0,0,0,0,0,5.40,2011
31,Brent Celek,TE,13,PHI,SEA,4,3,75,21,0,11,5,7,0,0,0,0,0,5.10,2011
32,Rob Housler,TE,13,ARI,DAL,3,2,67,23,0,13,8,12,0,0,0,0,0,4.30,2011
33,Dustin Keller,TE,13,NYJ,WAS,6,3,50,12,0,7,2,4,0,0,0,0,0,4.20,2011
34,Lee Smith,TE,13,BUF,TEN,3,3,100,11,0,6,4,4,0,0,0,0,0,4.10,2011
35,Dennis Pitta,TE,13,BAL,CLE,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60,2011
36,Jeremy Shockey,TE,13,CAR,TB,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60,2011
37,Mike Caussin,TE,13,BUF,TEN,2,2,100,16,0,8,8,8,0,0,0,0,0,3.60,2011
38,Brandon Pettigrew,TE,13,DET,NO,5,2,40,13,0,8,3,7,0,0,0,0,0,3.30,2011
39,Randy McMichael,TE,13,LAC,JAX,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2011
40,Heath Miller,TE,13,PIT,CIN,3,2,67,12,0,7,4,6,0,0,0,0,0,3.20,2011
41,Daniel Graham,TE,13,TEN,BUF,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2011
42,Greg Olsen,TE,13,CAR,TB,4,1,25,21,0,21,5,21,0,0,0,0,0,3.10,2011
43,Weslye Saunders,TE,13,PIT,CIN,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2011
44,Will Heller,TE,13,DET,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2011
45,David Johnson,TE,13,PIT,CIN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
46,Shaun Chapas,TE,13,DAL,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
47,Kevin Boss,TE,13,OAK,MIA,5,1,20,8,0,8,2,8,0,0,0,0,0,1.80,2011
48,Andrew Quarless,TE,13,GB,NYG,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2011
49,Tom Crabtree,TE,13,GB,NYG,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2011
50,Matthew Mulligan,TE,13,NYJ,WAS,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2011
