Player,Position,Team,Opponent,Points
Damian Williams,WR,TEN,BUF,10.20
Brandon Marshall,WR,MIA,OAK,10.00
Larry Fitzgerald,WR,ARI,DAL,9.50
Brandon LaFell,WR,CAR,TB,9.40
Dezmon Briscoe,WR,TB,CAR,9.30
Vincent Brown,WR,LAC,JAX,9.20
Santana Moss,WR,WAS,NYJ,9.20
Tony Gonzalez,TE,ATL,HOU,20.00
Jimmy Graham,TE,NO,DET,16.90
Fred Davis,TE,WAS,NYJ,15.90
Travis Beckum,TE,NYG,GB,13.70
Antonio Gates,TE,LAC,JAX,13.00
Aaron Hernandez,TE,NE,IND,11.30
Evan Moore,TE,CLE,BAL,10.80
Anthony Fasano,TE,MIA,OAK,10.60
Jacob Tamme,TE,IND,NE,9.90
Jason Witten,TE,DAL,ARI,9.70
Kyle Rudolph,TE,MIN,DEN,8.90
Vernon Davis,TE,SF,LAR,8.20
Kellen Winslow,TE,TB,CAR,8.10
Ed Dickson,TE,BAL,CLE,7.70
Jake Ballard,TE,NYG,GB,7.70
Visanthe Shiancoe,TE,MIN,DEN,7.60
Joel Dreessen,TE,HOU,ATL,7.30
Zach Miller,TE,SEA,PHI,7.30
Scott Chandler,TE,BUF,TEN,6.80
Jermaine Gresham,TE,CIN,PIT,6.70
Owen Daniels,TE,HOU,ATL,6.50
Benjamin Watson,TE,CLE,BAL,6.40
Brandon Myers,TE,OAK,MIA,6.30
John Phillips,TE,DAL,ARI,6.20
Tony Scheffler,TE,DET,NO,6.10
Kellen Davis,TE,CHI,KC,6.00
Marcedes Lewis,TE,JAX,LAC,5.70
Zach Potter,TE,JAX,LAC,5.40
Brent Celek,TE,PHI,SEA,5.10
Rob Housler,TE,ARI,DAL,4.30
Dustin Keller,TE,NYJ,WAS,4.20
Lee Smith,TE,BUF,TEN,4.10
Jeremy Shockey,TE,CAR,TB,3.60
Dennis Pitta,TE,BAL,CLE,3.60
Mike Caussin,TE,BUF,TEN,3.60
Brandon Pettigrew,TE,DET,NO,3.30
Randy McMichael,TE,LAC,JAX,3.30
Heath Miller,TE,PIT,CIN,3.20
Greg Olsen,TE,CAR,TB,3.10
Daniel Graham,TE,TEN,BUF,3.10
Weslye Saunders,TE,PIT,CIN,2.40
Will Heller,TE,DET,NO,2.00
David Johnson,TE,PIT,CIN,1.90
Shaun Chapas,TE,DAL,ARI,1.90
Kevin Boss,TE,OAK,MIA,1.80
Tom Crabtree,TE,GB,NYG,1.70
Andrew Quarless,TE,GB,NYG,1.70
Anthony Hill,TE,IND,NE,1.50
Chris Johnson,RB,TEN,BUF,31.70
Maurice Jones-Drew,RB,JAX,LAC,30.80
Marshawn Lynch,RB,SEA,PHI,29.80
LeSean McCoy,RB,PHI,SEA,29.30
Arian Foster,RB,HOU,ATL,27.20
Roy Helu,RB,WAS,NYJ,26.20
Ryan Mathews,RB,LAC,JAX,23.40
Toby Gerhart,RB,MIN,DEN,21.30
Dexter McCluster,RB,KC,CHI,20.70
Kevin Smith,RB,DET,NO,20.00
CJ Spiller,RB,BUF,TEN,19.20
Willis McGahee,RB,DEN,MIN,19.10
Reggie Bush,RB,MIA,OAK,19.00
Maurice Morris,RB,DET,NO,18.50
Darren Sproles,RB,NO,DET,18.40
Rashard Mendenhall,RB,PIT,CIN,18.00
Jonathan Stewart,RB,CAR,TB,17.90
Chris Wells,RB,ARI,DAL,14.30
LaRod Stephens-Howling,RB,ARI,DAL,13.80
Ricky Williams,RB,BAL,CLE,13.60
Donald Brown,RB,IND,NE,12.60
Brandon Jacobs,RB,NYG,GB,11.90
Mark Ingram,RB,NO,DET,11.40
Peyton Hillis,RB,CLE,BAL,10.70
Brandon Saine,RB,GB,NYG,8.50
Mike Tolbert,FB,LAC,JAX,8.40
Michael Robinson,RB,SEA,PHI,8.10
Chris Ogbonnaya,RB,CLE,BAL,8.00
Michael Bush,RB,OAK,MIA,7.50
BenJarvus Green-Ellis,RB,NE,IND,7.40
Frank Gore,RB,SF,LAR,7.30
Daniel Thomas,RB,MIA,OAK,7.30
Ahmad Bradshaw,RB,NYG,GB,6.70
Brian Leonard,RB,CIN,PIT,6.00
Lance Ball,RB,DEN,MIN,5.90
Marcel Reece,FB,OAK,MIA,5.80
Ryan Grant,RB,GB,NYG,5.60
Felix Jones,RB,DAL,ARI,5.30
Cedric Benson,RB,CIN,PIT,5.20
Isaac Redman,RB,PIT,CIN,5.10
Joseph Addai,RB,IND,NE,5.10
DJ Ware,RB,NYG,GB,5.10
Kendall Hunter,RB,SF,LAR,4.80
Ahmard Hall,FB,TEN,BUF,4.60
Marion Barber,RB,CHI,KC,4.40
Michael Turner,RB,ATL,HOU,4.40
Ben Tate,RB,HOU,ATL,4.10
Pierre Thomas,RB,NO,DET,4.10
Connor Barth,K,TB,CAR,0.00
Nick Folk,K,NYJ,WAS,0.00
Ryan Longwell,K,MIN,DEN,0.00
Rob Bironas,K,TEN,BUF,0.00
Dan Carpenter,K,MIA,OAK,0.00
Thomas Howard,K,CIN,PIT,0.00
Matt Prater,K,DEN,MIN,0.00
Lawrence Tynes,K,NYG,GB,0.00
Olindo Mare,K,CAR,TB,0.00
Nick Novak,K,LAC,JAX,0.00
Mason Crosby,K,GB,NYG,0.00
Stephen Gostkowski,K,NE,IND,0.00
Steven Hauschka,K,SEA,PHI,0.00
John Kasay,K,NO,DET,0.00
DJ Smith,K,GB,NYG,0.00
Dan Bailey,K,DAL,ARI,0.00
Jay Feely,K,ARI,DAL,0.00
Adam Vinatieri,K,IND,NE,0.00
Billy Cundiff,K,BAL,CLE,0.00
Neil Rackers,K,HOU,ATL,0.00
Shaun Suisham,K,PIT,CIN,0.00
Jason Hanson,K,DET,NO,0.00
Dave Rayner,K,BUF,TEN,0.00
Ryan Succop,K,KC,CHI,0.00
Phil Dawson,K,CLE,BAL,0.00
Matt Bryant,K,ATL,HOU,0.00
Robbie Gould,K,CHI,KC,0.00
Josh Scobee,K,JAX,LAC,0.00
Alex Henery,K,PHI,SEA,0.00
Sebastian Janikowski,K,OAK,MIA,0.00
Mike Nugent,K,CIN,PIT,0.00
Josh Brown,K,LAR,SF,0.00
San Francisco 49ers,DST,SF,LAR,18.00
Seattle Seahawks,DST,SEA,PHI,17.00
Baltimore Ravens,DST,BAL,CLE,15.00
Denver Broncos,DST,DEN,MIN,14.00
Miami Dolphins,DST,MIA,OAK,11.00
Arizona Cardinals,DST,ARI,DAL,9.00
New York Jets,DST,NYJ,WAS,9.00
Chicago Bears,DST,CHI,KC,8.00
Houston Texans,DST,HOU,ATL,8.00
New Orleans Saints,DST,NO,DET,8.00
Minnesota Vikings,DST,MIN,DEN,7.00
Green Bay Packers,DST,GB,NYG,7.00
Tennessee Titans,DST,TEN,BUF,6.00
Atlanta Falcons,DST,ATL,HOU,6.00
New England Patriots,DST,NE,IND,6.00
Dallas Cowboys,DST,DAL,ARI,6.00
Carolina Panthers,DST,CAR,TB,5.00
Los Angeles Chargers,DST,LAC,JAX,5.00
Los Angeles Rams,DST,LAR,SF,4.00
Cleveland Browns,DST,CLE,BAL,3.00
Philadelphia Eagles,DST,PHI,SEA,3.00
New York Giants,DST,NYG,GB,3.00
Washington Redskins,DST,WAS,NYJ,1.00
Detroit Lions,DST,DET,NO,1.00
Buffalo Bills,DST,BUF,TEN,1.00
Indianapolis Colts,DST,IND,NE,0.00
Oakland Raiders,DST,OAK,MIA,0.00
Cincinnati Bengals,DST,CIN,PIT,-1.00
Tampa Bay Buccaneers,DST,TB,CAR,-2.00
Jacksonville Jaguars,DST,JAX,LAC,-4.00
