Rank,Player,Position,Week,Team,Opponent,FGMade,FGAtt,FGPct,FGLong,XPMade,XPAtt,Points,Year
1,Nick Folk,K,7,NYJ,NE,4,5,80,47,1,1,0.00,2014
2,Kai Forbath,K,7,WAS,TEN,4,4,100,31,1,1,0.00,2014
3,Blair Walsh,K,7,MIN,BUF,3,3,100,55,1,1,0.00,2014
4,Shaun Suisham,K,7,PIT,HOU,3,3,100,44,3,3,0.00,2014
5,Shayne Graham,K,7,NO,DET,3,3,100,48,2,2,0.00,2014
6,Cairo Santos,K,7,KC,LAC,3,3,100,48,2,2,0.00,2014
7,Randy Bullock,K,7,HOU,PIT,3,3,100,39,2,2,0.00,2014
8,Stephen Gostkowski,K,7,NE,NYJ,2,2,100,39,3,3,0.00,2014
9,Justin Tucker,K,7,BAL,ATL,2,2,100,38,3,3,0.00,2014
10,Caleb Sturgis,K,7,MIA,CHI,2,4,50,33,3,3,0.00,2014
11,Adam Vinatieri,K,7,IND,CIN,2,2,100,50,3,3,0.00,2014
12,Sebastian Janikowski,K,7,OAK,ARI,2,2,100,53,1,1,0.00,2014
13,Mason Crosby,K,7,GB,CAR,1,1,100,34,5,5,0.00,2014
14,Steven Hauschka,K,7,SEA,LAR,2,2,100,35,2,2,0.00,2014
15,Nick Novak,K,7,LAC,KC,2,2,100,48,2,2,0.00,2014
16,Dan Bailey,K,7,DAL,NYG,1,1,100,49,4,4,0.00,2014
17,Billy Cundiff,K,7,CLE,JAX,2,2,100,40,0,0,0.00,2014
18,Matt Prater,K,7,DET,NO,1,1,100,21,3,3,0.00,2014
19,Josh Scobee,K,7,JAX,CLE,1,1,100,30,3,3,0.00,2014
20,Chandler Catanzaro,K,7,ARI,OAK,1,1,100,41,3,3,0.00,2014
21,Brandon McManus,K,7,DEN,SF,0,0,0,0,6,6,0.00,2014
22,Ryan Succop,K,7,TEN,WAS,1,1,100,36,2,2,0.00,2014
23,Dan Carpenter,K,7,BUF,MIN,1,1,100,31,2,2,0.00,2014
24,Graham Gano,K,7,CAR,GB,1,1,100,33,2,2,0.00,2014
25,Phil Dawson,K,7,SF,DEN,1,2,50,22,2,2,0.00,2014
26,Greg Zuerlein,K,7,LAR,SEA,0,1,0,0,4,4,0.00,2014
27,Josh Brown,K,7,NYG,DAL,0,0,0,0,3,3,0.00,2014
28,Robbie Gould,K,7,CHI,MIA,0,0,0,0,2,2,0.00,2014
29,Matt Bryant,K,7,ATL,BAL,0,1,0,0,1,1,0.00,2014
30,Mike Nugent,K,7,CIN,IND,0,0,0,0,0,0,0.00,2014
31,Jordan Gay,K,7,BUF,MIN,0,0,0,0,0,0,0.00,2014
