Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Russell Wilson,QB,7,SEA,LAR,23,36,64,313,9,2,0,110,7,106,15,1,43.12,2014
2,Peyton Manning,QB,7,DEN,SF,22,26,85,318,12,4,0,157,1,-1,-1,0,31.62,2014
3,Drew Brees,QB,7,NO,DET,28,45,62,342,8,2,1,91,1,13,13,0,24.98,2014
4,Aaron Rodgers,QB,7,GB,CAR,19,22,86,255,12,3,0,155,3,21,7,0,24.30,2014
5,Andrew Luck,QB,7,IND,CIN,27,42,64,344,8,2,0,106,4,5,1,0,24.26,2014
6,Ryan Tannehill,QB,7,MIA,CHI,25,32,78,277,9,2,0,124,6,48,8,0,23.88,2014
7,Eli Manning,QB,7,NYG,DAL,21,33,64,248,8,3,0,117,1,11,11,0,23.02,2014
8,Tony Romo,QB,7,DAL,NYG,17,23,74,279,12,3,1,136,2,5,3,0,22.66,2014
9,Tom Brady,QB,7,NE,NYJ,20,37,54,261,7,3,0,104,0,0,0,0,22.44,2014
10,Ryan Fitzpatrick,QB,7,HOU,PIT,21,32,66,262,8,2,1,99,5,16,3,0,19.08,2014
11,Matthew Stafford,QB,7,DET,NO,27,40,68,299,8,2,2,85,2,1,1,0,18.06,2014
12,Ben Roethlisberger,QB,7,PIT,HOU,23,33,70,265,8,2,0,114,4,3,1,0,17.90,2014
13,Kyle Orton,QB,7,BUF,MIN,31,43,72,283,7,2,1,95,1,-1,-1,0,17.22,2014
14,Carson Palmer,QB,7,ARI,OAK,22,31,71,253,8,2,1,103,0,0,0,0,17.12,2014
15,Geno Smith,QB,7,NYJ,NE,20,34,59,226,7,1,0,89,7,37,5,0,16.74,2014
16,Joe Flacco,QB,7,BAL,ATL,16,25,64,258,10,2,2,92,1,4,4,0,16.72,2014
17,Alex Smith,QB,7,KC,LAC,19,28,68,221,8,1,0,103,6,29,5,0,15.74,2014
18,Colin Kaepernick,QB,7,SF,DEN,24,39,62,263,7,1,1,79,3,18,6,0,15.32,2014
19,Cam Newton,QB,7,CAR,GB,17,31,55,205,7,1,1,73,7,41,6,0,15.30,2014
20,Philip Rivers,QB,7,LAC,KC,17,31,55,205,7,2,1,83,0,0,0,0,15.20,2014
21,Charlie Whitehurst,QB,7,TEN,WAS,17,26,65,160,6,2,1,92,2,10,5,0,14.40,2014
22,Austin Davis,QB,7,LAR,SEA,17,20,85,155,8,2,0,132,2,-2,-1,0,14.00,2014
23,Matt Ryan,QB,7,ATL,BAL,29,44,66,228,5,1,0,86,1,7,7,0,12.82,2014
24,Blake Bortles,QB,7,JAX,CLE,17,31,55,159,5,1,3,40,5,37,7,0,11.06,2014
25,Jay Cutler,QB,7,CHI,MIA,21,34,62,190,6,1,1,74,2,3,2,0,9.90,2014
26,Colt McCoy,QB,7,WAS,TEN,11,12,92,128,11,1,0,139,2,3,2,0,9.42,2014
27,Teddy Bridgewater,QB,7,MIN,BUF,15,26,58,157,6,1,2,56,1,7,7,0,8.98,2014
28,Derek Carr,QB,7,OAK,ARI,16,28,57,173,6,0,0,75,2,2,1,0,7.12,2014
29,Brian Hoyer,QB,7,CLE,JAX,16,41,39,215,5,0,1,46,1,-1,-1,0,6.50,2014
30,Blaine Gabbert,QB,7,SF,DEN,3,7,43,38,5,1,0,100,1,5,5,0,6.02,2014
31,Derek Anderson,QB,7,CAR,GB,5,8,63,43,5,1,0,116,0,0,0,0,5.72,2014
32,Andy Dalton,QB,7,CIN,IND,18,38,47,126,3,0,0,55,1,0,0,0,5.04,2014
33,Kirk Cousins,QB,7,WAS,TEN,10,16,63,139,9,0,1,64,0,0,0,0,3.56,2014
34,Michael Vick,QB,7,NYJ,NE,0,0,0,0,0,0,0,0,1,6,6,0,0.60,2014
35,Luke McCown,QB,7,NO,DET,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
36,Matt Schaub,QB,7,OAK,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
37,Brandon Weeden,QB,7,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
38,Brock Osweiler,QB,7,DEN,SF,0,1,0,0,0,0,0,40,3,0,0,0,0.00,2014
39,Matt Flynn,QB,7,GB,CAR,0,2,0,0,0,0,0,40,3,-3,-1,0,-0.30,2014
