Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Matt Forte,RB,7,CHI,MIA,12,49,4,1,7,6,60,1,0,0,28.90,2014
2,Le'Veon Bell,RB,7,PIT,HOU,12,57,5,0,8,8,88,1,0,0,28.50,2014
3,Shane Vereen,RB,7,NE,NYJ,11,43,4,0,8,5,71,2,0,0,28.40,2014
4,Ronnie Hillman,RB,7,DEN,SF,14,74,5,2,4,4,29,0,0,0,26.30,2014
5,Chris Ivory,RB,7,NYJ,NE,21,107,5,1,4,4,18,0,0,0,25.50,2014
6,Arian Foster,RB,7,HOU,PIT,20,102,5,0,6,4,13,1,1,1,23.50,2014
7,DeMarco Murray,RB,7,DAL,NYG,28,128,5,1,1,1,4,0,0,0,23.20,2014
8,Ahmad Bradshaw,RB,7,IND,CIN,10,52,5,1,3,3,36,1,1,1,22.80,2014
9,Andre Ellington,RB,7,ARI,OAK,24,88,4,0,9,6,72,0,0,0,22.00,2014
10,Denard Robinson,RB,7,JAX,CLE,22,127,6,1,1,0,0,0,0,0,21.70,2014
11,Stepfan Taylor,RB,7,ARI,OAK,12,40,3,1,2,2,19,1,0,0,19.90,2014
12,Jamaal Charles,RB,7,KC,LAC,22,95,4,1,4,2,12,0,0,0,18.70,2014
13,Lamar Miller,RB,7,MIA,CHI,18,61,3,1,3,2,22,0,0,0,16.30,2014
14,Eddie Lacy,RB,7,GB,CAR,12,63,5,1,3,3,10,0,1,0,16.30,2014
15,Benjamin Cunningham,RB,7,LAR,SEA,2,3,2,0,5,5,46,1,0,0,15.90,2014
16,Trent Richardson,RB,7,IND,CIN,14,77,6,0,5,4,41,0,0,0,15.80,2014
17,Darren McFadden,RB,7,OAK,ARI,14,48,3,1,8,4,7,0,0,0,15.50,2014
18,Jerick McKinnon,RB,7,MIN,BUF,19,103,5,0,4,2,-2,0,0,0,15.10,2014
19,Joique Bell,RB,7,DET,NO,18,48,3,1,5,2,19,0,0,0,14.70,2014
20,Tre Mason,RB,7,LAR,SEA,18,85,5,1,0,0,0,0,1,0,14.50,2014
21,James Starks,RB,7,GB,CAR,7,36,5,1,1,1,7,0,0,0,11.30,2014
22,Travaris Cadet,RB,7,NO,DET,0,0,0,0,9,6,51,0,0,0,11.10,2014
23,Chris Johnson,RB,7,NYJ,NE,13,61,5,0,3,2,19,0,0,0,10.00,2014
24,Branden Oliver,RB,7,LAC,KC,15,67,5,0,2,2,11,0,0,0,9.80,2014
25,Anthony Dixon,RB,7,BUF,MIN,13,51,4,0,4,3,15,0,0,0,9.60,2014
26,Justin Forsett,RB,7,BAL,ATL,23,95,4,0,1,0,0,0,0,0,9.50,2014
27,Alfred Blue,RB,7,HOU,PIT,5,14,3,0,1,1,11,1,0,0,9.50,2014
28,Anthony Sherman,FB,7,KC,LAC,0,0,0,0,2,2,12,1,0,0,9.20,2014
29,Marshawn Lynch,RB,7,SEA,LAR,18,53,3,0,2,2,18,0,0,0,9.10,2014
30,Austin Johnson,FB,7,NO,DET,1,5,5,0,1,1,13,1,0,0,8.80,2014
31,Devonta Freeman,RB,7,ATL,BAL,2,20,10,0,5,5,17,0,0,0,8.70,2014
32,Reggie Bush,RB,7,DET,NO,4,10,3,0,6,5,22,0,0,0,8.20,2014
33,Bernard Pierce,RB,7,BAL,ATL,8,21,3,1,1,0,0,0,0,0,8.10,2014
34,Daniel Thomas,RB,7,MIA,CHI,7,25,4,0,3,3,25,0,0,0,8.00,2014
35,Storm Johnson,RB,7,JAX,CLE,6,16,3,1,0,0,0,0,0,0,7.60,2014
36,Jonathan Stewart,RB,7,CAR,GB,13,50,4,0,2,1,12,0,0,0,7.20,2014
37,Pierre Thomas,RB,7,NO,DET,6,13,2,0,4,4,17,0,0,0,7.00,2014
38,CJ Spiller,RB,7,BUF,MIN,1,53,53,0,1,1,3,0,0,0,6.60,2014
39,Robert Turbin,RB,7,SEA,LAR,2,7,4,0,4,3,24,0,0,0,6.10,2014
40,Fred Jackson,RB,7,BUF,MIN,3,12,4,0,3,3,16,0,1,0,5.80,2014
41,Bishop Sankey,RB,7,TEN,WAS,16,56,4,0,1,0,0,0,0,0,5.60,2014
42,Alfred Morris,RB,7,WAS,TEN,18,54,3,0,0,0,0,0,0,0,5.40,2014
43,Andre Williams,RB,7,NYG,DAL,18,51,3,0,3,0,0,0,0,0,5.10,2014
44,Roy Helu,RB,7,WAS,TEN,5,29,6,0,3,3,-9,0,0,0,5.00,2014
45,Mark Ingram,RB,7,NO,DET,10,16,2,0,3,2,13,0,0,0,4.90,2014
46,Matt Asiata,RB,7,MIN,BUF,6,24,4,0,2,1,13,0,0,0,4.70,2014
47,Knile Davis,RB,7,KC,LAC,10,25,3,0,1,1,11,0,0,0,4.60,2014
48,Ben Tate,RB,7,CLE,JAX,16,36,2,0,2,1,-2,0,0,0,4.40,2014
49,Peyton Hillis,RB,7,NYG,DAL,6,29,5,0,3,1,4,0,0,0,4.30,2014
50,Carlos Hyde,RB,7,SF,DEN,3,15,5,0,2,2,8,0,0,0,4.30,2014
