Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Gavin Escobar,TE,7,DAL,NYG,3,3,100,65,2,26,22,22,0,0,0,0,0,21.50,2014
2,Greg Olsen,TE,7,CAR,GB,8,8,100,105,0,23,13,13,0,0,0,0,0,21.50,2014
3,Owen Daniels,TE,7,BAL,ATL,9,6,67,58,1,19,6,10,0,0,0,0,0,17.80,2014
4,Charles Clay,TE,7,MIA,CHI,5,4,80,58,1,25,12,15,0,0,0,0,0,15.80,2014
5,Cooper Helfet,TE,7,SEA,LAR,6,3,50,61,1,22,10,20,0,0,0,0,0,15.10,2014
6,Antonio Gates,TE,7,LAC,KC,5,3,60,61,1,27,12,20,0,0,0,0,0,15.10,2014
7,Jermaine Gresham,TE,7,CIN,IND,12,10,83,48,0,12,4,5,0,0,0,0,0,14.80,2014
8,Dwayne Allen,TE,7,IND,CIN,6,3,50,52,1,32,9,17,0,0,0,0,0,14.20,2014
9,Jeff Cumberland,TE,7,NYJ,NE,4,3,75,50,1,28,13,17,0,0,0,0,0,14.00,2014
10,Larry Donnell,TE,7,NYG,DAL,7,7,100,90,0,21,13,13,0,0,0,2,2,14.00,2014
11,Rob Gronkowski,TE,7,NE,NYJ,10,5,50,68,0,24,7,14,0,0,0,0,0,11.80,2014
12,Martellus Bennett,TE,7,CHI,MIA,8,5,63,58,0,21,7,12,0,0,0,0,0,10.80,2014
13,Coby Fleener,TE,7,IND,CIN,5,4,80,64,0,26,13,16,0,0,0,0,0,10.40,2014
14,Jordan Reed,TE,7,WAS,TEN,6,5,83,54,0,22,9,11,0,0,0,0,0,10.40,2014
15,Daniel Fells,TE,7,NYG,DAL,1,1,100,27,1,27,27,27,0,0,0,0,0,9.70,2014
16,Lance Kendricks,TE,7,LAR,SEA,3,2,67,17,1,13,6,9,0,0,0,0,0,9.70,2014
17,Clay Harbor,TE,7,JAX,CLE,6,6,100,34,0,24,6,6,0,0,0,0,0,9.40,2014
18,Niles Paul,TE,7,WAS,TEN,2,2,100,58,0,50,29,29,0,0,0,0,0,7.80,2014
19,Travis Kelce,TE,7,KC,LAC,4,4,100,33,0,16,8,8,0,0,0,0,0,7.30,2014
20,John Phillips,TE,7,LAC,KC,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
21,Brandon Pettigrew,TE,7,DET,NO,6,4,67,28,0,13,5,7,0,0,0,0,0,6.80,2014
22,Julius Thomas,TE,7,DEN,SF,6,4,67,27,0,10,5,7,0,0,0,0,0,6.70,2014
23,Scott Chandler,TE,7,BUF,MIN,5,3,60,36,0,24,7,12,0,0,0,0,0,6.60,2014
24,Jared Cook,TE,7,LAR,SEA,3,3,100,25,0,10,8,8,0,0,0,0,0,5.50,2014
25,Dion Sims,TE,7,MIA,CHI,2,2,100,33,0,26,17,17,0,0,0,0,0,5.30,2014
26,Jace Amaro,TE,7,NYJ,NE,5,3,60,22,0,12,4,7,0,0,0,0,0,5.20,2014
27,Jason Witten,TE,7,DAL,NYG,2,2,100,27,0,15,14,14,0,0,0,0,0,4.70,2014
28,Garrett Graham,TE,7,HOU,PIT,3,2,67,24,0,18,8,12,0,0,0,0,0,4.40,2014
29,Brandon Williams,TE,7,CAR,GB,3,2,67,22,0,12,7,11,0,0,0,0,0,4.20,2014
30,Vernon Davis,TE,7,SF,DEN,5,2,40,21,0,14,4,11,0,0,0,0,0,4.10,2014
31,Levine Toilolo,TE,7,ATL,BAL,5,2,40,20,0,17,4,10,0,0,0,0,0,4.00,2014
32,John Carlson,TE,7,ARI,OAK,4,2,50,20,0,11,5,10,0,0,0,0,0,4.00,2014
33,Chris Gragg,TE,7,BUF,MIN,2,2,100,19,0,14,10,10,0,0,0,0,0,3.90,2014
34,Delanie Walker,TE,7,TEN,WAS,5,2,40,17,0,12,3,9,0,0,0,0,0,3.70,2014
35,Jack Doyle,TE,7,IND,CIN,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2014
36,Mychal Rivera,TE,7,OAK,ARI,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2014
37,Dante Rosario,TE,7,CHI,MIA,2,2,100,15,0,10,8,8,0,0,0,1,1,2.50,2014
38,Crockett Gillmore,TE,7,BAL,ATL,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2014
39,Heath Miller,TE,7,PIT,HOU,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2014
40,Derek Carrier,TE,7,SF,DEN,3,1,33,9,0,9,3,9,1,2,0,0,0,2.10,2014
41,Andrew Quarless,TE,7,GB,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
42,Cory Harkey,TE,7,LAR,SEA,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
43,CJ Fiedorowicz,TE,7,HOU,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
44,Josh Hill,TE,7,NO,DET,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
45,Rob Housler,TE,7,ARI,OAK,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
46,Jordan Cameron,TE,7,CLE,JAX,6,1,17,5,0,5,1,5,0,0,0,0,0,1.50,2014
47,Brian Leonhardt,TE,7,OAK,ARI,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2014
48,Benjamin Watson,TE,7,NO,DET,3,1,33,3,0,3,1,3,0,0,0,0,0,1.30,2014
49,Brandon Bostick,TE,7,GB,CAR,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2014
50,Richard Rodgers,TE,7,GB,CAR,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10,2014
