,Player,Position,Team,Opponent,Points,PlayerID
96,Jordan Reed,TE,WAS,TEN,10.4,00-0030472
97,Daniel Fells,TE,NYG,DAL,9.7,00-0023752
98,Lance Kendricks,TE,LA,SEA,9.7,00-0027985
99,Clay Harbor,TE,JAX,CLE,9.4,00-0027725
100,Niles Paul,TE,WAS,TEN,7.8,00-0028093
101,Travis Kelce,TE,KC,LAC,7.3,00-0030506
102,John Phillips,TE,LAC,KC,7.1,00-0027139
103,Brandon Pettigrew,TE,DET,NO,6.8,00-0026996
104,Julius Thomas,TE,DEN,SF,6.7,00-0028067
105,Scott Chandler,TE,BUF,MIN,6.6,00-0025516
106,Jared Cook,TE,LA,SEA,5.5,00-0027061
107,Dion Sims,TE,MIA,CHI,5.3,00-0030422
108,Jace Amaro,TE,NYJ,NE,5.2,00-0031042
109,Jason Witten,TE,DAL,NYG,4.7,00-0022127
110,Garrett Graham,TE,HOU,PIT,4.4,00-0027718
111,Brandon Williams,TE,CAR,GB,4.2,00-0029793
112,Vernon Davis,TE,SF,DEN,4.1,00-0024221
113,Levine Toilolo,TE,ATL,BAL,4.0,00-0030443
114,John Carlson,TE,ARI,OAK,4.0,00-0026178
115,Chris Gragg,TE,BUF,MIN,3.9,00-0030049
116,Delanie Walker,TE,TEN,WAS,3.7,00-0024389
117,Jack Doyle,TE,IND,CIN,3.0,00-0030181
118,Mychal Rivera,TE,OAK,ARI,2.8,00-0030514
119,Dante Rosario,TE,CHI,MIA,2.5,00-0025542
120,Crockett Gillmore,TE,BAL,ATL,2.3,00-0030992
121,Heath Miller,TE,PIT,HOU,2.3,00-0023465
122,Derek Carrier,TE,SF,DEN,2.1,00-0029119
123,Cory Harkey,TE,LA,SEA,1.9,00-0028958
124,CJ Fiedorowicz,TE,HOU,PIT,1.9,00-0031302
125,Andrew Quarless,TE,GB,CAR,1.9,00-0027753
126,Josh Hill,TE,NO,DET,1.8,00-0030216
127,Rob Housler,TE,ARI,OAK,1.7,00-0028007
128,Jordan Cameron,TE,CLE,JAX,1.5,00-0028040
129,Brian Leonhardt,TE,OAK,ARI,1.4,00-0029755
130,Benjamin Watson,TE,NO,DET,1.3,00-0022943
131,Brandon Bostick,TE,GB,CAR,1.2,00-0029601
132,Richard Rodgers,TE,GB,CAR,1.1,00-0031384
133,Shane Vereen,RB,NE,NYJ,28.4,00-0027994
134,Ronnie Hillman,RB,DEN,SF,26.3,00-0029683
135,Chris Ivory,RB,NYJ,NE,25.5,00-0027531
136,Arian Foster,RB,HOU,PIT,23.5,00-0026796
137,DeMarco Murray,RB,DAL,NYG,23.2,00-0028009
138,Ahmad Bradshaw,RB,IND,CIN,22.8,00-0025637
139,Andre Ellington,RB,ARI,OAK,22.0,00-0030287
140,Denard Robinson,RB,JAX,CLE,21.7,00-0030547
141,Stepfan Taylor,RB,ARI,OAK,19.9,00-0030282
142,Jamaal Charles,RB,KC,LAC,18.7,00-0026213
143,Lamar Miller,RB,MIA,CHI,16.3,00-0029615
144,Eddie Lacy,RB,GB,CAR,16.3,00-0030485
145,Benjamin Cunningham,RB,LA,SEA,15.9,
146,Trent Richardson,RB,IND,CIN,15.8,00-0029675
147,Darren McFadden,RB,OAK,ARI,15.5,00-0026144
148,Jerick McKinnon,RB,MIN,BUF,15.1,00-0031376
149,Joique Bell,RB,DET,NO,14.7,00-0027218
150,Tre Mason,RB,LA,SEA,14.5,00-0031391
151,James Starks,RB,GB,CAR,11.3,00-0027791
152,Travaris Cadet,RB,NO,DET,11.1,00-0029205
153,Chris Johnson,RB,NYJ,NE,10.0,
154,Branden Oliver,RB,LAC,KC,9.8,00-0031277
155,Anthony Dixon,RB,BUF,MIN,9.6,00-0027772
156,Justin Forsett,RB,BAL,ATL,9.5,00-0026373
157,Alfred Blue,RB,HOU,PIT,9.5,00-0031075
158,Anthony Sherman,FB,KC,LAC,9.2,00-0028074
159,Marshawn Lynch,RB,SEA,LAR,9.1,00-0025399
160,Austin Johnson,FB,NO,DET,8.8,
161,Devonta Freeman,RB,ATL,BAL,8.7,00-0031285
162,Reggie Bush,RB,DET,NO,8.2,00-0024217
163,Bernard Pierce,RB,BAL,ATL,8.1,00-0029264
164,Daniel Thomas,RB,MIA,CHI,8.0,00-0028000
165,Storm Johnson,RB,JAX,CLE,7.6,00-0031243
166,Jonathan Stewart,RB,CAR,GB,7.2,00-0026153
167,Pierre Thomas,RB,NO,DET,7.0,00-0024813
168,CJ Spiller,RB,BUF,MIN,6.6,
169,Robert Turbin,RB,SEA,LAR,6.1,00-0029273
170,Fred Jackson,RB,BUF,MIN,5.8,00-0024204
171,Bishop Sankey,RB,TEN,WAS,5.6,00-0031413
172,Alfred Morris,RB,WAS,TEN,5.4,00-0029141
173,Andre Williams,RB,NYG,DAL,5.1,00-0031055
174,Roy Helu,RB,WAS,TEN,5.0,00-0028043
175,Mark Ingram,RB,NO,DET,4.9,00-0027966
176,Matt Asiata,RB,MIN,BUF,4.7,00-0028198
177,Knile Davis,RB,KC,LAC,4.6,00-0030280
178,Ben Tate,RB,CLE,JAX,4.4,00-0027890
179,Peyton Hillis,RB,NYG,DAL,4.3,00-0026367
180,Carlos Hyde,RB,SF,DEN,4.3,00-0031045
181,Blair Walsh,K,MIN,BUF,0.0,00-0029576
182,Shaun Suisham,K,PIT,HOU,0.0,00-0023001
183,Shayne Graham,K,NO,DET,0.0,00-0019536
184,Randy Bullock,K,HOU,PIT,0.0,00-0029421
185,Cairo Santos,K,KC,LAC,0.0,00-0031203
186,Justin Tucker,K,BAL,ATL,0.0,00-0029597
187,Caleb Sturgis,K,MIA,CHI,0.0,00-0030390
188,Sebastian Janikowski,K,OAK,ARI,0.0,00-0019646
189,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
190,Adam Vinatieri,K,IND,CIN,0.0,00-0016919
191,Nick Novak,K,LAC,KC,0.0,00-0023096
192,Steven Hauschka,K,SEA,LAR,0.0,
193,Mason Crosby,K,GB,CAR,0.0,00-0025580
194,Dan Bailey,K,DAL,NYG,0.0,00-0028660
195,Billy Cundiff,K,CLE,JAX,0.0,00-0020972
196,Matt Prater,K,DET,NO,0.0,00-0023853
197,Josh Scobee,K,JAX,CLE,0.0,00-0022874
198,Brandon McManus,K,DEN,SF,0.0,00-0029822
199,Chandler Catanzaro,K,ARI,OAK,0.0,00-0030896
200,Phil Dawson,K,SF,DEN,0.0,00-0004091
201,Graham Gano,K,CAR,GB,0.0,00-0026858
202,Ryan Succop,K,TEN,WAS,0.0,00-0026968
203,Dan Carpenter,K,BUF,MIN,0.0,00-0026003
204,Greg Zuerlein,K,LA,SEA,0.0,00-0029621
205,Josh Brown,K,NYG,DAL,0.0,00-0021940
206,Robbie Gould,K,CHI,MIA,0.0,00-0023252
207,Matt Bryant,K,ATL,BAL,0.0,00-0020578
208,Mike Nugent,K,CIN,IND,0.0,00-0023482
209,Jordan Gay,K,BUF,MIN,0.0,00-0030410
210,Indianapolis Colts,DST,IND,CIN,14.0,
211,Baltimore Ravens,DST,BAL,ATL,13.0,
212,Buffalo Bills,DST,BUF,MIN,10.0,
213,Miami Dolphins,DST,MIA,CHI,10.0,
214,Denver Broncos,DST,DEN,SF,9.0,
215,Los Angeles Rams,DST,LA,SEA,9.0,
216,Cleveland Browns,DST,CLE,JAX,8.0,
217,Tennessee Titans,DST,TEN,WAS,8.0,
218,New Orleans Saints,DST,NO,DET,7.0,
219,Pittsburgh Steelers,DST,PIT,HOU,7.0,
220,Atlanta Falcons,DST,ATL,BAL,7.0,
221,Green Bay Packers,DST,GB,CAR,6.0,
222,Cincinnati Bengals,DST,CIN,IND,6.0,
223,Washington Redskins,DST,WAS,TEN,6.0,
224,Chicago Bears,DST,CHI,MIA,6.0,
225,Detroit Lions,DST,DET,NO,5.0,
226,Kansas City Chiefs,DST,KC,LAC,5.0,
227,Arizona Cardinals,DST,ARI,OAK,5.0,
228,New England Patriots,DST,NE,NYJ,5.0,
229,Dallas Cowboys,DST,DAL,NYG,4.0,
230,Houston Texans,DST,HOU,PIT,4.0,
231,New York Giants,DST,NYG,DAL,3.0,
232,Oakland Raiders,DST,OAK,ARI,3.0,
233,Los Angeles Chargers,DST,LAC,KC,3.0,
234,New York Jets,DST,NYJ,NE,1.0,
235,Seattle Seahawks,DST,SEA,LAR,-1.0,
236,Carolina Panthers,DST,CAR,GB,-2.0,
237,San Francisco 49ers,DST,SF,DEN,-2.0,
