Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Demaryius Thomas,WR,7,DEN,SF,9,8,89,171,2,49,19,21,0,0,0,0,0,40.10,2014
2,Sammy Watkins,WR,7,BUF,MIN,14,9,64,122,2,26,9,14,0,0,0,0,0,36.20,2014
3,Golden Tate,WR,7,DET,NO,13,10,77,154,1,73,12,15,0,0,0,0,0,34.40,2014
4,Doug Baldwin,WR,7,SEA,LAR,11,7,64,123,1,49,11,18,0,0,0,0,0,28.30,2014
5,Roddy White,WR,7,ATL,BAL,15,9,60,100,1,23,7,11,0,0,0,0,0,28.00,2014
6,Randall Cobb,WR,7,GB,CAR,7,6,86,121,1,47,17,20,1,2,0,0,0,27.30,2014
7,Dez Bryant,WR,7,DAL,NYG,12,9,75,151,0,44,13,17,0,0,0,0,0,27.10,2014
8,Kenny Stills,WR,7,NO,DET,5,5,100,103,1,46,21,21,0,0,0,0,0,24.30,2014
9,Antonio Brown,WR,7,PIT,HOU,13,9,69,90,0,30,7,10,0,0,0,0,0,22.12,2014
10,Odell Beckham Jr,WR,7,NYG,DAL,6,4,67,34,2,11,6,9,1,13,0,0,0,20.70,2014
11,TY Hilton,WR,7,IND,CIN,9,7,78,107,0,46,12,15,0,0,0,0,0,20.70,2014
12,Marques Colston,WR,7,NO,DET,10,6,60,111,0,23,11,19,0,0,0,0,0,20.10,2014
13,Andrew Hawkins,WR,7,CLE,JAX,9,5,56,112,0,65,12,22,1,8,0,0,0,20.00,2014
14,Pierre Garcon,WR,7,WAS,TEN,6,5,83,87,1,70,15,17,0,0,0,0,0,19.70,2014
15,Steve Johnson,WR,7,SF,DEN,7,5,71,79,1,31,11,16,0,0,0,0,0,18.90,2014
16,Kendall Wright,WR,7,TEN,WAS,9,6,67,68,1,16,8,11,0,0,0,0,0,18.80,2014
17,DeAndre Hopkins,WR,7,HOU,PIT,9,6,67,108,0,32,12,18,0,0,0,1,1,18.80,2014
