Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Benjamin Watson,TE,8,NO,NYG,10,9,90,147,1,46,15,16,0,0,0,0,0,32.70,2015
2,Jacob Tamme,TE,8,ATL,TB,12,10,83,103,1,19,9,10,0,0,0,0,0,29.30,2015
3,Rob Gronkowski,TE,8,NE,MIA,9,6,67,113,1,47,13,19,0,0,0,0,0,26.30,2015
4,Heath Miller,TE,8,PIT,CIN,13,10,77,105,0,25,8,11,0,0,0,0,0,23.50,2015
5,Greg Olsen,TE,8,CAR,IND,12,6,50,79,1,27,7,13,0,0,0,0,0,19.90,2015
6,Gary Barnidge,TE,8,CLE,ARI,11,7,64,53,1,17,5,8,0,0,0,0,0,18.30,2015
7,Coby Fleener,TE,8,IND,CAR,11,7,64,43,1,14,4,6,0,0,0,0,0,17.30,2015
8,Travis Kelce,TE,8,KC,DET,8,6,75,49,1,18,6,8,0,0,0,0,0,16.90,2015
9,Troy Niklas,TE,8,ARI,CLE,2,2,100,12,2,11,6,6,0,0,0,0,0,15.20,2015
10,Jimmy Graham,TE,8,SEA,DAL,10,7,70,75,0,19,8,11,0,0,0,0,0,14.50,2015
11,Cameron Brate,TE,8,TB,ATL,2,2,100,48,1,28,24,24,0,0,0,0,0,12.80,2015
12,Delanie Walker,TE,8,TEN,HOU,6,6,100,62,0,15,10,10,0,0,0,0,0,12.20,2015
13,Luke Willson,TE,8,SEA,DAL,2,2,100,41,1,22,21,21,0,0,0,0,0,12.10,2015
14,Jared Cook,TE,8,LAR,SF,3,2,67,57,0,49,19,29,0,0,0,0,0,9.70,2015
15,Antonio Gates,TE,8,LAC,BAL,5,4,80,56,0,30,11,14,0,0,0,0,0,9.60,2015
16,Virgil Green,TE,8,DEN,GB,3,3,100,61,0,32,20,20,0,0,0,0,0,9.10,2015
17,Crockett Gillmore,TE,8,BAL,LAC,4,2,50,8,1,5,2,4,0,0,0,0,0,8.80,2015
18,Vernon Davis,TE,8,SF,LAR,8,6,75,24,0,11,3,4,0,0,0,0,0,8.40,2015
19,Tyler Eifert,TE,8,CIN,PIT,8,4,50,39,0,23,5,10,0,0,0,0,0,7.90,2015
20,Owen Daniels,TE,8,DEN,GB,3,3,100,44,0,18,15,15,0,0,0,0,0,7.40,2015
21,Kellen Davis,TE,8,NYJ,OAK,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2015
22,Martellus Bennett,TE,8,CHI,MIN,5,3,60,32,0,20,6,11,0,0,0,0,0,6.20,2015
23,Brandon Myers,TE,8,TB,ATL,3,3,100,32,0,17,11,11,0,0,0,0,0,6.20,2015
24,Jordan Cameron,TE,8,MIA,NE,5,2,40,34,0,29,7,17,0,0,0,0,0,5.40,2015
25,Eric Ebron,TE,8,DET,KC,5,3,60,24,0,14,5,8,0,0,0,0,0,5.40,2015
26,Kyle Rudolph,TE,8,MIN,CHI,2,2,100,22,0,16,11,11,0,0,0,0,0,4.20,2015
27,Jermaine Gresham,TE,8,ARI,CLE,4,2,50,19,0,13,5,10,0,0,0,0,0,3.90,2015
28,Jason Witten,TE,8,DAL,SEA,4,2,50,16,0,9,4,8,0,0,0,0,0,3.60,2015
29,Richard Rodgers,TE,8,GB,DEN,4,2,50,16,0,11,4,8,0,0,0,0,0,3.60,2015
30,MyCole Pruitt,TE,8,MIN,CHI,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50,2015
31,CJ Fiedorowicz,TE,8,HOU,TEN,2,2,100,15,0,14,8,8,0,0,0,0,0,3.50,2015
32,Clive Walford,TE,8,OAK,NYJ,3,2,67,13,0,11,4,7,0,0,0,0,0,3.30,2015
33,Larry Donnell,TE,8,NYG,NO,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2015
34,Ryan Hewitt,TE,8,CIN,PIT,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2015
35,John Phillips,TE,8,LAC,BAL,2,2,100,11,0,7,6,6,0,0,0,0,0,3.10,2015
36,Lance Kendricks,TE,8,LAR,SF,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70,2015
37,Nick Boyle,TE,8,BAL,LAC,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2015
38,Vance McDonald,TE,8,SF,LAR,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2015
39,Ladarius Green,TE,8,LAC,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2015
40,Scott Chandler,TE,8,NE,MIA,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2015
41,Craig Stevens,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2015
42,Anthony Fasano,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2015
43,Levine Toilolo,TE,8,ATL,TB,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
44,Jeff Cumberland,TE,8,NYJ,OAK,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2015
45,Will Tye,TE,8,NYG,NO,2,2,100,7,0,7,4,4,0,0,0,1,1,1.70,2015
46,Dion Sims,TE,8,MIA,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
47,Lee Smith,TE,8,OAK,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
48,Justin Perillo,TE,8,GB,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
49,Josh Hill,TE,8,NO,NYG,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2015
50,Matt Spaeth,TE,8,PIT,CIN,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2015
