,Player,Position,Team,Opponent,Points,PlayerID
87,Coby Fleener,TE,IND,CAR,17.3,00-0029697
88,Travis Kelce,TE,KC,DET,16.9,00-0030506
89,Troy Niklas,TE,ARI,CLE,15.2,00-0031044
90,Jimmy Graham,TE,SEA,DAL,14.5,00-0027696
91,Cameron Brate,TE,TB,ATL,12.8,00-0031273
92,Delanie Walker,TE,TEN,HOU,12.2,00-0024389
93,Luke Willson,TE,SEA,DAL,12.1,00-0030089
94,Jared Cook,TE,LA,SF,9.7,00-0027061
95,Antonio Gates,TE,LAC,BAL,9.6,00-0021547
96,Virgil Green,TE,DEN,GB,9.1,00-0028142
97,Crockett Gillmore,TE,BAL,LAC,8.8,00-0030992
98,Vernon Davis,TE,SF,LAR,8.4,00-0024221
99,Tyler Eifert,TE,CIN,PIT,7.9,00-0030549
100,Owen Daniels,TE,DEN,GB,7.4,00-0024313
101,Kellen Davis,TE,NYJ,OAK,7.1,00-0026298
102,Martellus Bennett,TE,CHI,MIN,6.2,00-0026201
103,Brandon Myers,TE,TB,ATL,6.2,00-0027135
104,Jordan Cameron,TE,MIA,NE,5.4,00-0028040
105,Eric Ebron,TE,DET,KC,5.4,00-0031387
106,Kyle Rudolph,TE,MIN,CHI,4.2,00-0027981
107,Jermaine Gresham,TE,ARI,CLE,3.9,00-0027873
108,Richard Rodgers,TE,GB,DEN,3.6,00-0031384
109,Jason Witten,TE,DAL,SEA,3.6,00-0022127
110,CJ Fiedorowicz,TE,HOU,TEN,3.5,00-0031302
111,MyCole Pruitt,TE,MIN,CHI,3.5,00-0031585
112,Clive Walford,TE,OAK,NYJ,3.3,00-0032256
113,Ryan Hewitt,TE,CIN,PIT,3.2,00-0030780
114,Larry Donnell,TE,NYG,NO,3.2,00-0028838
115,John Phillips,TE,LAC,BAL,3.1,00-0027139
116,Lance Kendricks,TE,LA,SF,2.7,00-0027985
117,Nick Boyle,TE,BAL,LAC,2.5,00-0031598
118,Vance McDonald,TE,SF,LAR,2.3,00-0030470
119,Ladarius Green,TE,LAC,BAL,2.0,00-0029275
120,Anthony Fasano,TE,TEN,HOU,1.9,00-0024268
121,Craig Stevens,TE,TEN,HOU,1.9,00-0026225
122,Scott Chandler,TE,NE,MIA,1.9,00-0025516
123,Levine Toilolo,TE,ATL,TB,1.7,00-0030443
124,Jeff Cumberland,TE,NYJ,OAK,1.7,00-0027321
125,Will Tye,TE,NYG,NO,1.7,00-0032004
126,Justin Perillo,TE,GB,DEN,1.6,00-0030758
127,Lee Smith,TE,OAK,NYJ,1.6,00-0028097
128,Dion Sims,TE,MIA,NE,1.6,00-0030422
129,Josh Hill,TE,NO,NYG,1.5,00-0030216
130,Matt Spaeth,TE,PIT,CIN,1.4,00-0025464
131,Charcandrick West,RB,KC,DET,22.2,00-0030668
132,CJ Anderson,RB,DEN,GB,20.6,00-0029854
133,Shane Vereen,RB,NYG,NO,20.3,00-0027994
134,Devonta Freeman,RB,ATL,TB,19.1,00-0031285
135,Ronnie Hillman,RB,DEN,GB,18.5,00-0029683
136,Darren McFadden,RB,DAL,SEA,17.3,00-0026144
137,Mark Ingram,RB,NO,NYG,15.9,00-0027966
138,Latavius Murray,RB,OAK,NYJ,15.9,00-0030513
139,Adrian Peterson,RB,MIN,CHI,15.9,00-0025394
140,DeAngelo Williams,RB,PIT,CIN,15.0,00-0024242
141,Lamar Miller,RB,MIA,NE,14.4,00-0029615
142,Jonathan Stewart,RB,CAR,IND,14.3,00-0026153
143,Taiwan Jones,RB,OAK,NYJ,13.4,00-0028063
144,Frank Gore,RB,IND,CAR,12.2,00-0023500
145,Alfred Blue,RB,HOU,TEN,12.2,00-0031075
146,Chris Johnson,RB,ARI,CLE,11.9,
147,Eddie Lacy,RB,GB,DEN,11.7,00-0030485
148,CJ Spiller,RB,NO,NYG,11.6,
149,Antonio Andrews,RB,TEN,HOU,11.2,00-0030789
150,Melvin Gordon,RB,LAC,BAL,11.1,00-0032144
151,Matt Forte,RB,CHI,MIN,10.9,00-0026184
152,Theo Riddick,RB,DET,KC,10.7,00-0030107
153,Rashad Jennings,RB,NYG,NO,10.5,00-0027155
154,Marshawn Lynch,RB,SEA,DAL,10.2,00-0025399
155,Duke Johnson,RB,CLE,ARI,9.1,00-0032257
156,Jonas Gray,RB,MIA,NE,9.1,00-0029104
157,Doug Martin,RB,TB,ATL,8.8,00-0029613
158,Justin Forsett,RB,BAL,LAC,8.4,00-0026373
159,LeGarrette Blount,RB,NE,MIA,8.4,00-0027325
160,Jeremy Hill,RB,CIN,PIT,7.8,00-0031301
161,Le'Veon Bell,RB,PIT,CIN,7.8,00-0030496
162,Dexter McCluster,RB,TEN,HOU,7.8,00-0027651
163,Charles Sims,RB,TB,ATL,7.6,00-0031390
164,Spencer Ware,RB,KC,DET,7.2,00-0030414
165,Chris Ivory,RB,NYJ,OAK,7.1,00-0027531
166,David Johnson,RB,ARI,CLE,6.8,00-0032187
167,Danny Woodhead,RB,LAC,BAL,6.5,00-0026019
168,Tre Mason,RB,LA,SF,6.2,00-0031391
169,Javorius Allen,RB,BAL,LAC,6.1,00-0031577
170,Joique Bell,RB,DET,KC,5.6,00-0027218
171,Marcel Reece,FB,OAK,NYJ,5.6,00-0026393
172,Giovani Bernard,RB,CIN,PIT,5.4,00-0030456
173,Branden Oliver,RB,LAC,BAL,5.4,00-0031277
174,Mike Tolbert,FB,CAR,IND,5.0,00-0026069
175,Kyle Juszczyk,FB,BAL,LAC,4.9,00-0029892
176,Jeremy Langford,RB,CHI,MIN,4.6,00-0031569
177,Kendall Gaskins,FB,SF,LAR,4.3,00-0030039
178,Matt Asiata,RB,MIN,CHI,4.1,00-0028198
179,Dan Bailey,K,DAL,SEA,0.0,00-0028660
180,Graham Gano,K,CAR,IND,0.0,00-0026858
181,Stephen Gostkowski,K,NE,MIA,0.0,00-0024333
182,Kai Forbath,K,NO,NYG,0.0,00-0028787
183,Sebastian Janikowski,K,OAK,NYJ,0.0,00-0019646
184,Connor Barth,K,TB,ATL,0.0,00-0026138
185,Blair Walsh,K,MIN,CHI,0.0,00-0029576
186,Brandon McManus,K,DEN,GB,0.0,00-0029822
187,Chandler Catanzaro,K,ARI,CLE,0.0,00-0030896
188,Robbie Gould,K,CHI,MIN,0.0,00-0023252
189,Mike Nugent,K,CIN,PIT,0.0,00-0023482
190,Cairo Santos,K,KC,DET,0.0,00-0031203
191,Phil Dawson,K,SF,LAR,0.0,00-0004091
192,Nick Novak,K,HOU,TEN,0.0,00-0023096
193,Matt Bryant,K,ATL,TB,0.0,00-0020578
194,Nick Folk,K,NYJ,OAK,0.0,00-0025565
195,Josh Lambo,K,LAC,BAL,0.0,00-0032087
196,Josh Brown,K,NYG,NO,0.0,00-0021940
197,Steven Hauschka,K,SEA,DAL,0.0,
198,Ryan Succop,K,TEN,HOU,0.0,00-0026968
199,Mason Crosby,K,GB,DEN,0.0,00-0025580
200,Greg Zuerlein,K,LA,SF,0.0,00-0029621
201,Chris Boswell,K,PIT,CIN,0.0,00-0031136
202,Matt Prater,K,DET,KC,0.0,00-0023853
203,Travis Coons,K,CLE,ARI,0.0,00-0031112
204,Andrew Franks,K,MIA,NE,0.0,00-0031718
205,Kansas City Chiefs,DST,KC,DET,14.0,
206,Cincinnati Bengals,DST,CIN,PIT,13.0,
207,Los Angeles Rams,DST,LA,SF,12.0,
208,Carolina Panthers,DST,CAR,IND,10.0,
209,Tampa Bay Buccaneers,DST,TB,ATL,10.0,
210,Cleveland Browns,DST,CLE,ARI,10.0,
211,Pittsburgh Steelers,DST,PIT,CIN,10.0,
212,Denver Broncos,DST,DEN,GB,9.0,
213,Seattle Seahawks,DST,SEA,DAL,9.0,
214,Arizona Cardinals,DST,ARI,CLE,8.0,
215,Minnesota Vikings,DST,MIN,CHI,8.0,
216,Dallas Cowboys,DST,DAL,SEA,8.0,
217,Indianapolis Colts,DST,IND,CAR,7.0,
218,New York Giants,DST,NYG,NO,6.0,
219,Oakland Raiders,DST,OAK,NYJ,6.0,
220,Tennessee Titans,DST,TEN,HOU,4.0,
221,San Francisco 49ers,DST,SF,LAR,4.0,
222,Chicago Bears,DST,CHI,MIN,3.0,
223,Atlanta Falcons,DST,ATL,TB,2.0,
224,Los Angeles Chargers,DST,LAC,BAL,2.0,
225,Green Bay Packers,DST,GB,DEN,2.0,
226,Miami Dolphins,DST,MIA,NE,1.0,
227,Baltimore Ravens,DST,BAL,LAC,1.0,
228,New Orleans Saints,DST,NO,NYG,1.0,
229,New York Jets,DST,NYJ,OAK,-1.0,
230,Detroit Lions,DST,DET,KC,-1.0,
