Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Calvin Johnson,WR,7,DET,CIN,15,9,60,155,2,50,10,17,0,0,0,0,0,39.50,2013
2,Vincent Jackson,WR,7,TB,ATL,22,10,46,138,2,59,6,14,0,0,0,1,0,38.80,2013
3,Eric Decker,WR,7,DEN,IND,13,8,62,150,1,49,12,19,0,0,0,0,0,32.00,2013
4,Harry Douglas,WR,7,ATL,TB,7,7,100,149,1,54,21,21,0,0,0,0,0,30.90,2013
5,AJ Green,WR,7,CIN,DET,8,6,75,155,1,82,19,26,0,0,0,0,0,30.50,2013
6,Jarrett Boykin,WR,7,GB,CLE,10,8,80,103,1,39,10,13,0,0,0,0,0,27.30,2013
7,Jeremy Kerley,WR,7,NYJ,NE,10,8,80,97,1,22,10,12,0,0,0,0,0,23.70,2013
8,Dez Bryant,WR,7,DAL,PHI,16,8,50,110,0,19,7,14,0,0,0,0,0,22.00,2013
9,Brandon Gibson,WR,7,MIA,BUF,8,5,63,40,2,16,5,8,0,0,0,0,0,21.00,2013
10,Mike Brown,WR,7,JAX,LAC,8,5,63,120,0,43,15,24,0,0,0,0,0,20.00,2013
11,Terrance Williams,WR,7,DAL,PHI,7,6,86,71,1,25,10,12,0,0,0,0,0,19.10,2013
12,Alshon Jeffery,WR,7,CHI,WAS,7,4,57,105,0,35,15,26,2,16,0,0,0,19.10,2013
13,Kendall Wright,WR,7,TEN,SF,12,9,75,98,0,21,8,11,0,0,0,0,0,18.80,2013
14,Demaryius Thomas,WR,7,DEN,IND,9,4,44,82,1,31,9,21,0,0,0,0,0,18.20,2013
15,Steve Smith,WR,7,CAR,LAR,6,5,83,69,1,19,12,14,0,0,0,0,0,17.90,2013
16,Darrius Heyward-Bey,WR,7,IND,DEN,7,4,57,44,1,27,6,11,1,30,0,0,0,17.40,2013
17,Eddie Royal,WR,7,LAC,JAX,4,4,100,69,1,29,17,17,0,0,0,0,0,16.90,2013
18,DeAndre Hopkins,WR,7,HOU,KC,4,3,75,76,1,35,19,25,0,0,0,0,0,16.60,2013
19,Wes Welker,WR,7,DEN,IND,12,7,58,96,0,25,8,14,0,0,0,0,0,16.60,2013
20,Cecil Shorts,WR,7,JAX,LAC,13,8,62,80,0,22,6,10,0,0,0,0,0,16.00,2013
21,Marvin Jones,WR,7,CIN,DET,6,4,67,57,1,18,10,14,0,0,0,0,0,15.70,2013
22,Jordy Nelson,WR,7,GB,CLE,6,5,83,42,1,17,7,8,0,0,0,0,0,15.20,2013
23,Riley Cooper,WR,7,PHI,DAL,7,6,86,88,0,26,13,15,0,0,0,0,0,14.80,2013
24,Aldrick Robinson,WR,7,WAS,CHI,2,2,100,75,1,45,38,38,1,-11,0,0,0,14.40,2013
25,Sidney Rice,WR,7,SEA,ARI,4,3,75,50,1,31,13,17,0,0,0,0,0,14.00,2013
26,Mike Wallace,WR,7,MIA,BUF,10,5,50,76,0,46,8,15,1,12,0,0,0,13.80,2013
27,Brandon Marshall,WR,7,CHI,WAS,10,6,60,75,0,28,8,13,0,0,0,0,0,13.50,2013
