Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Matt Forte,RB,7,CHI,WAS,16,91,6,3,3,2,18,0,0,0,30.90,2013
2,Jacquizz Rodgers,RB,7,ATL,TB,8,16,2,0,9,8,46,2,0,0,26.20,2013
3,Frank Gore,RB,7,SF,TEN,24,70,3,2,3,2,34,0,0,0,24.40,2013
4,Roy Helu,RB,7,WAS,CHI,11,41,4,3,2,1,5,0,0,0,23.60,2013
5,Eddie Lacy,RB,7,GB,CLE,22,82,4,1,7,5,26,0,0,0,21.80,2013
6,Chris Johnson,RB,7,TEN,SF,9,39,4,0,4,4,71,1,0,0,21.00,2013
7,Jamaal Charles,RB,7,KC,HOU,21,86,4,1,4,3,37,0,1,1,20.30,2013
8,Ryan Mathews,RB,7,LAC,JAX,21,110,5,1,0,0,0,0,0,0,20.00,2013
9,Peyton Hillis,RB,7,NYG,MIN,18,36,2,1,6,5,45,0,1,0,19.10,2013
10,Zac Stacy,RB,7,LAR,CAR,17,53,3,0,4,4,34,1,0,0,18.70,2013
11,Fred Jackson,RB,7,BUF,MIA,11,36,3,1,5,4,49,0,0,0,18.50,2013
12,Danny Woodhead,RB,7,LAC,JAX,9,29,3,1,4,4,47,0,0,0,17.60,2013
13,Marshawn Lynch,RB,7,SEA,ARI,21,91,4,1,3,1,3,0,0,0,16.40,2013
14,Chris Ivory,RB,7,NYJ,NE,34,104,3,0,2,1,-2,0,0,0,14.20,2013
15,LeSean McCoy,RB,7,PHI,DAL,18,55,3,0,7,6,26,0,0,0,14.10,2013
16,Knowshon Moreno,RB,7,DEN,IND,15,40,3,1,6,3,9,0,0,0,13.90,2013
17,Stevan Ridley,RB,7,NE,NYJ,11,50,5,1,2,2,3,0,0,0,13.30,2013
18,Reggie Bush,RB,7,DET,CIN,20,50,3,0,5,3,44,0,0,0,12.40,2013
19,Joseph Randle,RB,7,DAL,PHI,19,65,3,0,4,3,28,0,0,0,12.30,2013
20,Dexter McCluster,RB,7,KC,HOU,2,4,2,0,5,4,70,0,0,0,11.40,2013
21,Brandon Bolden,RB,7,NE,NYJ,8,36,5,1,3,1,7,0,0,0,11.30,2013
22,Ray Rice,RB,7,BAL,PIT,15,45,3,0,5,4,27,0,0,0,11.20,2013
23,Le'Veon Bell,RB,7,PIT,BAL,19,93,5,0,1,1,6,0,0,0,10.90,2013
24,Giovani Bernard,RB,7,CIN,DET,7,27,4,0,6,5,32,0,0,0,10.90,2013
25,Mike Tolbert,FB,7,CAR,LAR,13,36,3,1,0,0,0,0,0,0,9.60,2013
26,Alfred Morris,RB,7,WAS,CHI,19,95,5,0,0,0,0,0,0,0,9.50,2013
27,Donald Brown,RB,7,IND,DEN,11,23,2,0,3,3,42,0,0,0,9.50,2013
28,Stanley Havili,FB,7,IND,DEN,1,2,2,0,2,1,20,1,0,0,9.20,2013
29,Joique Bell,RB,7,DET,CIN,5,27,5,0,4,3,29,0,0,0,8.60,2013
30,Mike James,RB,7,TB,ATL,14,45,3,0,3,3,8,0,0,0,8.30,2013
31,Rashard Mendenhall,RB,7,ARI,SEA,13,22,2,1,0,0,0,0,0,0,8.20,2013
32,Phillip Tanner,RB,7,DAL,PHI,2,1,1,1,2,1,7,0,0,0,7.80,2013
33,Maurice Jones-Drew,RB,7,JAX,LAC,9,37,4,0,2,2,19,0,0,0,7.60,2013
34,Adrian Peterson,RB,7,MIN,NYG,13,28,2,0,4,2,28,0,0,0,7.60,2013
35,Ben Tate,RB,7,HOU,KC,15,50,3,0,3,2,5,0,0,0,7.50,2013
36,Alfonso Smith,RB,7,ARI,SEA,0,0,0,0,4,4,30,0,0,0,7.00,2013
37,DeAngelo Williams,RB,7,CAR,LAR,15,40,3,0,1,1,19,0,0,0,6.90,2013
38,Daniel Thomas,RB,7,MIA,BUF,12,60,5,0,1,1,-2,0,0,0,6.80,2013
39,Doug Martin,RB,7,TB,ATL,11,47,4,0,3,1,7,0,0,0,6.40,2013
40,Lamar Miller,RB,7,MIA,BUF,9,43,5,0,3,1,4,0,0,0,5.70,2013
41,John Conner,FB,7,NYG,MIN,0,0,0,0,5,3,17,0,0,0,4.70,2013
42,Fozzy Whittaker,RB,7,CLE,GB,5,11,2,0,5,2,13,0,0,0,4.40,2013
43,Michael Cox,RB,7,NYG,MIN,11,23,2,0,2,2,1,0,0,0,4.40,2013
44,Willis McGahee,RB,7,CLE,GB,11,39,4,0,1,0,0,0,0,0,3.90,2013
45,Justin Forsett,RB,7,JAX,LAC,2,19,10,0,1,1,10,0,0,0,3.90,2013
46,Toby Gerhart,RB,7,MIN,NYG,0,0,0,0,3,2,17,0,0,0,3.70,2013
47,CJ Spiller,RB,7,BUF,MIA,6,11,2,0,3,3,-4,0,0,0,3.70,2013
48,Andre Ellington,RB,7,ARI,SEA,3,3,1,0,5,2,10,0,0,0,3.30,2013
49,Bernard Pierce,RB,7,BAL,PIT,6,13,2,0,1,1,9,0,0,0,3.20,2013
50,Anthony Sherman,FB,7,KC,HOU,0,0,0,0,4,2,10,0,0,0,3.00,2013
