Player,Position,Team,Opponent,Points
Sidney Rice,WR,SEA,ARI,14.00
Mike Wallace,WR,MIA,BUF,13.80
Brandon Marshall,WR,CHI,WAS,13.50
Andre Johnson,WR,HOU,KC,12.90
Brian Hartline,WR,MIA,BUF,12.90
Anquan Boldin,WR,SF,TEN,12.40
Steve Johnson,WR,BUF,MIA,12.10
Jaron Brown,WR,ARI,SEA,12.00
David Nelson,WR,NYJ,NE,12.00
Rueben Randle,WR,NYG,MIN,12.00
Justin Blackmon,WR,JAX,LAC,11.80
Brian Quick,WR,LAR,CAR,11.70
Golden Tate,WR,SEA,ARI,11.70
Dwayne Bowe,WR,KC,HOU,11.60
Cole Beasley,WR,DAL,PHI,11.30
Antonio Brown,WR,PIT,BAL,11.30
Michael Floyd,WR,ARI,SEA,10.80
Pierre Garcon,WR,WAS,CHI,10.80
Victor Cruz,WR,NYG,MIN,10.00
Reggie Wayne,WR,IND,DEN,10.00
Keenan Allen,WR,LAC,JAX,9.70
Julian Edelman,WR,NE,NYJ,9.40
Nate Washington,WR,TEN,SF,9.20
Torrey Smith,WR,BAL,PIT,9.10
Kris Durham,WR,DET,CIN,9.10
Greg Little,WR,CLE,GB,8.90
Jordan Cameron,TE,CLE,GB,18.50
Jermichael Finley,TE,GB,CLE,18.20
Julius Thomas,TE,DEN,IND,15.10
Zach Miller,TE,SEA,ARI,15.00
Coby Fleener,TE,IND,DEN,14.80
Delanie Walker,TE,TEN,SF,14.20
Tyler Eifert,TE,CIN,DET,13.50
Rob Housler,TE,ARI,SEA,12.30
Jermaine Gresham,TE,CIN,DET,10.40
Vernon Davis,TE,SF,TEN,10.20
Dallas Clark,TE,BAL,PIT,9.90
Brandon Pettigrew,TE,DET,CIN,9.70
Antonio Gates,TE,LAC,JAX,9.10
Jason Witten,TE,DAL,PHI,8.80
Heath Miller,TE,PIT,BAL,8.70
Greg Olsen,TE,CAR,LAR,8.70
Charles Clay,TE,MIA,BUF,7.70
Martellus Bennett,TE,CHI,WAS,7.70
Jared Cook,TE,LAR,CAR,7.30
Kellen Davis,TE,SEA,ARI,7.10
Jeff Cumberland,TE,NYJ,NE,7.10
Garrett Graham,TE,HOU,KC,6.80
Anthony Fasano,TE,KC,HOU,6.70
Zach Ertz,TE,PHI,DAL,6.30
Ladarius Green,TE,LAC,JAX,6.00
Kyle Rudolph,TE,MIN,NYG,5.70
Tony Gonzalez,TE,ATL,TB,5.00
Marcedes Lewis,TE,JAX,LAC,4.10
Scott Chandler,TE,BUF,MIA,3.80
Ed Dickson,TE,BAL,PIT,3.70
Brandon Myers,TE,NYG,MIN,3.50
Tim Wright,TE,TB,ATL,3.50
Cory Harkey,TE,LAR,CAR,3.40
Luke Willson,TE,SEA,ARI,3.30
Vance McDonald,TE,SF,TEN,3.00
Lee Smith,TE,BUF,MIA,2.80
David Paulson,TE,PIT,BAL,2.70
Lance Kendricks,TE,LAR,CAR,2.70
Joseph Fauria,TE,DET,CIN,2.50
Tom Crabtree,TE,TB,ATL,2.40
John Carlson,TE,MIN,NYG,1.90
Brent Celek,TE,PHI,DAL,1.90
Jim Dray,TE,ARI,SEA,1.80
Jack Doyle,TE,IND,DEN,1.70
Jacob Tamme,TE,DEN,IND,1.70
John Phillips,TE,LAC,JAX,1.50
Bear Pascoe,TE,NYG,MIN,1.40
Sean McGrath,TE,KC,HOU,1.10
Frank Gore,RB,SF,TEN,24.40
Roy Helu,RB,WAS,CHI,23.60
Eddie Lacy,RB,GB,CLE,21.80
Chris Johnson,RB,TEN,SF,21.00
Jamaal Charles,RB,KC,HOU,20.30
Ryan Mathews,RB,LAC,JAX,20.00
Peyton Hillis,RB,NYG,MIN,19.10
Zac Stacy,RB,LAR,CAR,18.70
Fred Jackson,RB,BUF,MIA,18.50
Danny Woodhead,RB,LAC,JAX,17.60
Marshawn Lynch,RB,SEA,ARI,16.40
Chris Ivory,RB,NYJ,NE,14.20
LeSean McCoy,RB,PHI,DAL,14.10
Knowshon Moreno,RB,DEN,IND,13.90
Stevan Ridley,RB,NE,NYJ,13.30
Reggie Bush,RB,DET,CIN,12.40
Joseph Randle,RB,DAL,PHI,12.30
Dexter McCluster,RB,KC,HOU,11.40
Brandon Bolden,RB,NE,NYJ,11.30
Ray Rice,RB,BAL,PIT,11.20
Le'Veon Bell,RB,PIT,BAL,10.90
Giovani Bernard,RB,CIN,DET,10.90
Mike Tolbert,FB,CAR,LAR,9.60
Alfred Morris,RB,WAS,CHI,9.50
Donald Brown,RB,IND,DEN,9.50
Stanley Havili,FB,IND,DEN,9.20
Joique Bell,RB,DET,CIN,8.60
Mike James,RB,TB,ATL,8.30
Rashard Mendenhall,RB,ARI,SEA,8.20
Phillip Tanner,RB,DAL,PHI,7.80
Adrian Peterson,RB,MIN,NYG,7.60
Maurice Jones-Drew,RB,JAX,LAC,7.60
Ben Tate,RB,HOU,KC,7.50
Alfonso Smith,RB,ARI,SEA,7.00
DeAngelo Williams,RB,CAR,LAR,6.90
Daniel Thomas,RB,MIA,BUF,6.80
Doug Martin,RB,TB,ATL,6.40
Lamar Miller,RB,MIA,BUF,5.70
John Conner,FB,NYG,MIN,4.70
Fozzy Whittaker,RB,CLE,GB,4.40
Michael Cox,RB,NYG,MIN,4.40
Willis McGahee,RB,CLE,GB,3.90
Justin Forsett,RB,JAX,LAC,3.90
Toby Gerhart,RB,MIN,NYG,3.70
CJ Spiller,RB,BUF,MIA,3.70
Andre Ellington,RB,ARI,SEA,3.30
Bernard Pierce,RB,BAL,PIT,3.20
Anthony Sherman,FB,KC,HOU,3.00
Jay Feely,K,ARI,SEA,0.00
Graham Gano,K,CAR,LAR,0.00
Steven Hauschka,K,SEA,ARI,0.00
Nick Folk,K,NYJ,NE,0.00
Josh Brown,K,NYG,MIN,0.00
Rian Lindell,K,TB,ATL,0.00
Dan Carpenter,K,BUF,MIA,0.00
Mike Nugent,K,CIN,DET,0.00
Robbie Gould,K,CHI,WAS,0.00
Randy Bullock,K,HOU,KC,0.00
Justin Tucker,K,BAL,PIT,0.00
Kai Forbath,K,WAS,CHI,0.00
Matt Prater,K,DEN,IND,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Billy Cundiff,K,CLE,GB,0.00
Greg Zuerlein,K,LAR,CAR,0.00
Phil Dawson,K,SF,TEN,0.00
Matt Bryant,K,ATL,TB,0.00
Mason Crosby,K,GB,CLE,0.00
Nick Novak,K,LAC,JAX,0.00
Josh Scobee,K,JAX,LAC,0.00
David Akers,K,DET,CIN,0.00
Dan Bailey,K,DAL,PHI,0.00
Ryan Succop,K,KC,HOU,0.00
Rob Bironas,K,TEN,SF,0.00
Caleb Sturgis,K,MIA,BUF,0.00
Alex Henery,K,PHI,DAL,0.00
Blair Walsh,K,MIN,NYG,0.00
Los Angeles Chargers,DST,LAC,JAX,15.00
San Francisco 49ers,DST,SF,TEN,14.00
Buffalo Bills,DST,BUF,MIA,14.00
New York Jets,DST,NYJ,NE,12.00
New England Patriots,DST,NE,NYJ,12.00
Atlanta Falcons,DST,ATL,TB,11.00
Indianapolis Colts,DST,IND,DEN,11.00
Seattle Seahawks,DST,SEA,ARI,11.00
New York Giants,DST,NYG,MIN,11.00
Minnesota Vikings,DST,MIN,NYG,10.00
Green Bay Packers,DST,GB,CLE,9.00
Kansas City Chiefs,DST,KC,HOU,8.00
Houston Texans,DST,HOU,KC,7.00
Philadelphia Eagles,DST,PHI,DAL,7.00
Miami Dolphins,DST,MIA,BUF,7.00
Baltimore Ravens,DST,BAL,PIT,6.00
Arizona Cardinals,DST,ARI,SEA,6.00
Washington Redskins,DST,WAS,CHI,6.00
Chicago Bears,DST,CHI,WAS,5.00
Los Angeles Rams,DST,LAR,CAR,4.00
Tennessee Titans,DST,TEN,SF,2.00
Tampa Bay Buccaneers,DST,TB,ATL,2.00
Pittsburgh Steelers,DST,PIT,BAL,2.00
Cincinnati Bengals,DST,CIN,DET,2.00
Jacksonville Jaguars,DST,JAX,LAC,1.00
Detroit Lions,DST,DET,CIN,1.00
Denver Broncos,DST,DEN,IND,0.00
Cleveland Browns,DST,CLE,GB,0.00
