Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Tony Romo,QB,7,DAL,ATL,21,29,72,311,11,3,0,142,6,31,5,0,30.54,2009
2,Carson Palmer,QB,7,CIN,CHI,20,24,83,233,10,5,0,147,0,0,0,0,29.32,2009
3,Tom Brady,QB,7,NE,TB,23,32,72,308,10,3,2,107,1,5,5,0,25.82,2009
4,Philip Rivers,QB,7,LAC,KC,18,30,60,268,9,3,0,123,2,18,9,0,24.52,2009
5,Drew Brees,QB,7,NO,MIA,22,38,58,298,8,1,3,59,2,3,2,2,24.22,2009
6,Aaron Rodgers,QB,7,GB,CLE,15,20,75,246,12,3,0,155,4,23,6,0,24.14,2009
7,Peyton Manning,QB,7,IND,LAR,23,34,68,235,7,3,0,117,1,-1,-1,0,21.30,2009
8,Alex Smith,QB,7,SF,HOU,15,22,68,206,9,3,1,119,2,16,8,0,20.84,2009
9,Matt Schaub,QB,7,HOU,SF,20,30,67,264,9,2,0,117,5,9,2,0,19.46,2009
10,Jason Campbell,QB,7,WAS,PHI,29,43,67,284,7,2,1,92,4,8,2,0,18.16,2009
11,Mark Sanchez,QB,7,NYJ,OAK,9,16,56,143,9,1,0,107,2,4,2,1,16.12,2009
12,Brett Favre,QB,7,MIN,PIT,33,50,66,334,7,0,1,77,1,-1,-1,0,14.26,2009
13,Matt Ryan,QB,7,ATL,DAL,19,35,54,198,6,2,2,66,1,6,6,0,13.52,2009
14,Jake Delhomme,QB,7,CAR,BUF,27,44,61,325,7,0,3,56,0,0,0,0,13.00,2009
15,Kurt Warner,QB,7,ARI,NYG,20,36,56,231,6,1,1,73,3,-3,-1,0,11.94,2009
16,Jay Cutler,QB,7,CHI,CIN,26,37,70,251,7,1,3,64,3,4,1,0,11.44,2009
17,Ben Roethlisberger,QB,7,PIT,MIN,14,26,54,175,7,1,0,88,1,2,2,0,11.20,2009
18,Eli Manning,QB,7,NYG,ARI,19,37,51,243,7,1,3,47,1,-1,-1,0,10.62,2009
19,Ryan Fitzpatrick,QB,7,BUF,CAR,11,22,50,123,6,1,0,82,7,10,1,0,9.92,2009
20,Donovan McNabb,QB,7,PHI,WAS,15,25,60,156,6,1,0,91,5,-5,-1,0,9.74,2009
21,Josh Johnson,QB,7,TB,NE,9,26,35,156,6,1,3,29,1,7,7,0,7.94,2009
22,Matt Cassel,QB,7,KC,LAC,10,25,40,97,4,1,3,25,5,24,5,0,7.28,2009
23,Chad Henne,QB,7,MIA,NO,18,36,50,211,6,0,2,45,0,0,0,0,6.44,2009
24,Bruce Gradkowski,QB,7,OAK,NYJ,10,19,53,97,5,0,0,67,2,25,13,0,5.38,2009
25,Marc Bulger,QB,7,LAR,IND,14,26,54,140,5,0,2,37,0,0,0,0,3.60,2009
26,Derek Anderson,QB,7,CLE,GB,12,29,41,99,3,0,1,36,2,3,2,0,3.26,2009
27,Shaun Hill,QB,7,SF,HOU,6,11,55,45,4,0,0,65,1,2,2,0,2.00,2009
28,Brian Hoyer,QB,7,NE,TB,0,0,0,0,0,0,0,0,3,17,6,0,1.70,2009
29,Josh Freeman,QB,7,TB,NE,2,4,50,16,4,0,0,60,1,5,5,0,1.14,2009
30,Michael Vick,QB,7,PHI,WAS,1,1,100,5,5,0,0,88,3,9,3,0,1.10,2009
31,JT OSullivan,QB,7,CIN,CHI,0,0,0,0,0,0,0,0,2,9,5,0,0.90,2009
32,Matt Flynn,QB,7,GB,CLE,1,2,50,12,6,0,0,69,0,0,0,0,0.48,2009
33,Caleb Hanie,QB,7,CHI,CIN,1,2,50,3,2,0,0,56,0,0,0,0,0.12,2009
34,Matt Gutierrez,QB,7,KC,LAC,1,1,100,3,3,0,0,79,0,0,0,0,0.12,2009
35,Jim Sorgi,QB,7,IND,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
36,Mark Brunell,QB,7,NO,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
37,Kellen Clemens,QB,7,NYJ,OAK,0,0,0,0,0,0,0,0,1,-1,-1,0,-0.10,2009
38,Billy Volek,QB,7,LAC,KC,0,0,0,0,0,0,0,0,3,-3,-1,0,-0.30,2009
39,Pat White,QB,7,MIA,NO,0,0,0,0,0,0,0,0,1,-3,-3,0,-0.30,2009
40,JaMarcus Russell,QB,7,OAK,NYJ,6,11,55,61,6,0,2,31,0,0,0,0,-0.56,2009
