,Player,Position,Team,Opponent,Points,PlayerID
75,Sammie Stroughter,WR,TB,NE,9.3,00-0026953
76,Dwayne Bowe,WR,KC,LAC,9.1,00-0025410
77,Malcom Floyd,WR,LAC,KC,8.9,00-0022414
78,Danny Amendola,WR,LA,IND,8.9,00-0026035
79,Earl Bennett,WR,CHI,CIN,8.8,00-0026210
80,Mario Manningham,WR,NYG,ARI,8.7,00-0026235
81,Andre Johnson,WR,HOU,SF,8.2,00-0022044
82,Johnny Knox,WR,CHI,CIN,8.2,00-0026913
83,Santonio Holmes,WR,PIT,MIN,8.0,00-0024240
84,Antwaan Randle El,WR,WAS,PHI,7.9,
85,Donnie Avery,WR,LA,IND,7.8,00-0026173
86,Fred Davis,TE,WAS,PHI,21.8,00-0026188
87,Jeremy Shockey,TE,NO,MIA,17.5,00-0021148
88,Spencer Havner,TE,GB,CLE,13.9,00-0023832
89,Dallas Clark,TE,IND,LAR,13.4,00-0022165
90,Gary Barnidge,TE,CAR,BUF,10.7,00-0026281
91,Benjamin Watson,TE,NE,TB,10.5,00-0022943
92,Antonio Gates,TE,LAC,KC,10.5,00-0021547
93,Jason Witten,TE,DAL,ATL,10.3,00-0022127
94,Heath Miller,TE,PIT,MIN,9.8,00-0023465
95,Tony Gonzalez,TE,ATL,DAL,7.7,00-0006101
96,JP Foschi,TE,CIN,CHI,7.3,
97,Donald Lee,TE,GB,CLE,6.9,00-0021929
98,Gijon Robinson,TE,IND,LAR,6.8,00-0024529
99,Visanthe Shiancoe,TE,MIN,PIT,6.7,00-0022054
100,Kevin Boss,TE,NYG,ARI,6.5,00-0025540
101,Dante Rosario,TE,CAR,BUF,6.5,00-0025542
102,Greg Olsen,TE,CHI,CIN,6.4,00-0025418
103,Martellus Bennett,TE,DAL,ATL,6.2,00-0026201
104,Chris Baker,TE,NE,TB,5.6,
105,Jeff King,TE,CAR,BUF,5.3,00-0024369
106,Anthony Fasano,TE,MIA,NO,5.1,00-0024268
107,Michael Gaines,TE,CLE,GB,5.0,00-0022706
108,Desmond Clark,TE,CHI,CIN,4.4,00-0003035
109,Chris Cooley,TE,WAS,PHI,4.1,00-0022738
110,Brent Celek,TE,PHI,WAS,3.8,00-0025549
111,Dustin Keller,TE,NYJ,OAK,3.6,00-0026170
112,Zach Miller,TE,OAK,NYJ,3.5,00-0027125
113,Ben Patrick,TE,ARI,NYG,3.4,00-0025602
114,Greg Estandia,TE,CLE,GB,3.0,00-0023784
115,Tony Stewart,TE,OAK,NYJ,2.9,00-0020268
116,Kellen Winslow,TE,TB,NE,2.9,00-0022922
117,Randy McMichael,TE,LA,IND,2.9,00-0021236
118,Jermichael Finley,TE,GB,CLE,2.6,00-0026231
119,Mike Sellers,TE,WAS,PHI,2.6,00-0014655
120,Anthony Becht,TE,ARI,NYG,1.8,00-0019457
121,Daniel Fells,TE,LA,IND,1.7,00-0023752
122,David Johnson,TE,PIT,MIN,1.4,
123,Jimmy Kleinsasser,TE,MIN,PIT,1.4,00-0009323
124,Delanie Walker,TE,SF,HOU,1.2,00-0024389
125,David Thomas,TE,NO,MIA,0.9,00-0024301
126,Billy Bajema,TE,LA,IND,0.0,00-0023679
127,John Gilmore,TE,TB,NE,0.0,00-0021304
128,Daniel Coats,TE,CIN,CHI,0.0,00-0024607
129,Keith Zinger,TE,ATL,DAL,0.0,00-0026372
130,James Casey,TE,HOU,SF,0.0,00-0027109
131,Sean Ryan,TE,KC,LAC,0.0,00-0022817
132,Darnell Dinkins,TE,NO,MIA,0.0,00-0020550
133,Darcy Johnson,TE,NYG,ARI,0.0,00-0023797
134,Cedric Benson,RB,CIN,CHI,27.9,00-0023439
135,Ryan Grant,RB,GB,CLE,25.1,
136,DeAngelo Williams,RB,CAR,BUF,24.9,00-0024242
137,Steve Slaton,RB,HOU,SF,23.9,00-0026229
138,Adrian Peterson,RB,MIN,PIT,22.9,00-0025394
139,Thomas Jones,RB,NYJ,OAK,22.4,00-0019641
140,Darren Sproles,RB,LAC,KC,18.9,00-0023564
141,Steven Jackson,RB,LA,IND,17.3,00-0022736
142,Brandon Jacobs,RB,NYG,ARI,16.7,00-0023545
143,Chris Wells,RB,ARI,NYG,16.7,
144,Joseph Addai,RB,IND,LAR,13.7,00-0024245
145,Justin Fargas,RB,OAK,NYJ,12.0,00-0022093
146,Marshawn Lynch,RB,BUF,CAR,11.7,00-0025399
147,LeSean McCoy,RB,PHI,WAS,11.7,00-0027029
148,Reggie Bush,RB,NO,MIA,11.6,00-0024217
149,Michael Turner,RB,ATL,DAL,11.0,00-0022821
150,Ronnie Brown,RB,MIA,NO,10.8,00-0023437
151,Chad Simpson,RB,IND,LAR,10.7,00-0025997
152,Laurence Maroney,RB,NE,TB,10.3,00-0024236
153,LaDainian Tomlinson,RB,LAC,KC,9.3,00-0020536
154,Tim Hightower,RB,ARI,NYG,9.0,00-0026289
155,Matt Forte,RB,CHI,CIN,8.9,00-0026184
156,Jason Snelling,RB,ATL,DAL,8.8,00-0025631
157,Jonathan Stewart,RB,CAR,BUF,8.5,00-0026153
158,Cadillac Williams,RB,TB,NE,8.2,00-0023440
159,Mike Bell,RB,NO,MIA,8.0,00-0024011
160,Jason Wright,RB,ARI,NYG,7.6,00-0022288
161,Jerome Harrison,RB,CLE,GB,7.0,00-0024359
162,Rashard Mendenhall,RB,PIT,MIN,6.8,00-0026163
163,Frank Gore,RB,SF,HOU,6.7,00-0023500
164,Larry Johnson,RB,KC,LAC,6.6,00-0021976
165,Derrick Ward,RB,TB,NE,6.1,00-0022770
166,Donald Brown,RB,IND,LAR,5.8,00-0027003
167,Marion Barber,RB,DAL,ATL,5.8,00-0023544
168,Pierre Thomas,RB,NO,MIA,5.4,00-0024813
169,Felix Jones,RB,DAL,ATL,5.3,00-0026162
170,Ladell Betts,RB,WAS,PHI,5.1,00-0021184
171,Jamal Lewis,RB,CLE,GB,4.7,00-0019693
172,Jamaal Charles,RB,KC,LAC,4.4,00-0026213
173,Kevin Faulk,RB,NE,TB,4.4,00-0005091
174,Clinton Portis,RB,WAS,PHI,4.3,00-0021179
175,Naufahu Tahi,RB,MIN,PIT,4.3,00-0023774
176,Bernard Scott,RB,CIN,CHI,4.1,00-0026941
177,Michael Bush,RB,OAK,NYJ,4.1,00-0025487
178,Jeremi Johnson,FB,CIN,CHI,3.6,00-0022141
179,Tashard Choice,RB,DAL,ATL,3.3,00-0026262
180,Brandon Jackson,RB,GB,CLE,3.1,00-0025450
181,Chester Taylor,RB,MIN,PIT,3.1,00-0021314
182,John Carney,K,NO,MIA,0.0,00-0002655
183,Dan Carpenter,K,MIA,NO,0.0,00-0026003
184,David Akers,K,PHI,WAS,0.0,00-0000108
185,Shayne Graham,K,CIN,CHI,0.0,00-0019536
186,Jeff Reed,K,PIT,MIN,0.0,00-0020737
187,Jay Feely,K,NYJ,OAK,0.0,00-0019770
188,Rian Lindell,K,BUF,CAR,0.0,00-0019310
189,Mason Crosby,K,GB,CLE,0.0,00-0025580
190,Thomas Howard,K,OAK,NYJ,0.0,00-0024253
191,Matt Stover,K,IND,LAR,0.0,00-0015784
192,Neil Rackers,K,ARI,NYG,0.0,00-0019676
193,Kris Brown,K,HOU,SF,0.0,00-0001980
194,Josh Brown,K,LA,IND,0.0,00-0021940
195,Ryan Longwell,K,MIN,PIT,0.0,00-0010072
196,Shaun Suisham,K,WAS,PHI,0.0,00-0023001
197,Lawrence Tynes,K,NYG,ARI,0.0,00-0019778
198,Stephen Gostkowski,K,NE,TB,0.0,00-0024333
199,Robbie Gould,K,CHI,CIN,0.0,00-0023252
200,Jason Elam,K,ATL,DAL,0.0,00-0004811
201,Billy Cundiff,K,CLE,GB,0.0,00-0020972
202,Joe Nedney,K,SF,HOU,0.0,00-0011970
203,Shane Andrus,K,TB,NE,0.0,00-0023728
204,John Kasay,K,CAR,BUF,0.0,00-0009028
205,Ryan Succop,K,KC,LAC,0.0,00-0026968
206,Sebastian Janikowski,K,OAK,NYJ,0.0,00-0019646
207,David Buehler,K,DAL,ATL,0.0,00-0027119
208,Rhys Lloyd,K,CAR,BUF,0.0,00-0023363
209,Philadelphia Eagles,DST,PHI,WAS,21.0,
210,Pittsburgh Steelers,DST,PIT,MIN,21.0,
211,Indianapolis Colts,DST,IND,LAR,20.0,
212,New England Patriots,DST,NE,TB,19.0,
213,New Orleans Saints,DST,NO,MIA,19.0,
214,Dallas Cowboys,DST,DAL,ATL,16.0,
215,Buffalo Bills,DST,BUF,CAR,14.0,
216,Minnesota Vikings,DST,MIN,PIT,13.0,
217,Cincinnati Bengals,DST,CIN,CHI,13.0,
218,Green Bay Packers,DST,GB,CLE,13.0,
219,Miami Dolphins,DST,MIA,NO,12.0,
220,Arizona Cardinals,DST,ARI,NYG,12.0,
221,Houston Texans,DST,HOU,SF,6.0,
222,New York Giants,DST,NYG,ARI,6.0,
223,Carolina Panthers,DST,CAR,BUF,5.0,
224,Tampa Bay Buccaneers,DST,TB,NE,4.0,
225,San Francisco 49ers,DST,SF,HOU,4.0,
226,Washington Redskins,DST,WAS,PHI,3.0,
227,Atlanta Falcons,DST,ATL,DAL,0.0,
228,Cleveland Browns,DST,CLE,GB,-1.0,
229,Oakland Raiders,DST,OAK,NYJ,-3.0,
230,Kansas City Chiefs,DST,KC,LAC,-4.0,
231,Los Angeles Rams,DST,LA,IND,-4.0,
232,Chicago Bears,DST,CHI,CIN,-4.0,
