Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jordan Cameron,TE,14,CLE,NE,9,9,100,121,1,21,13,13,0,0,0,0,0,30.10,2013
2,Charles Clay,TE,14,MIA,PIT,10,7,70,97,2,40,10,14,0,0,0,0,0,28.70,2013
3,Jimmy Graham,TE,14,NO,CAR,11,6,55,58,2,22,5,10,0,0,0,0,0,23.80,2013
4,Garrett Graham,TE,14,HOU,JAX,14,8,57,73,1,22,5,9,0,0,0,0,0,21.30,2013
5,Andrew Quarless,TE,14,GB,ATL,7,6,86,66,1,21,9,11,0,0,0,0,0,18.60,2013
6,Dennis Pitta,TE,14,BAL,MIN,11,6,55,48,1,18,4,8,0,0,0,0,0,16.80,2013
7,Luke Willson,TE,14,SEA,SF,4,3,75,70,1,39,18,23,0,0,0,0,0,16.00,2013
8,Jermaine Gresham,TE,14,CIN,IND,5,5,100,41,1,16,8,8,0,0,0,0,0,15.10,2013
9,Julius Thomas,TE,14,DEN,TEN,7,5,71,35,1,12,5,7,0,0,0,0,0,14.50,2013
10,Mychal Rivera,TE,14,OAK,NYJ,8,5,63,21,1,11,3,4,0,0,0,0,0,13.10,2013
11,Gary Barnidge,TE,14,CLE,NE,2,2,100,49,1,40,25,25,0,0,0,0,0,12.90,2013
12,Brandon Myers,TE,14,NYG,LAC,7,4,57,26,1,8,4,7,0,0,0,0,0,12.60,2013
13,Logan Paulsen,TE,14,WAS,KC,5,3,60,44,1,27,9,15,0,0,0,1,1,12.40,2013
14,Marcedes Lewis,TE,14,JAX,HOU,4,2,50,42,1,41,11,21,0,0,0,0,0,12.20,2013
15,Greg Olsen,TE,14,CAR,NO,12,8,67,40,0,13,3,5,0,0,0,0,0,12.00,2013
16,Tony Gonzalez,TE,14,ATL,GB,6,3,50,25,1,16,4,8,0,0,0,0,0,11.50,2013
17,Tim Wright,TE,14,TB,BUF,4,2,50,21,1,16,5,11,0,0,0,0,0,10.10,2013
18,Vernon Davis,TE,14,SF,SEA,3,2,67,21,1,13,7,11,0,0,0,0,0,10.10,2013
19,Martellus Bennett,TE,14,CHI,DAL,6,5,83,43,0,15,7,9,0,0,0,0,0,9.30,2013
20,Kellen Winslow,TE,14,NYJ,OAK,6,3,50,61,0,30,10,20,0,0,0,0,0,9.10,2013
21,Antonio Gates,TE,14,LAC,NYG,6,4,67,50,0,23,8,13,0,0,0,0,0,9.00,2013
22,Ed Dickson,TE,14,BAL,MIN,5,2,40,8,1,7,2,4,0,0,0,0,0,8.80,2013
23,Jacob Tamme,TE,14,DEN,TEN,5,4,80,47,0,15,9,12,0,0,0,0,0,8.70,2013
24,Heath Miller,TE,14,PIT,MIA,4,3,75,56,0,31,14,19,0,0,0,0,0,8.60,2013
25,Coby Fleener,TE,14,IND,CIN,9,5,56,31,0,13,3,6,0,0,0,0,0,8.10,2013
