Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Marques Colston,WR,14,NO,CAR,13,9,69,125,2,21,10,14,0,0,0,0,0,36.50,2013
2,Josh Gordon,WR,14,CLE,NE,10,7,70,151,1,80,15,22,1,34,0,0,0,34.50,2013
3,Da'Rick Rogers,WR,14,IND,CIN,9,6,67,107,2,69,12,18,0,0,0,0,0,31.70,2013
4,Andre Johnson,WR,14,HOU,JAX,21,13,62,154,0,27,7,12,0,0,0,0,0,31.40,2013
5,Rod Streater,WR,14,OAK,NYJ,10,7,70,130,1,48,13,19,0,0,0,0,0,29.00,2013
6,Cordarrelle Patterson,WR,14,MIN,BAL,7,5,71,141,1,79,20,28,1,6,0,0,0,28.70,2013
7,Eric Decker,WR,14,DEN,TEN,12,8,67,117,1,24,10,15,0,0,0,0,0,28.70,2013
8,Antonio Brown,WR,14,PIT,MIA,9,5,56,138,1,56,15,28,0,0,0,0,0,27.80,2013
9,Larry Fitzgerald,WR,14,ARI,LAR,12,12,100,96,1,19,8,8,0,0,0,0,0,27.60,2013
10,Justin Hunter,WR,14,TEN,DEN,8,4,50,114,1,57,14,29,0,0,0,0,0,24.40,2013
11,Marlon Brown,WR,14,BAL,MIN,11,7,64,92,1,35,8,13,0,0,0,0,0,22.20,2013
12,Demaryius Thomas,WR,14,DEN,TEN,10,7,70,88,1,38,9,13,0,0,0,0,0,21.80,2013
13,Hakeem Nicks,WR,14,NYG,LAC,7,5,71,135,0,51,19,27,0,0,0,0,0,21.50,2013
14,Brandon Marshall,WR,14,CHI,DAL,8,6,75,100,0,22,13,17,0,0,0,0,0,21.00,2013
15,Keenan Allen,WR,14,LAC,NYG,3,3,100,59,2,43,20,20,0,0,0,0,0,20.90,2013
16,Julian Edelman,WR,14,NE,CLE,9,6,67,64,1,23,7,11,0,0,0,0,0,20.40,2013
17,LaVon Brazill,WR,14,IND,CIN,4,3,75,53,2,29,13,18,0,0,0,0,0,20.30,2013
18,AJ Green,WR,14,CIN,IND,8,6,75,72,1,22,9,12,0,0,0,0,0,19.20,2013
19,Alshon Jeffery,WR,14,CHI,DAL,9,5,56,84,1,26,9,17,1,-7,0,0,0,18.70,2013
20,Wes Welker,WR,14,DEN,TEN,10,5,50,61,1,30,6,12,0,0,0,0,0,17.10,2013
21,Dwayne Bowe,WR,14,KC,WAS,5,4,80,70,1,22,14,18,0,0,0,0,0,17.00,2013
22,Steve Smith,WR,14,CAR,NO,8,6,75,49,1,17,6,8,0,0,0,0,0,16.90,2013
23,Jerricho Cotchery,WR,14,PIT,MIA,9,5,56,57,1,19,6,11,0,0,0,0,0,16.70,2013
24,Emmanuel Sanders,WR,14,PIT,MIA,6,4,67,65,1,21,11,16,0,0,0,0,0,16.50,2013
25,Brian Hartline,WR,14,MIA,PIT,8,5,63,51,1,18,6,10,0,0,0,0,0,16.10,2013
26,Vincent Jackson,WR,14,TB,BUF,8,3,38,70,1,38,9,23,0,0,0,0,0,16.00,2013
27,Roddy White,WR,14,ATL,GB,10,8,80,74,0,21,7,9,0,0,0,0,0,15.40,2013
28,Anquan Boldin,WR,14,SF,SEA,8,6,75,93,0,27,12,16,0,0,0,0,0,15.30,2013
29,DeSean Jackson,WR,14,PHI,DET,6,4,67,59,1,19,10,15,1,-10,0,0,0,14.90,2013
30,Jerome Simpson,WR,14,MIN,BAL,8,4,50,48,1,27,6,12,0,0,0,1,0,14.80,2013
31,Marvin Jones,WR,14,CIN,IND,4,3,75,60,1,29,15,20,1,-3,0,0,0,14.70,2013
32,Jeremy Kerley,WR,14,NYJ,OAK,7,4,57,41,1,25,6,10,1,3,0,0,0,14.40,2013
33,Danny Amendola,WR,14,NE,CLE,8,4,50,36,1,13,5,9,0,0,0,0,0,13.60,2013
34,Jacoby Jones,WR,14,BAL,MIN,7,4,57,37,0,15,5,9,1,-4,0,0,0,13.30,2013
35,Keshawn Martin,WR,14,HOU,JAX,6,4,67,28,1,14,5,7,0,0,0,0,0,12.80,2013
36,Jordy Nelson,WR,14,GB,ATL,4,4,100,85,0,46,21,21,0,0,0,0,0,12.50,2013
37,Golden Tate,WR,14,SEA,SF,8,6,75,65,0,25,8,11,0,0,0,0,0,12.50,2013
38,Riley Cooper,WR,14,PHI,DET,9,3,33,74,0,44,8,25,0,0,0,0,0,12.40,2013
39,Jeremy Ross,WR,14,DET,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00,2013
40,Steve Johnson,WR,14,BUF,TB,11,5,46,67,0,33,6,13,0,0,0,0,0,11.70,2013
41,Aldrick Robinson,WR,14,WAS,KC,6,4,67,67,0,30,11,17,0,0,0,0,0,10.70,2013
42,Drew Davis,WR,14,ATL,GB,1,1,100,36,1,36,36,36,0,0,0,0,0,10.60,2013
43,DeAndre Hopkins,WR,14,HOU,JAX,7,3,43,76,0,46,11,25,0,0,0,0,0,10.60,2013
44,Ace Sanders,WR,14,JAX,HOU,6,3,50,26,0,11,4,9,1,0,0,0,0,10.44,2013
45,Greg Jennings,WR,14,MIN,BAL,10,5,50,53,0,19,5,11,0,0,0,0,0,10.30,2013
46,Cole Beasley,WR,14,DAL,CHI,3,2,67,20,1,11,7,10,0,0,0,0,0,10.00,2013
47,Earl Bennett,WR,14,CHI,DAL,2,2,100,18,1,14,9,9,0,0,0,0,0,9.80,2013
48,Cecil Shorts,WR,14,JAX,HOU,6,2,33,13,1,7,2,7,0,0,0,0,0,9.30,2013
49,Andre Holmes,WR,14,OAK,NYJ,7,3,43,63,0,40,9,21,0,0,0,0,0,9.30,2013
50,Dez Bryant,WR,14,DAL,CHI,4,2,50,12,1,10,3,6,0,0,0,0,0,9.20,2013
