Player,Position,Team,Opponent,Points
Ryan Succop,K,KC,WAS,0.00
Blair Walsh,K,MIN,BAL,0.00
Billy Cundiff,K,CLE,NE,0.00
Randy Bullock,K,HOU,JAX,0.00
Stephen Gostkowski,K,NE,CLE,0.00
Graham Gano,K,CAR,NO,0.00
Garrett Hartley,K,NO,CAR,0.00
Mike Nugent,K,CIN,IND,0.00
Dan Carpenter,K,BUF,TB,0.00
Steven Hauschka,K,SEA,SF,0.00
Shaun Suisham,K,PIT,MIA,0.00
Jay Feely,K,ARI,LAR,0.00
Dan Bailey,K,DAL,CHI,0.00
Greg Zuerlein,K,LAR,ARI,0.00
Adam Vinatieri,K,IND,CIN,0.00
Kai Forbath,K,WAS,KC,0.00
Rob Bironas,K,TEN,DEN,0.00
Matt Bryant,K,ATL,GB,0.00
Justin Tucker,K,BAL,MIN,0.00
Josh Brown,K,NYG,LAC,0.00
Alex Henery,K,PHI,DET,0.00
David Akers,K,DET,PHI,0.00
Arizona Cardinals,DST,ARI,LAR,20.00
Atlanta Falcons,DST,ATL,GB,15.00
Detroit Lions,DST,DET,PHI,13.00
New York Jets,DST,NYJ,OAK,13.00
New Orleans Saints,DST,NO,CAR,9.00
Los Angeles Chargers,DST,LAC,NYG,9.00
Pittsburgh Steelers,DST,PIT,MIA,9.00
Philadelphia Eagles,DST,PHI,DET,9.00
Cleveland Browns,DST,CLE,NE,8.00
Jacksonville Jaguars,DST,JAX,HOU,8.00
Baltimore Ravens,DST,BAL,MIN,8.00
Minnesota Vikings,DST,MIN,BAL,7.00
San Francisco 49ers,DST,SF,SEA,7.00
Green Bay Packers,DST,GB,ATL,6.00
Miami Dolphins,DST,MIA,PIT,5.00
Seattle Seahawks,DST,SEA,SF,5.00
Buffalo Bills,DST,BUF,TB,5.00
Denver Broncos,DST,DEN,TEN,5.00
Los Angeles Rams,DST,LAR,ARI,3.00
Houston Texans,DST,HOU,JAX,1.00
Carolina Panthers,DST,CAR,NO,1.00
Chicago Bears,DST,CHI,DAL,1.00
New England Patriots,DST,NE,CLE,1.00
New York Giants,DST,NYG,LAC,0.00
Cincinnati Bengals,DST,CIN,IND,-1.00
Oakland Raiders,DST,OAK,NYJ,-1.00
Washington Redskins,DST,WAS,KC,-2.00
Dallas Cowboys,DST,DAL,CHI,-3.00
Indianapolis Colts,DST,IND,CIN,-4.00
Tennessee Titans,DST,TEN,DEN,-4.00
