Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jeremy Maclin,WR,6,PHI,ATL,7,7,100,159,2,83,23,23,0,0,0,0,0,37.90,2010
2,Dwayne Bowe,WR,6,KC,HOU,9,6,67,108,2,42,12,18,0,0,0,0,0,31.80,2010
3,Andre Johnson,WR,6,HOU,KC,13,8,62,138,1,44,11,17,0,0,0,0,0,30.80,2010
4,Calvin Johnson,WR,6,DET,NYG,7,5,71,146,1,87,21,29,0,0,0,0,0,28.60,2010
5,Greg Jennings,WR,6,GB,MIA,7,6,86,133,1,86,19,22,0,0,0,0,0,28.30,2010
6,Brandon Marshall,WR,6,MIA,GB,17,10,59,127,0,23,8,13,0,0,0,0,0,25.70,2010
7,Mike Williams,WR,6,SEA,CHI,15,10,67,123,0,24,8,12,0,0,0,0,0,25.30,2010
8,Deion Branch,WR,6,NE,BAL,12,9,75,98,1,23,8,11,0,0,0,0,0,24.80,2010
9,Pierre Garcon,WR,6,IND,WAS,7,4,57,103,1,57,15,26,0,0,0,0,0,23.30,2010
10,Derrick Mason,WR,6,BAL,NE,10,8,80,100,0,20,10,13,0,0,0,0,0,21.00,2010
11,DeSean Jackson,WR,6,PHI,ATL,1,1,100,34,1,34,34,34,2,44,1,0,0,20.80,2010
12,Patrick Crayton,WR,6,LAC,LAR,7,6,86,117,0,29,17,20,0,0,0,0,0,20.70,2010
13,Johnny Knox,WR,6,CHI,SEA,11,5,46,120,0,67,11,24,0,0,0,0,0,20.00,2010
14,Austin Collie,WR,6,IND,WAS,9,7,78,57,1,17,6,8,0,0,0,0,0,18.70,2010
15,Mike Wallace,WR,6,PIT,CLE,5,3,60,90,1,50,18,30,0,0,0,0,0,18.00,2010
16,Roy Williams,WR,6,DAL,MIN,3,3,100,28,2,19,9,9,0,0,0,0,0,17.80,2010
17,Danario Alexander,WR,6,LAR,LAC,5,4,80,72,1,38,14,18,0,0,0,0,0,17.20,2010
18,Robert Meachem,WR,6,NO,TB,5,4,80,71,1,42,14,18,0,0,0,0,0,17.10,2010
19,Mike Thomas,WR,6,JAX,TEN,9,8,89,88,0,21,10,11,0,0,0,0,0,16.80,2010
20,Hines Ward,WR,6,PIT,CLE,8,5,63,54,1,26,7,11,0,0,0,0,0,16.40,2010
21,Anquan Boldin,WR,6,BAL,NE,6,4,67,63,1,25,11,16,1,-1,0,0,0,16.20,2010
22,Michael Crabtree,WR,6,SF,OAK,6,4,67,57,1,32,10,14,0,0,0,0,0,15.70,2010
23,Santana Moss,WR,6,WAS,IND,12,8,67,77,0,18,6,10,0,0,0,0,0,15.70,2010
24,Nate Burleson,WR,6,DET,NYG,9,6,67,50,1,14,6,8,1,-7,0,1,1,15.30,2010
25,Mario Manningham,WR,6,NYG,DET,6,4,67,51,1,33,9,13,0,0,0,0,0,15.10,2010
26,Michael Jenkins,WR,6,ATL,PHI,11,5,46,99,0,42,9,20,0,0,0,0,0,14.90,2010
27,Davone Bess,WR,6,MIA,GB,9,5,56,37,1,10,4,7,0,0,0,0,0,14.70,2010
28,Braylon Edwards,WR,6,NYJ,DEN,8,4,50,46,1,32,6,12,0,0,0,0,0,14.60,2010
29,Roddy White,WR,6,ATL,PHI,11,6,55,83,0,25,8,14,0,0,0,0,0,14.30,2010
30,Jabar Gaffney,WR,6,DEN,NYJ,8,6,75,81,0,27,10,14,0,0,0,0,0,14.10,2010
31,Lance Moore,WR,6,NO,TB,4,2,50,57,1,41,14,29,0,0,0,0,0,13.70,2010
32,Reggie Wayne,WR,6,IND,WAS,9,6,67,71,0,19,8,12,0,0,0,0,0,13.10,2010
33,Steve Smith,WR,6,NYG,DET,9,6,67,70,0,20,8,12,0,0,0,0,0,13.00,2010
34,Craig Davis,WR,6,LAC,LAR,8,3,38,39,1,17,5,13,0,0,0,0,0,12.90,2010
35,Percy Harvin,WR,6,MIN,DAL,6,3,50,21,0,10,4,7,2,18,0,0,0,12.90,2010
36,Wes Welker,WR,6,NE,BAL,11,7,64,53,0,21,5,8,0,0,0,0,0,12.30,2010
37,Brandon Lloyd,WR,6,DEN,NYJ,10,4,40,74,0,29,7,19,0,0,0,0,0,11.40,2010
38,Kenny Britt,WR,6,TEN,JAX,5,2,40,33,1,23,7,17,0,0,0,0,0,11.30,2010
39,Jason Avant,WR,6,PHI,ATL,5,5,100,62,0,21,12,12,0,0,0,0,0,11.20,2010
40,Devin Hester,WR,6,CHI,SEA,3,2,67,26,0,19,9,13,0,0,0,0,0,10.60,2010
41,Randy Moss,WR,6,MIN,DAL,6,5,83,55,0,18,9,11,0,0,0,0,0,10.50,2010
42,Jordy Nelson,WR,6,GB,MIA,7,4,57,64,0,24,9,16,0,0,0,0,0,10.40,2010
43,Marques Colston,WR,6,NO,TB,7,5,71,53,0,16,8,11,0,0,0,0,0,10.30,2010
44,Dez Bryant,WR,6,DAL,MIN,2,1,50,31,1,31,16,31,0,0,0,0,0,10.10,2010
45,Anthony Armstrong,WR,6,WAS,IND,7,5,71,46,0,19,7,9,0,0,0,0,0,9.60,2010
46,Greg Camarillo,WR,6,MIN,DAL,2,2,100,15,1,10,8,8,0,0,0,0,0,9.50,2010
47,Santonio Holmes,WR,6,NYJ,DEN,5,4,80,47,0,22,9,12,1,14,0,1,1,9.10,2010
48,Damian Williams,WR,6,TEN,JAX,4,4,100,48,0,20,12,12,0,0,0,0,0,8.80,2010
49,Demaryius Thomas,WR,6,DEN,NYJ,4,1,25,17,1,17,4,17,0,0,0,0,0,8.70,2010
50,Earl Bennett,WR,6,CHI,SEA,6,3,50,55,0,36,9,18,0,0,0,0,0,8.50,2010
