Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Maurice Jones-Drew,RB,14,JAX,TB,27,85,3,2,6,6,51,2,0,0,43.60,2011
2,Shonn Greene,RB,14,NYJ,KC,24,129,5,1,3,3,58,0,0,0,30.70,2011
3,Ray Rice,RB,14,BAL,IND,26,103,4,1,6,6,46,0,1,1,28.90,2011
4,Brandon Jacobs,RB,14,NYG,DAL,19,101,5,2,1,0,0,0,0,0,25.10,2011
5,Marion Barber,RB,14,CHI,DEN,27,108,4,1,4,2,32,0,1,1,24.00,2011
6,Ryan Mathews,RB,14,LAC,BUF,20,114,6,0,6,6,34,0,0,0,23.80,2011
7,Marshawn Lynch,RB,14,SEA,LAR,23,115,5,1,2,2,8,0,0,0,23.30,2011
8,Ryan Grant,RB,14,GB,OAK,10,85,9,2,1,1,13,0,0,0,22.80,2011
9,LeSean McCoy,RB,14,PHI,MIA,27,38,1,2,6,3,33,0,0,0,22.10,2011
10,Felix Jones,RB,14,DAL,NYG,16,106,7,0,7,6,31,0,1,1,21.70,2011
11,Steven Jackson,RB,14,LAR,SEA,20,63,3,1,5,3,60,0,0,0,21.30,2011
12,Reggie Bush,RB,14,MIA,PHI,14,103,7,0,6,5,27,0,0,0,21.00,2011
13,Toby Gerhart,RB,14,MIN,DET,19,90,5,0,3,3,19,1,0,0,19.90,2011
14,Michael Bush,RB,14,OAK,GB,23,78,3,1,4,3,19,0,0,0,18.70,2011
15,Roy Helu,RB,14,WAS,NE,27,126,5,0,3,2,6,0,0,0,18.20,2011
16,DeAngelo Williams,RB,14,CAR,ATL,7,87,12,1,2,1,4,0,0,0,16.10,2011
17,Darren Sproles,RB,14,NO,TEN,5,33,7,0,8,7,58,0,0,0,16.10,2011
18,LaDainian Tomlinson,RB,14,NYJ,KC,9,14,2,0,4,2,50,1,0,0,14.40,2011
19,LeGarrette Blount,RB,14,TB,JAX,18,74,4,1,2,1,6,0,2,1,14.00,2011
20,Frank Gore,RB,14,SF,ARI,10,72,7,1,1,0,0,0,0,0,13.20,2011
21,Jacquizz Rodgers,RB,14,ATL,CAR,1,4,4,0,2,2,39,1,0,0,12.30,2011
22,Ben Tate,RB,14,HOU,CIN,8,67,8,0,3,3,30,0,1,1,11.70,2011
23,Pierre Thomas,RB,14,NO,TEN,6,22,4,0,7,6,35,0,0,0,11.70,2011
24,Chris Johnson,RB,14,TEN,NO,11,23,2,0,6,5,43,0,0,0,11.60,2011
25,Kahlil Bell,RB,14,CHI,DEN,9,40,4,0,5,5,24,0,0,0,11.40,2011
26,Arian Foster,RB,14,HOU,CIN,15,41,3,0,5,4,33,0,1,1,10.40,2011
27,Cedric Benson,RB,14,CIN,HOU,21,91,4,0,1,1,0,0,0,0,10.10,2011
28,Jonathan Stewart,RB,14,CAR,ATL,8,29,4,0,9,4,27,0,0,0,9.60,2011
29,Lance Ball,RB,14,DEN,CHI,1,13,13,0,6,4,37,0,0,0,9.00,2011
30,CJ Spiller,RB,14,BUF,LAC,12,46,4,0,4,3,10,0,0,0,8.60,2011
31,Mike Tolbert,FB,14,LAC,BUF,6,21,4,1,1,0,0,0,0,0,8.10,2011
32,Keiland Williams,RB,14,DET,MIN,12,43,4,0,2,2,17,0,0,0,8.00,2011
33,Jackie Battle,FB,14,KC,NYJ,10,33,3,0,2,2,26,0,0,0,7.90,2011
34,Rashard Mendenhall,RB,14,PIT,CLE,18,76,4,0,0,0,0,0,0,0,7.60,2011
35,Michael Turner,RB,14,ATL,CAR,21,76,4,0,1,0,0,0,0,0,7.60,2011
36,Evan Royster,RB,14,WAS,NE,6,44,7,0,2,2,6,0,0,0,7.00,2011
37,DJ Ware,RB,14,NYG,DAL,2,-1,-1,0,4,3,19,0,0,0,6.80,2011
38,Kendall Hunter,RB,14,SF,ARI,8,20,3,0,3,2,19,0,0,0,5.90,2011
39,Danny Woodhead,RB,14,NE,WAS,8,41,5,0,3,1,4,0,0,0,5.50,2011
40,Chris Ivory,RB,14,NO,TEN,13,53,4,0,1,0,0,0,0,0,5.30,2011
41,Montario Hardesty,RB,14,CLE,PIT,11,24,2,0,2,2,9,0,0,0,5.30,2011
42,Cadillac Williams,RB,14,LAR,SEA,8,49,6,0,0,0,0,0,0,0,4.90,2011
43,Jeremiah Johnson,RB,14,DEN,CHI,2,18,9,0,2,2,11,0,0,0,4.90,2011
44,Marcel Reece,FB,14,OAK,GB,2,12,6,0,4,4,5,0,1,1,4.70,2011
45,John Kuhn,FB,14,GB,OAK,10,46,5,0,1,0,0,0,0,0,4.60,2011
46,Willis McGahee,RB,14,DEN,CHI,17,34,2,0,1,1,2,0,0,0,4.60,2011
47,LaRod Stephens-Howling,RB,14,ARI,SF,2,3,2,0,2,2,22,0,0,0,4.50,2011
48,Kregg Lumpkin,RB,14,TB,JAX,1,4,4,0,3,2,18,0,0,0,4.20,2011
49,Justin Forsett,RB,14,SEA,LAR,1,8,8,0,5,2,14,0,0,0,4.20,2011
50,DeMarco Murray,RB,14,DAL,NYG,5,25,5,0,1,1,6,0,0,0,4.10,2011
