Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Marques Colston,WR,14,NO,TEN,7,7,100,105,2,35,15,15,0,0,0,0,0,32.50,2011
2,Larry Fitzgerald,WR,14,ARI,SF,9,7,78,149,1,53,17,21,0,0,0,0,0,30.90,2011
3,Antonio Brown,WR,14,PIT,CLE,8,5,63,151,1,79,19,30,0,0,0,0,0,29.10,2011
4,Julio Jones,WR,14,ATL,CAR,8,3,38,104,2,75,13,35,0,0,0,0,0,28.40,2011
5,Nate Washington,WR,14,TEN,NO,9,6,67,130,1,40,14,22,0,0,0,0,0,28.00,2011
6,Percy Harvin,WR,14,MIN,DET,15,10,67,69,1,16,5,7,4,40,0,0,0,26.90,2011
7,Laurent Robinson,WR,14,DAL,NYG,5,4,80,137,1,74,27,34,0,0,0,0,0,26.70,2011
8,Hakeem Nicks,WR,14,NYG,DAL,10,7,70,154,0,64,15,22,0,0,0,0,0,25.40,2011
9,Doug Baldwin,WR,14,SEA,LAR,8,7,88,93,1,29,12,13,0,0,0,0,0,22.30,2011
10,Wes Welker,WR,14,NE,WAS,10,7,70,86,1,24,9,12,0,0,0,0,0,21.60,2011
11,Steve Smith,WR,14,CAR,ATL,8,6,75,125,0,48,16,21,0,0,0,0,0,21.50,2011
12,Roddy White,WR,14,ATL,CAR,11,7,64,84,1,26,8,12,0,0,0,0,0,21.40,2011
13,Demaryius Thomas,WR,14,DEN,CHI,13,7,54,78,1,16,6,11,1,5,0,0,0,21.30,2011
14,Jabar Gaffney,WR,14,WAS,NE,8,6,75,92,1,24,12,15,0,0,0,0,0,21.20,2011
15,Kevin Walter,WR,14,HOU,CIN,10,6,60,76,1,19,8,13,0,0,0,0,0,19.60,2011
16,Titus Young,WR,14,DET,MIN,7,4,57,87,1,57,12,22,0,0,0,0,0,18.70,2011
17,Steve Johnson,WR,14,BUF,LAC,10,4,40,116,0,53,12,29,0,0,0,0,0,18.60,2011
18,Torrey Smith,WR,14,BAL,IND,9,5,56,48,1,17,5,10,1,16,0,0,0,17.40,2011
19,Jordy Nelson,WR,14,GB,OAK,7,3,43,81,1,37,12,27,0,0,0,0,0,17.10,2011
20,Santana Moss,WR,14,WAS,NE,9,3,33,81,1,49,9,27,0,0,0,0,0,17.10,2011
