Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
18,Jacob Tamme,TE,14,IND,BAL,1,1,100,13,1,13,13,13,0,0,0,0,0,8.30,2011
19,John Phillips,TE,14,DAL,NYG,1,1,100,12,1,12,12,12,0,0,0,0,0,8.20,2011
20,Brent Celek,TE,14,PHI,MIA,5,4,80,39,0,11,8,10,0,0,0,0,0,7.90,2011
21,Jermaine Gresham,TE,14,CIN,HOU,7,3,43,45,0,26,6,15,0,0,0,0,0,7.50,2011
22,Ryan Taylor,TE,14,GB,OAK,1,1,100,4,1,4,4,4,0,0,0,0,0,7.40,2011
23,Dustin Keller,TE,14,NYJ,KC,5,4,80,34,0,11,7,9,0,0,0,0,0,7.40,2011
24,Kellen Winslow,TE,14,TB,JAX,5,2,40,38,0,28,8,19,0,0,0,0,0,5.80,2011
25,Jeff King,TE,14,ARI,SF,4,3,75,16,0,8,4,5,0,0,0,0,0,4.60,2011
26,Vernon Davis,TE,14,SF,ARI,3,1,33,32,0,32,11,32,0,0,0,0,0,4.20,2011
27,David Johnson,TE,14,PIT,CLE,2,2,100,22,0,16,11,11,0,0,0,0,0,4.20,2011
28,Jason Witten,TE,14,DAL,NYG,5,3,60,12,0,6,2,4,0,0,0,0,0,4.20,2011
29,Craig Stevens,TE,14,TEN,NO,3,1,33,31,0,31,10,31,0,0,0,0,0,4.10,2011
30,Alex Smith,TE,14,CLE,PIT,3,2,67,19,0,11,6,10,0,0,0,0,0,3.90,2011
31,Ed Dickson,TE,14,BAL,IND,2,2,100,19,0,14,10,10,0,0,0,0,0,3.90,2011
32,Mike Caussin,TE,14,BUF,LAC,3,2,67,19,0,13,6,10,0,0,0,0,0,3.90,2011
33,Lance Kendricks,TE,14,LAR,SEA,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60,2011
34,Anthony McCoy,TE,14,SEA,LAR,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2011
35,Zach Miller,TE,14,SEA,LAR,3,2,67,13,0,8,4,7,0,0,0,0,0,3.30,2011
36,Benjamin Watson,TE,14,CLE,PIT,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2011
37,Josh Baker,TE,14,NYJ,KC,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2011
38,Randy McMichael,TE,14,LAC,BUF,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2011
39,Dallas Clark,TE,14,IND,BAL,6,1,17,12,0,12,2,12,0,0,0,0,0,2.20,2011
40,Travis Beckum,TE,14,NYG,DAL,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2011
41,Heath Miller,TE,14,PIT,CLE,4,2,50,11,0,7,3,6,0,0,0,1,1,2.10,2011
42,John Gilmore,TE,14,NO,TEN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
43,Deon Butler,TE,14,SEA,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2011
44,Anthony Hill,TE,14,IND,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2011
45,Kyle Rudolph,TE,14,MIN,DET,4,1,25,0,0,0,0,0,0,0,0,0,0,1.00,2011
46,Lee Smith,TE,14,BUF,LAC,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2011
47,Cameron Morrah,TE,14,SEA,LAR,1,0,0,0,0,0,0,0,1,1,0,0,0,0.10,2011
48,Weslye Saunders,TE,14,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
49,Kris Wilson,TE,14,BAL,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
50,Brody Eldridge,TE,14,IND,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
