Player,Position,Team,Opponent,Points
Zach Miller,TE,SEA,LAR,3.30
Benjamin Watson,TE,CLE,PIT,3.10
Randy McMichael,TE,LAC,BUF,2.70
Josh Baker,TE,NYJ,KC,2.70
Dallas Clark,TE,IND,BAL,2.20
Travis Beckum,TE,NYG,DAL,2.10
Heath Miller,TE,PIT,CLE,2.10
John Gilmore,TE,NO,TEN,1.90
Deon Butler,TE,SEA,LAR,1.80
Anthony Hill,TE,IND,BAL,1.50
Kyle Rudolph,TE,MIN,DET,1.00
Lee Smith,TE,BUF,LAC,1.00
Cameron Morrah,TE,SEA,LAR,0.10
Zack Pianalto,TE,TB,JAX,0.00
Logan Paulsen,TE,WAS,NE,0.00
Virgil Green,TE,DEN,CHI,0.00
Ray Rice,RB,BAL,IND,28.90
Brandon Jacobs,RB,NYG,DAL,25.10
Marion Barber,RB,CHI,DEN,24.00
Ryan Mathews,RB,LAC,BUF,23.80
Marshawn Lynch,RB,SEA,LAR,23.30
Ryan Grant,RB,GB,OAK,22.80
LeSean McCoy,RB,PHI,MIA,22.10
Felix Jones,RB,DAL,NYG,21.70
Steven Jackson,RB,LAR,SEA,21.30
Reggie Bush,RB,MIA,PHI,21.00
Toby Gerhart,RB,MIN,DET,19.90
Michael Bush,RB,OAK,GB,18.70
Roy Helu,RB,WAS,NE,18.20
DeAngelo Williams,RB,CAR,ATL,16.10
Darren Sproles,RB,NO,TEN,16.10
LaDainian Tomlinson,RB,NYJ,KC,14.40
LeGarrette Blount,RB,TB,JAX,14.00
Frank Gore,RB,SF,ARI,13.20
Jacquizz Rodgers,RB,ATL,CAR,12.30
Ben Tate,RB,HOU,CIN,11.70
Pierre Thomas,RB,NO,TEN,11.70
Chris Johnson,RB,TEN,NO,11.60
Kahlil Bell,RB,CHI,DEN,11.40
Arian Foster,RB,HOU,CIN,10.40
Cedric Benson,RB,CIN,HOU,10.10
Jonathan Stewart,RB,CAR,ATL,9.60
Lance Ball,RB,DEN,CHI,9.00
CJ Spiller,RB,BUF,LAC,8.60
Mike Tolbert,FB,LAC,BUF,8.10
Keiland Williams,RB,DET,MIN,8.00
Jackie Battle,FB,KC,NYJ,7.90
Rashard Mendenhall,RB,PIT,CLE,7.60
Michael Turner,RB,ATL,CAR,7.60
Evan Royster,RB,WAS,NE,7.00
DJ Ware,RB,NYG,DAL,6.80
Kendall Hunter,RB,SF,ARI,5.90
Danny Woodhead,RB,NE,WAS,5.50
Chris Ivory,RB,NO,TEN,5.30
Montario Hardesty,RB,CLE,PIT,5.30
Cadillac Williams,RB,LAR,SEA,4.90
Jeremiah Johnson,RB,DEN,CHI,4.90
Marcel Reece,FB,OAK,GB,4.70
John Kuhn,FB,GB,OAK,4.60
Willis McGahee,RB,DEN,CHI,4.60
LaRod Stephens-Howling,RB,ARI,SF,4.50
Justin Forsett,RB,SEA,LAR,4.20
Kregg Lumpkin,RB,TB,JAX,4.20
DeMarco Murray,RB,DAL,NYG,4.10
Mike Nugent,K,CIN,HOU,0.00
DJ Smith,K,GB,OAK,0.00
Steven Hauschka,K,SEA,LAR,0.00
Matt Prater,K,DEN,CHI,0.00
Thomas Howard,K,CIN,HOU,0.00
Stephen Gostkowski,K,NE,WAS,0.00
Dan Bailey,K,DAL,NYG,0.00
John Kasay,K,NO,TEN,0.00
Jason Hanson,K,DET,MIN,0.00
Graham Gano,K,WAS,NE,0.00
Lawrence Tynes,K,NYG,DAL,0.00
Neil Rackers,K,HOU,CIN,0.00
Josh Brown,K,LAR,SEA,0.00
Matt Bryant,K,ATL,CAR,0.00
Nick Novak,K,LAC,BUF,0.00
Robbie Gould,K,CHI,DEN,0.00
Ryan Succop,K,KC,NYJ,0.00
Billy Cundiff,K,BAL,IND,0.00
Alex Henery,K,PHI,MIA,0.00
Rob Bironas,K,TEN,NO,0.00
Josh Scobee,K,JAX,TB,0.00
Nick Folk,K,NYJ,KC,0.00
Dave Rayner,K,BUF,LAC,0.00
Adam Vinatieri,K,IND,BAL,0.00
Dan Carpenter,K,MIA,PHI,0.00
Ryan Longwell,K,MIN,DET,0.00
Olindo Mare,K,CAR,ATL,0.00
Phil Dawson,K,CLE,PIT,0.00
Jay Feely,K,ARI,SF,0.00
Shaun Suisham,K,PIT,CLE,0.00
Sebastian Janikowski,K,OAK,GB,0.00
Connor Barth,K,TB,JAX,0.00
Philadelphia Eagles,DST,PHI,MIA,21.00
Los Angeles Chargers,DST,LAC,BUF,20.00
Green Bay Packers,DST,GB,OAK,18.00
Seattle Seahawks,DST,SEA,LAR,17.00
Chicago Bears,DST,CHI,DEN,15.00
Cincinnati Bengals,DST,CIN,HOU,14.00
Pittsburgh Steelers,DST,PIT,CLE,14.00
New York Jets,DST,NYJ,KC,13.00
New England Patriots,DST,NE,WAS,12.00
Buffalo Bills,DST,BUF,LAC,11.00
Denver Broncos,DST,DEN,CHI,10.00
Baltimore Ravens,DST,BAL,IND,10.00
Miami Dolphins,DST,MIA,PHI,10.00
Cleveland Browns,DST,CLE,PIT,9.00
San Francisco 49ers,DST,SF,ARI,8.00
New York Giants,DST,NYG,DAL,8.00
Atlanta Falcons,DST,ATL,CAR,6.00
Houston Texans,DST,HOU,CIN,6.00
Arizona Cardinals,DST,ARI,SF,6.00
Indianapolis Colts,DST,IND,BAL,6.00
Oakland Raiders,DST,OAK,GB,6.00
Minnesota Vikings,DST,MIN,DET,5.00
Carolina Panthers,DST,CAR,ATL,4.00
Tampa Bay Buccaneers,DST,TB,JAX,4.00
New Orleans Saints,DST,NO,TEN,3.00
Los Angeles Rams,DST,LAR,SEA,3.00
Washington Redskins,DST,WAS,NE,2.00
Tennessee Titans,DST,TEN,NO,2.00
Kansas City Chiefs,DST,KC,NYJ,1.00
Dallas Cowboys,DST,DAL,NYG,-2.00
