Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Julius Thomas,TE,1,DEN,IND,8,7,88,104,3,35,13,15,0,0,0,1,0,38.40,2014
2,Greg Olsen,TE,1,CAR,TB,11,8,73,83,1,22,8,10,0,0,0,0,0,22.30,2014
3,Martellus Bennett,TE,1,CHI,BUF,10,8,80,70,1,17,7,9,0,0,0,0,0,21.00,2014
4,Vernon Davis,TE,1,SF,DAL,6,4,67,44,2,29,7,11,0,0,0,0,0,20.40,2014
5,Dennis Pitta,TE,1,BAL,CIN,15,10,67,83,0,23,6,8,0,0,0,0,0,18.30,2014
6,Zach Ertz,TE,1,PHI,JAX,5,3,60,77,1,26,15,26,0,0,0,0,0,16.70,2014
7,Larry Donnell,TE,1,NYG,DET,8,5,63,56,1,19,7,11,0,0,0,0,0,16.60,2014
8,Dwayne Allen,TE,1,IND,DEN,5,4,80,64,1,41,13,16,0,0,0,1,0,16.40,2014
9,Jimmy Graham,TE,1,NO,ATL,10,8,80,82,0,17,8,10,0,0,0,0,0,16.20,2014
10,Antonio Gates,TE,1,LAC,ARI,10,6,60,81,0,34,8,14,0,0,0,0,0,14.10,2014
11,Rob Gronkowski,TE,1,NE,MIA,11,4,36,40,1,18,4,10,0,0,0,0,0,14.00,2014
12,Delanie Walker,TE,1,TEN,KC,4,3,75,37,1,17,9,12,0,0,0,0,0,12.70,2014
13,Anthony Fasano,TE,1,KC,TEN,6,3,50,29,1,18,5,10,0,0,0,0,0,11.90,2014
14,Niles Paul,TE,1,WAS,HOU,4,4,100,86,0,48,22,22,0,0,0,1,1,11.60,2014
15,Levine Toilolo,TE,1,ATL,NO,6,3,50,19,1,12,3,6,0,0,0,0,0,10.90,2014
16,Brandon Myers,TE,1,TB,CAR,8,6,75,41,0,9,5,7,0,0,0,0,0,10.10,2014
17,Kyle Rudolph,TE,1,MIN,LAR,4,2,50,16,1,9,4,8,0,0,0,0,0,9.60,2014
18,Jared Cook,TE,1,LAR,MIN,8,4,50,56,0,26,7,14,0,0,0,0,0,9.60,2014
19,Marcedes Lewis,TE,1,JAX,PHI,9,6,67,35,0,11,4,6,0,0,0,0,0,9.50,2014
20,Jeff Cumberland,TE,1,NYJ,OAK,5,4,80,50,0,26,10,13,0,0,0,0,0,9.00,2014
21,Travis Kelce,TE,1,KC,TEN,5,3,60,49,0,27,10,16,0,0,0,0,0,7.90,2014
22,Owen Daniels,TE,1,BAL,CIN,5,4,80,34,0,12,7,9,0,0,0,0,0,7.40,2014
23,Zach Miller,TE,1,SEA,GB,4,3,75,42,0,24,11,14,0,0,0,0,0,7.20,2014
24,Jordan Cameron,TE,1,CLE,PIT,5,2,40,47,0,47,9,24,0,0,0,0,0,6.70,2014
25,Tyler Eifert,TE,1,CIN,BAL,3,3,100,37,0,20,12,12,0,0,0,0,0,6.70,2014
26,Mychal Rivera,TE,1,OAK,NYJ,5,3,60,31,0,13,6,10,0,0,0,0,0,6.10,2014
27,Joseph Fauria,TE,1,DET,NYG,3,1,33,26,0,26,9,26,0,0,0,0,0,5.60,2014
28,Andrew Quarless,TE,1,GB,SEA,4,3,75,26,0,18,7,9,0,0,0,0,0,5.60,2014
29,Heath Miller,TE,1,PIT,CLE,4,3,75,26,0,11,7,9,0,0,0,0,0,5.60,2014
30,Coby Fleener,TE,1,IND,DEN,8,3,38,21,0,12,3,7,0,0,0,0,0,5.10,2014
31,Jim Dray,TE,1,CLE,PIT,2,2,100,30,0,20,15,15,0,0,0,0,0,5.00,2014
32,Charles Clay,TE,1,MIA,NE,6,2,33,27,0,24,5,14,0,0,0,0,0,4.70,2014
33,Tim Wright,TE,1,NE,MIA,3,3,100,15,0,8,5,5,0,0,0,0,0,4.50,2014
34,Brent Celek,TE,1,PHI,JAX,4,3,75,15,0,12,4,5,0,0,0,0,0,4.50,2014
35,Taylor Thompson,TE,1,TEN,KC,2,2,100,24,0,13,12,12,0,0,0,0,0,4.40,2014
36,Ladarius Green,TE,1,LAC,ARI,2,2,100,24,0,20,12,12,0,0,0,0,0,4.40,2014
37,Austin Seferian-Jenkins,TE,1,TB,CAR,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60,2014
38,Jermaine Gresham,TE,1,CIN,BAL,5,2,40,16,0,12,3,8,0,0,0,0,0,3.60,2014
39,Jason Witten,TE,1,DAL,SF,6,2,33,14,0,7,2,7,0,0,0,0,0,3.40,2014
40,Rhett Ellison,TE,1,MIN,LAR,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2014
41,Lance Kendricks,TE,1,LAR,MIN,3,2,67,12,0,9,4,6,0,0,0,0,0,3.20,2014
