Player,Position,Team,Opponent,Points
Sebastian Janikowski,K,OAK,NYJ,0.00
Josh Brown,K,NYG,DET,0.00
Kai Forbath,K,WAS,HOU,0.00
Jordan Gay,K,BUF,CHI,0.00
San Francisco 49ers,DST,SF,DAL,18.00
Tennessee Titans,DST,TEN,KC,14.00
Philadelphia Eagles,DST,PHI,JAX,14.00
Miami Dolphins,DST,MIA,NE,11.00
Carolina Panthers,DST,CAR,TB,10.00
Jacksonville Jaguars,DST,JAX,PHI,10.00
Buffalo Bills,DST,BUF,CHI,9.00
Los Angeles Chargers,DST,LAC,ARI,9.00
Seattle Seahawks,DST,SEA,GB,8.00
Cincinnati Bengals,DST,CIN,BAL,8.00
Oakland Raiders,DST,OAK,NYJ,7.00
Detroit Lions,DST,DET,NYG,7.00
Denver Broncos,DST,DEN,IND,7.00
New England Patriots,DST,NE,MIA,6.00
Cleveland Browns,DST,CLE,PIT,5.00
Washington Redskins,DST,WAS,HOU,4.00
Kansas City Chiefs,DST,KC,TEN,4.00
Atlanta Falcons,DST,ATL,NO,3.00
New York Jets,DST,NYJ,OAK,3.00
Pittsburgh Steelers,DST,PIT,CLE,3.00
Arizona Cardinals,DST,ARI,LAC,3.00
Chicago Bears,DST,CHI,BUF,3.00
Tampa Bay Buccaneers,DST,TB,CAR,2.00
Green Bay Packers,DST,GB,SEA,2.00
Baltimore Ravens,DST,BAL,CIN,2.00
Dallas Cowboys,DST,DAL,SF,1.00
Indianapolis Colts,DST,IND,DEN,0.00
Los Angeles Rams,DST,LAR,MIN,0.00
New Orleans Saints,DST,NO,ATL,-1.00
New York Giants,DST,NYG,DET,-3.00
