,Player,Position,Team,Opponent,Points,PlayerID
81,Martellus Bennett,TE,CHI,BUF,21.0,00-0026201
82,Vernon Davis,TE,SF,DAL,20.4,00-0024221
83,Dennis Pitta,TE,BAL,CIN,18.3,00-0027714
84,Zach Ertz,TE,PHI,JAX,16.7,00-0030061
85,Larry Donnell,TE,NYG,DET,16.6,00-0028838
86,Dwayne Allen,TE,IND,DEN,16.4,00-0029689
87,Jimmy Graham,TE,NO,ATL,16.2,00-0027696
88,Antonio Gates,TE,LAC,ARI,14.1,00-0021547
89,Rob Gronkowski,TE,NE,MIA,14.0,00-0027656
90,Delanie Walker,TE,TEN,KC,12.7,00-0024389
91,Anthony Fasano,TE,KC,TEN,11.9,00-0024268
92,Niles Paul,TE,WAS,HOU,11.6,00-0028093
93,Levine Toilolo,TE,ATL,NO,10.9,00-0030443
94,Brandon Myers,TE,TB,CAR,10.1,00-0027135
95,Kyle Rudolph,TE,MIN,LAR,9.6,00-0027981
96,Jared Cook,TE,LA,MIN,9.6,00-0027061
97,Marcedes Lewis,TE,JAX,PHI,9.5,00-0024243
98,Jeff Cumberland,TE,NYJ,OAK,9.0,00-0027321
99,Travis Kelce,TE,KC,TEN,7.9,00-0030506
100,Owen Daniels,TE,BAL,CIN,7.4,00-0024313
101,Zach Miller,TE,SEA,GB,7.2,00-0027125
102,Jordan Cameron,TE,CLE,PIT,6.7,00-0028040
103,Tyler Eifert,TE,CIN,BAL,6.7,00-0030549
104,Mychal Rivera,TE,OAK,NYJ,6.1,00-0030514
105,Joseph Fauria,TE,DET,NYG,5.6,00-0029883
106,Heath Miller,TE,PIT,CLE,5.6,00-0023465
107,Andrew Quarless,TE,GB,SEA,5.6,00-0027753
108,Coby Fleener,TE,IND,DEN,5.1,00-0029697
109,Jim Dray,TE,CLE,PIT,5.0,00-0027825
110,Charles Clay,TE,MIA,NE,4.7,00-0028112
111,Tim Wright,TE,NE,MIA,4.5,
112,Brent Celek,TE,PHI,JAX,4.5,00-0025549
113,Ladarius Green,TE,LAC,ARI,4.4,00-0029275
114,Taylor Thompson,TE,TEN,KC,4.4,00-0029590
115,Austin Seferian-Jenkins,TE,TB,CAR,3.6,00-0031418
116,Jermaine Gresham,TE,CIN,BAL,3.6,00-0027873
117,Jason Witten,TE,DAL,SF,3.4,00-0022127
118,Rhett Ellison,TE,MIN,LAR,3.2,00-0029587
119,Lance Kendricks,TE,LA,MIN,3.2,00-0027985
120,John Carlson,TE,ARI,LAC,3.0,00-0026178
121,Jace Amaro,TE,NYJ,OAK,2.7,00-0031042
122,Rob Housler,TE,ARI,LAC,2.6,00-0028007
123,Gary Barnidge,TE,CLE,PIT,2.3,00-0026281
124,Brian Leonhardt,TE,OAK,NYJ,2.2,00-0029755
125,Dante Rosario,TE,CHI,BUF,2.2,00-0025542
126,Logan Paulsen,TE,WAS,HOU,2.0,00-0027215
127,Dion Sims,TE,MIA,NE,1.9,00-0030422
128,Brandon Pettigrew,TE,DET,NYG,1.9,00-0026996
129,DeMarco Murray,RB,DAL,SF,25.3,00-0028009
130,Matt Forte,RB,CHI,BUF,24.9,00-0026184
131,Knowshon Moreno,RB,MIA,NE,22.4,00-0026988
132,Chris Johnson,RB,NYJ,OAK,20.1,
133,Rashad Jennings,RB,NYG,DET,19.6,00-0027155
134,Justin Forsett,RB,BAL,CIN,19.4,00-0026373
135,Chris Ivory,RB,NYJ,OAK,19.2,00-0027531
136,Mark Ingram,RB,NO,ATL,19.1,00-0027966
137,Darren Sproles,RB,PHI,JAX,18.5,00-0023564
138,Shane Vereen,RB,NE,MIA,18.1,00-0027994
139,LeSean McCoy,RB,PHI,JAX,17.5,00-0027029
140,Giovani Bernard,RB,CIN,BAL,17.0,00-0030456
141,Lamar Miller,RB,MIA,NE,16.8,00-0029615
142,Montee Ball,RB,DEN,IND,16.3,00-0030522
143,Arian Foster,RB,HOU,WAS,16.0,00-0026796
144,CJ Spiller,RB,BUF,CHI,15.4,
145,Isaiah Crowell,RB,CLE,PIT,15.2,00-0030656
146,Pierre Thomas,RB,NO,ATL,14.9,00-0024813
147,Ryan Mathews,RB,LAC,ARI,14.0,00-0027864
148,Ahmad Bradshaw,RB,IND,DEN,13.5,00-0025637
149,Antone Smith,RB,ATL,NO,13.1,00-0026855
150,Terrance West,RB,CLE,PIT,13.0,00-0031375
151,Joique Bell,RB,DET,NYG,12.6,00-0027218
152,Reggie Bush,RB,DET,NYG,12.4,00-0024217
153,Andre Ellington,RB,ARI,LAC,12.0,00-0030287
154,Stepfan Taylor,RB,ARI,LAC,11.6,00-0030282
155,Adrian Peterson,RB,MIN,LAR,11.3,00-0025394
156,Carlos Hyde,RB,SF,DAL,11.0,00-0031045
157,Jacquizz Rodgers,RB,ATL,NO,10.5,00-0028083
158,Fred Jackson,RB,BUF,CHI,10.4,00-0024204
159,Alfred Morris,RB,WAS,HOU,9.1,00-0029141
160,Benjamin Cunningham,RB,LA,MIN,9.1,
161,Bobby Rainey,RB,TB,CAR,9.0,00-0029384
162,Khiry Robinson,RB,NO,ATL,8.8,00-0030348
163,Derrick Coleman,FB,SEA,GB,8.5,00-0029068
164,Roy Helu,RB,WAS,HOU,8.1,00-0028043
165,Trent Richardson,RB,IND,DEN,8.1,00-0029675
166,Toby Gerhart,RB,JAX,PHI,7.7,00-0027888
167,Eddie Lacy,RB,GB,SEA,7.5,00-0030485
168,Jamaal Charles,RB,KC,TEN,7.4,00-0026213
169,DeAngelo Williams,RB,CAR,TB,7.2,00-0024242
170,Darrel Young,FB,WAS,HOU,7.2,00-0026852
171,Shonn Greene,RB,TEN,KC,7.1,00-0026899
172,James Starks,RB,GB,SEA,6.8,00-0027791
173,Jonathan Stewart,RB,CAR,TB,6.7,00-0026153
174,LeGarrette Blount,RB,PIT,CLE,6.6,00-0027325
175,Frank Gore,RB,SF,DAL,6.3,00-0023500
176,John Kuhn,FB,GB,SEA,6.2,00-0022999
177,Mike Nugent,K,CIN,BAL,0.0,00-0023482
178,Ryan Succop,K,TEN,KC,0.0,00-0026968
179,Blair Walsh,K,MIN,LAR,0.0,00-0029576
180,Shaun Suisham,K,PIT,CLE,0.0,00-0023001
181,Cody Parkey,K,PHI,JAX,0.0,00-0030850
182,Dan Carpenter,K,BUF,CHI,0.0,00-0026003
183,Steven Hauschka,K,SEA,GB,0.0,
184,Shayne Graham,K,NO,ATL,0.0,00-0019536
185,Billy Cundiff,K,CLE,PIT,0.0,00-0020972
186,Nate Freese,K,DET,NYG,0.0,00-0031093
187,Stephen Gostkowski,K,NE,MIA,0.0,00-0024333
188,Graham Gano,K,CAR,TB,0.0,00-0026858
189,Robbie Gould,K,CHI,BUF,0.0,00-0023252
190,Greg Zuerlein,K,LA,MIN,0.0,00-0029621
191,Brandon McManus,K,DEN,IND,0.0,00-0029822
192,Nick Folk,K,NYJ,OAK,0.0,00-0025565
193,Chandler Catanzaro,K,ARI,LAC,0.0,00-0030896
194,Adam Vinatieri,K,IND,DEN,0.0,00-0016919
195,Dan Bailey,K,DAL,SF,0.0,00-0028660
196,Randy Bullock,K,HOU,WAS,0.0,00-0029421
197,Nick Novak,K,LAC,ARI,0.0,00-0023096
198,Josh Scobee,K,JAX,PHI,0.0,00-0022874
199,Phil Dawson,K,SF,DAL,0.0,00-0004091
200,Mason Crosby,K,GB,SEA,0.0,00-0025580
201,Justin Tucker,K,BAL,CIN,0.0,00-0029597
202,Cairo Santos,K,KC,TEN,0.0,00-0031203
203,Patrick Murray,K,TB,CAR,0.0,00-0030626
204,Sebastian Janikowski,K,OAK,NYJ,0.0,00-0019646
205,Josh Brown,K,NYG,DET,0.0,00-0021940
206,Kai Forbath,K,WAS,HOU,0.0,00-0028787
207,Jordan Gay,K,BUF,CHI,0.0,00-0030410
208,San Francisco 49ers,DST,SF,DAL,18.0,
209,Tennessee Titans,DST,TEN,KC,14.0,
210,Philadelphia Eagles,DST,PHI,JAX,14.0,
211,Miami Dolphins,DST,MIA,NE,11.0,
212,Carolina Panthers,DST,CAR,TB,10.0,
213,Jacksonville Jaguars,DST,JAX,PHI,10.0,
214,Buffalo Bills,DST,BUF,CHI,9.0,
215,Los Angeles Chargers,DST,LAC,ARI,9.0,
216,Seattle Seahawks,DST,SEA,GB,8.0,
217,Cincinnati Bengals,DST,CIN,BAL,8.0,
218,Oakland Raiders,DST,OAK,NYJ,7.0,
219,Detroit Lions,DST,DET,NYG,7.0,
220,Denver Broncos,DST,DEN,IND,7.0,
221,New England Patriots,DST,NE,MIA,6.0,
222,Cleveland Browns,DST,CLE,PIT,5.0,
223,Washington Redskins,DST,WAS,HOU,4.0,
224,Kansas City Chiefs,DST,KC,TEN,4.0,
225,Atlanta Falcons,DST,ATL,NO,3.0,
226,New York Jets,DST,NYJ,OAK,3.0,
227,Pittsburgh Steelers,DST,PIT,CLE,3.0,
228,Arizona Cardinals,DST,ARI,LAC,3.0,
229,Chicago Bears,DST,CHI,BUF,3.0,
230,Tampa Bay Buccaneers,DST,TB,CAR,2.0,
231,Green Bay Packers,DST,GB,SEA,2.0,
232,Baltimore Ravens,DST,BAL,CIN,2.0,
233,Dallas Cowboys,DST,DAL,SF,1.0,
234,Indianapolis Colts,DST,IND,DEN,0.0,
235,Los Angeles Rams,DST,LA,MIN,0.0,
236,New Orleans Saints,DST,NO,ATL,-1.0,
237,New York Giants,DST,NYG,DET,-3.0,
