Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Le'Veon Bell,RB,1,PIT,CLE,21,109,5,1,7,6,88,0,0,0,34.70,2014
2,Marshawn Lynch,RB,1,SEA,GB,20,110,6,2,1,1,14,0,0,0,28.40,2014
3,DeMarco Murray,RB,1,DAL,SF,22,118,5,1,4,3,25,0,1,1,25.30,2014
4,Matt Forte,RB,1,CHI,BUF,17,82,5,0,9,8,87,0,0,0,24.90,2014
5,Knowshon Moreno,RB,1,MIA,NE,24,134,6,1,0,0,0,0,0,0,22.40,2014
6,Chris Johnson,RB,1,NYJ,OAK,13,68,5,0,5,5,23,1,0,0,20.10,2014
7,Rashad Jennings,RB,1,NYG,DET,16,46,3,1,5,4,50,0,0,0,19.60,2014
8,Justin Forsett,RB,1,BAL,CIN,11,70,6,1,6,5,14,0,0,0,19.40,2014
9,Chris Ivory,RB,1,NYJ,OAK,10,102,10,1,0,0,0,0,0,0,19.20,2014
10,Mark Ingram,RB,1,NO,ATL,13,60,5,2,1,1,1,0,0,0,19.10,2014
11,Darren Sproles,RB,1,PHI,JAX,11,71,7,1,6,4,14,0,0,0,18.50,2014
12,Shane Vereen,RB,1,NE,MIA,7,36,5,1,8,5,35,0,0,0,18.10,2014
13,LeSean McCoy,RB,1,PHI,JAX,21,74,4,0,6,6,41,0,0,0,17.50,2014
14,Giovani Bernard,RB,1,CIN,BAL,14,48,3,0,10,6,62,0,0,0,17.00,2014
15,Lamar Miller,RB,1,MIA,NE,11,59,5,0,5,4,19,1,1,1,16.80,2014
16,Montee Ball,RB,1,DEN,IND,23,67,3,1,2,2,16,0,0,0,16.30,2014
17,Arian Foster,RB,1,HOU,WAS,27,103,4,0,2,2,17,0,1,1,16.00,2014
18,CJ Spiller,RB,1,BUF,CHI,15,53,4,0,3,3,11,1,0,0,15.40,2014
19,Isaiah Crowell,RB,1,CLE,PIT,5,32,6,2,0,0,0,0,0,0,15.20,2014
20,Pierre Thomas,RB,1,NO,ATL,7,31,4,0,7,6,58,0,0,0,14.90,2014
21,Ryan Mathews,RB,1,LAC,ARI,12,40,3,1,2,2,20,0,0,0,14.00,2014
22,Ahmad Bradshaw,RB,1,IND,DEN,3,15,5,0,6,5,70,0,0,0,13.50,2014
23,Antone Smith,RB,1,ATL,NO,2,7,4,0,1,1,54,1,0,0,13.10,2014
24,Terrance West,RB,1,CLE,PIT,16,100,6,0,0,0,0,0,0,0,13.00,2014
25,Joique Bell,RB,1,DET,NYG,15,51,3,1,1,1,5,0,1,0,12.60,2014
26,Reggie Bush,RB,1,DET,NYG,9,15,2,0,6,6,49,0,0,0,12.40,2014
27,Andre Ellington,RB,1,ARI,LAC,13,53,4,0,5,5,27,0,1,1,12.00,2014
28,Stepfan Taylor,RB,1,ARI,LAC,1,5,5,0,3,3,21,1,0,0,11.60,2014
29,Adrian Peterson,RB,1,MIN,LAR,21,75,4,0,3,2,18,0,0,0,11.30,2014
30,Carlos Hyde,RB,1,SF,DAL,7,50,7,1,0,0,0,0,0,0,11.00,2014
31,Jacquizz Rodgers,RB,1,ATL,NO,6,34,6,1,1,1,1,0,0,0,10.50,2014
32,Fred Jackson,RB,1,BUF,CHI,7,61,9,0,3,3,13,0,1,0,10.40,2014
33,Alfred Morris,RB,1,WAS,HOU,14,91,7,0,0,0,0,0,0,0,9.10,2014
34,Benjamin Cunningham,RB,1,LAR,MIN,5,21,4,0,4,4,30,0,0,0,9.10,2014
35,Bobby Rainey,RB,1,TB,CAR,4,12,3,0,2,2,8,1,1,1,9.00,2014
36,Khiry Robinson,RB,1,NO,ATL,6,28,5,1,1,0,0,0,0,0,8.80,2014
37,Derrick Coleman,FB,1,SEA,GB,0,0,0,0,1,1,15,1,0,0,8.50,2014
38,Roy Helu,RB,1,WAS,HOU,4,46,12,0,3,2,15,0,0,0,8.10,2014
39,Trent Richardson,RB,1,IND,DEN,6,20,3,0,4,3,31,0,0,0,8.10,2014
40,Toby Gerhart,RB,1,JAX,PHI,18,42,2,0,2,2,15,0,0,0,7.70,2014
41,Eddie Lacy,RB,1,GB,SEA,12,34,3,0,3,3,11,0,0,0,7.50,2014
42,Jamaal Charles,RB,1,KC,TEN,7,19,3,0,4,4,15,0,0,0,7.40,2014
43,DeAngelo Williams,RB,1,CAR,TB,14,72,5,0,1,0,0,0,0,0,7.20,2014
44,Darrel Young,FB,1,WAS,HOU,1,1,1,1,1,1,1,0,0,0,7.20,2014
45,Shonn Greene,RB,1,TEN,KC,15,71,5,0,0,0,0,0,0,0,7.10,2014
46,James Starks,RB,1,GB,SEA,7,37,5,0,3,2,11,0,0,0,6.80,2014
47,Jonathan Stewart,RB,1,CAR,TB,9,20,2,0,3,3,17,0,0,0,6.70,2014
48,LeGarrette Blount,RB,1,PIT,CLE,4,6,2,1,1,0,0,0,0,0,6.60,2014
49,Frank Gore,RB,1,SF,DAL,16,63,4,0,0,0,0,0,0,0,6.30,2014
50,John Kuhn,FB,1,GB,SEA,1,2,2,1,0,0,0,0,0,0,6.20,2014
