Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ezekiel Elliott,RB,7,DAL,SF,26,147,6,2,3,1,72,1,0,0,43.90,2017
2,Todd Gurley,RB,7,LAR,ARI,22,106,5,1,8,4,48,0,0,0,28.40,2017
3,LeSean McCoy,RB,7,BUF,TB,23,91,4,2,7,5,31,0,1,1,28.20,2017
4,Aaron Jones,RB,7,GB,NO,17,131,8,1,5,3,7,0,0,0,25.80,2017
5,Le'Veon Bell,RB,7,PIT,CIN,35,134,4,0,3,3,58,0,0,0,25.20,2017
6,TJ Yeldon,RB,7,JAX,IND,9,122,14,1,2,2,15,0,0,0,24.70,2017
7,Mark Ingram,RB,7,NO,GB,22,105,5,1,5,4,5,0,0,0,24.00,2017
8,Latavius Murray,RB,7,MIN,BAL,18,113,6,1,0,0,0,0,0,0,20.30,2017
9,Chris Thompson,RB,7,WAS,PHI,7,38,5,0,5,5,26,1,0,0,17.40,2017
10,Kareem Hunt,RB,7,KC,OAK,18,87,5,0,4,4,30,0,0,0,15.70,2017
11,Alvin Kamara,RB,7,NO,GB,9,57,6,0,7,5,50,0,0,0,15.70,2017
12,James White,RB,7,NE,ATL,4,19,5,0,5,5,28,1,0,0,15.70,2017
13,Austin Ekeler,RB,7,LAC,DEN,7,38,5,0,4,4,6,1,0,0,14.40,2017
14,Matt Forte,RB,7,NYJ,MIA,7,41,6,0,5,5,41,0,0,0,13.20,2017
15,Duke Johnson,RB,7,CLE,TEN,7,26,4,0,7,6,45,0,0,0,13.10,2017
16,Deandre Washington,RB,7,OAK,KC,9,33,4,1,4,3,7,0,0,0,13.00,2017
17,Javorius Allen,RB,7,BAL,MIN,6,20,3,0,11,8,29,0,0,0,12.90,2017
18,Carlos Hyde,RB,7,SF,DAL,14,68,5,0,8,4,20,0,0,0,12.80,2017
19,Devonta Freeman,RB,7,ATL,NE,12,72,6,0,3,3,18,0,0,0,12.00,2017
20,Jalen Richard,RB,7,OAK,KC,9,31,3,0,4,4,45,0,0,0,11.60,2017
21,Christian McCaffrey,RB,7,CAR,CHI,7,10,1,0,9,7,36,0,0,0,11.60,2017
22,Isaiah Crowell,RB,7,CLE,TEN,17,35,2,0,6,4,36,0,0,0,11.10,2017
23,Jay Ajayi,RB,7,MIA,NYJ,23,51,2,0,4,3,26,0,0,0,10.70,2017
24,DeMarco Murray,RB,7,TEN,CLE,18,59,3,0,4,3,17,0,0,0,10.60,2017
25,Marlon Mack,RB,7,IND,JAX,5,26,5,0,6,4,40,0,0,0,10.60,2017
26,Bilal Powell,RB,7,NYJ,MIA,9,43,5,0,2,2,40,0,0,0,10.30,2017
27,Doug Martin,RB,7,TB,BUF,20,49,2,0,3,2,31,0,0,0,10.00,2017
28,Joe Mixon,RB,7,CIN,PIT,7,48,7,0,3,3,20,0,1,0,9.80,2017
29,Chris Ivory,RB,7,JAX,IND,17,47,3,1,0,0,0,0,1,1,9.70,2017
30,Dion Lewis,RB,7,NE,ATL,13,76,6,0,1,1,6,0,0,0,9.20,2017
31,Jerick McKinnon,RB,7,MIN,BAL,14,47,3,0,3,3,10,0,0,0,8.70,2017
32,Corey Clement,RB,7,PHI,WAS,1,6,6,0,1,1,9,1,0,0,8.50,2017
33,Tarik Cohen,RB,7,CHI,CAR,0,0,0,0,3,1,70,0,0,0,8.00,2017
34,Orleans Darkwa,RB,7,NYG,SEA,9,35,4,0,3,3,13,0,0,0,7.80,2017
35,Rod Smith,RB,7,DAL,SF,8,61,8,0,2,1,5,0,0,0,7.60,2017
36,CJ Anderson,RB,7,DEN,LAC,10,44,4,0,2,1,17,0,0,0,7.10,2017
37,Jordan Howard,RB,7,CHI,CAR,21,65,3,0,0,0,0,0,0,0,6.50,2017
38,Malcolm Brown,RB,7,LAR,ARI,11,48,4,0,1,1,7,0,0,0,6.50,2017
39,Jamaal Charles,RB,7,DEN,LAC,4,2,1,0,4,4,20,0,0,0,6.20,2017
40,Wendell Smallwood,RB,7,PHI,WAS,8,25,3,0,2,2,14,0,0,0,5.90,2017
41,Devontae Booker,RB,7,DEN,LAC,2,6,3,0,4,3,22,0,0,0,5.80,2017
42,Melvin Gordon,RB,7,LAC,DEN,18,38,2,0,4,1,6,0,0,0,5.40,2017
43,Eddie Lacy,RB,7,SEA,NYG,11,34,3,0,1,1,9,0,0,0,5.30,2017
44,JD McKissic,RB,7,SEA,NYG,3,10,3,0,2,2,23,0,0,0,5.30,2017
45,Rex Burkhead,RB,7,NE,ATL,6,31,5,0,1,1,11,0,0,0,5.20,2017
46,Thomas Rawls,RB,7,SEA,NYG,11,36,3,0,2,1,16,0,1,1,5.20,2017
47,Rob Kelley,RB,7,WAS,PHI,7,16,2,0,2,2,14,0,0,0,5.00,2017
48,Wayne Gallman,RB,7,NYG,SEA,5,15,3,0,3,2,14,0,0,0,4.90,2017
49,Jonathan Stewart,RB,7,CAR,CHI,14,48,3,0,0,0,0,0,0,0,4.80,2017
50,Kerwynn Williams,RB,7,ARI,LAR,0,0,0,0,4,2,27,0,0,0,4.70,2017
