,Player,Position,Team,Opponent,Points,PlayerID
35,Sean Mannion,QB,LA,ARI,-0.1,00-0032245
36,Austin Davis,QB,SEA,NYG,-0.1,00-0028957
37,Kenny Stills,WR,MIA,NYJ,26.5,00-0030085
38,Julio Jones,WR,ATL,NE,24.9,00-0027944
39,Doug Baldwin,WR,SEA,NYG,24.2,00-0028434
40,Ted Ginn,WR,NO,GB,24.1,00-0025396
41,Jarvis Landry,WR,MIA,NYJ,22.3,00-0031382
42,Mike Evans,WR,TB,BUF,21.8,00-0031408
43,Dez Bryant,WR,DAL,SF,19.3,00-0027902
44,Allen Hurns,WR,JAX,IND,18.1,00-0030821
45,Deonte Thompson,WR,BUF,TB,17.7,00-0029388
46,Travis Benjamin,WR,LAC,DEN,17.6,00-0029269
47,Antonio Brown,WR,PIT,CIN,16.5,00-0027793
48,Brandin Cooks,WR,NE,ATL,16.5,00-0031236
49,Michael Thomas,WR,NO,GB,15.2,00-0032765
50,Cooper Kupp,WR,LA,ARI,15.1,00-0033908
51,Nelson Agholor,WR,PHI,WAS,14.5,00-0031549
52,Paul Richardson,WR,SEA,NYG,14.1,00-0031257
53,Mack Hollins,WR,PHI,WAS,13.4,00-0033555
54,Albert Wilson,WR,KC,OAK,13.3,00-0030669
55,Brandon LaFell,WR,CIN,PIT,12.8,00-0027681
56,Robby Anderson,WR,NYJ,MIA,12.5,00-0032688
57,Mohamed Sanu,WR,ATL,NE,12.5,00-0029632
58,DeSean Jackson,WR,TB,BUF,12.3,00-0026189
59,Marquise Goodwin,WR,SF,DAL,12.0,00-0030068
60,Juju Smith-Schuster,WR,PIT,CIN,11.9,00-0033857
61,Demarcus Robinson,WR,KC,OAK,11.9,00-0032775
62,Michael Crabtree,WR,OAK,KC,11.4,00-0026986
63,Robert Woods,WR,LA,ARI,11.3,00-0030431
64,Marqise Lee,WR,JAX,IND,11.2,00-0031431
65,Chris Moore,WR,BAL,MIN,11.1,00-0032398
66,Brandon Coleman,WR,NO,GB,11.1,00-0030801
67,Chris Hogan,WR,NE,ATL,11.1,00-0028237
68,Jermaine Kearse,WR,NYJ,MIA,9.9,00-0029159
69,Pierre Garcon,WR,SF,DAL,9.9,00-0026345
70,Kelvin Benjamin,WR,CAR,CHI,9.5,00-0031359
71,Bennie Fowler,WR,DEN,LAC,9.5,00-0030670
72,Adam Thielen,WR,MIN,BAL,9.1,00-0030035
73,Keelan Cole,WR,JAX,IND,8.4,00-0033681
74,Jarius Wright,WR,MIN,BAL,8.4,00-0029572
75,Tyler Lockett,WR,SEA,NYG,8.4,00-0032211
76,Devin Funchess,WR,CAR,CHI,8.1,00-0032055
77,Michael Campanaro,WR,BAL,MIN,8.0,00-0031025
78,Trent Taylor,WR,SF,DAL,7.9,00-0033292
79,Taywan Taylor,WR,TEN,CLE,7.5,00-0033911
80,Sammy Watkins,WR,LA,ARI,7.2,00-0031325
81,Keenan Allen,WR,LAC,DEN,7.1,00-0030279
82,AJ Green,WR,CIN,PIT,7.1,00-0027942
83,Rishard Matthews,WR,TEN,CLE,7.0,00-0029580
84,Josh Doctson,WR,WAS,PHI,6.9,00-0032760
85,Zach Ertz,TE,PHI,WAS,19.9,00-0030061
86,Jared Cook,TE,OAK,KC,19.7,00-0027061
87,Evan Engram,TE,NYG,SEA,18.0,00-0033881
88,Jason Witten,TE,DAL,SF,15.4,00-0022127
89,Jimmy Graham,TE,SEA,NYG,14.1,00-0027696
90,Travis Kelce,TE,KC,OAK,13.3,00-0030506
91,Tyler Kroft,TE,CIN,PIT,12.3,00-0032214
92,Delanie Walker,TE,TEN,CLE,12.3,00-0024389
93,Cameron Brate,TE,TB,BUF,12.0,00-0031273
94,AJ Derby,TE,DEN,LAC,11.6,00-0031609
95,Anthony Fasano,TE,MIA,NYJ,11.5,00-0024268
96,Hunter Henry,TE,LAC,DEN,11.3,00-0033090
97,Austin Seferian-Jenkins,TE,NYJ,MIA,11.1,00-0031418
98,Marcedes Lewis,TE,JAX,IND,10.9,00-0024243
99,Vernon Davis,TE,WAS,PHI,10.7,00-0024221
100,Jack Doyle,TE,IND,JAX,10.4,00-0030181
101,Kyle Rudolph,TE,MIN,BAL,9.3,00-0027981
102,Logan Thomas,TE,BUF,TB,9.2,00-0031260
103,Julius Thomas,TE,MIA,NYJ,8.8,00-0028067
104,Benjamin Watson,TE,BAL,MIN,8.8,00-0022943
105,Rob Gronkowski,TE,NE,ATL,8.1,00-0027656
106,Nick O'Leary,TE,BUF,TB,7.8,00-0032117
107,David Njoku,TE,CLE,TEN,7.8,00-0033885
108,Vance McDonald,TE,PIT,CIN,5.7,00-0030470
109,Zach Miller,TE,CHI,CAR,4.9,00-0027125
110,Ed Dickson,TE,CAR,CHI,4.8,00-0027675
111,Seth DeValve,TE,CLE,TEN,4.7,00-0033080
112,Tyler Higbee,TE,LA,ARI,4.3,00-0033110
113,Niles Paul,TE,WAS,PHI,4.2,00-0028093
114,Coby Fleener,TE,NO,GB,4.2,00-0029697
115,Jonnu Smith,TE,TEN,CLE,4.2,00-0033858
116,Martellus Bennett,TE,GB,NO,3.7,00-0026201
117,Eric Tomlinson,TE,NYJ,MIA,3.6,00-0031690
118,Demetrius Harris,TE,KC,OAK,3.6,00-0030155
119,Nick Boyle,TE,BAL,MIN,3.2,00-0031598
120,Jermaine Gresham,TE,ARI,LAR,2.8,00-0027873
121,George Kittle,TE,SF,DAL,2.6,00-0033288
122,Luke Willson,TE,SEA,NYG,2.3,00-0030089
123,Xavier Grimble,TE,PIT,CIN,2.2,00-0031035
124,Nick Vannett,TE,SEA,NYG,2.2,00-0032394
125,Chris Manhertz,TE,CAR,CHI,2.1,00-0031484
126,Garrett Celek,TE,SF,DAL,2.1,00-0028903
127,Ben Koyack,TE,JAX,IND,1.7,00-0032139
128,Darrell Daniels,TE,IND,JAX,1.7,00-0033258
129,Geoff Swaim,TE,DAL,SF,1.7,00-0032141
130,Virgil Green,TE,DEN,LAC,1.7,00-0028142
131,CJ Uzomah,TE,CIN,PIT,1.7,00-0032134
132,Trey Burton,TE,PHI,WAS,1.7,00-0030710
133,LeSean McCoy,RB,BUF,TB,28.2,00-0027029
134,Aaron Jones,RB,GB,NO,25.8,00-0033293
135,Le'Veon Bell,RB,PIT,CIN,25.2,00-0030496
136,TJ Yeldon,RB,JAX,IND,24.7,00-0032209
137,Mark Ingram,RB,NO,GB,24.0,00-0027966
138,Latavius Murray,RB,MIN,BAL,20.3,00-0030513
139,Chris Thompson,RB,WAS,PHI,17.4,00-0030404
140,Kareem Hunt,RB,KC,OAK,15.7,00-0033923
141,Alvin Kamara,RB,NO,GB,15.7,00-0033906
142,James White,RB,NE,ATL,15.7,00-0031062
143,Austin Ekeler,RB,LAC,DEN,14.4,00-0033699
144,Matt Forte,RB,NYJ,MIA,13.2,00-0026184
145,Duke Johnson,RB,CLE,TEN,13.1,00-0032257
146,Deandre Washington,RB,OAK,KC,13.0,00-0032940
147,Javorius Allen,RB,BAL,MIN,12.9,00-0031577
148,Carlos Hyde,RB,SF,DAL,12.8,00-0031045
149,Devonta Freeman,RB,ATL,NE,12.0,00-0031285
150,Jalen Richard,RB,OAK,KC,11.6,00-0033025
151,Christian McCaffrey,RB,CAR,CHI,11.6,00-0033280
152,Isaiah Crowell,RB,CLE,TEN,11.1,00-0030656
153,Jay Ajayi,RB,MIA,NYJ,10.7,00-0031590
154,DeMarco Murray,RB,TEN,CLE,10.6,00-0028009
155,Marlon Mack,RB,IND,JAX,10.6,00-0033951
156,Bilal Powell,RB,NYJ,MIA,10.3,00-0028064
157,Doug Martin,RB,TB,BUF,10.0,00-0029613
158,Joe Mixon,RB,CIN,PIT,9.8,00-0033897
159,Chris Ivory,RB,JAX,IND,9.7,00-0027531
160,Dion Lewis,RB,NE,ATL,9.2,00-0028087
161,Jerick McKinnon,RB,MIN,BAL,8.7,00-0031376
162,Corey Clement,RB,PHI,WAS,8.5,00-0033725
163,Tarik Cohen,RB,CHI,CAR,8.0,00-0033556
164,Orleans Darkwa,RB,NYG,SEA,7.8,00-0030860
165,Rod Smith,RB,DAL,SF,7.6,00-0031900
166,CJ Anderson,RB,DEN,LAC,7.1,00-0029854
167,Jordan Howard,RB,CHI,CAR,6.5,00-0032780
168,Malcolm Brown,RB,LA,ARI,6.5,00-0031806
169,Jamaal Charles,RB,DEN,LAC,6.2,00-0026213
170,Wendell Smallwood,RB,PHI,WAS,5.9,00-0032782
171,Devontae Booker,RB,DEN,LAC,5.8,00-0032972
172,Melvin Gordon,RB,LAC,DEN,5.4,00-0032144
173,Eddie Lacy,RB,SEA,NYG,5.3,00-0030485
174,JD McKissic,RB,SEA,NYG,5.3,00-0032602
175,Rex Burkhead,RB,NE,ATL,5.2,00-0030288
176,Thomas Rawls,RB,SEA,NYG,5.2,00-0031897
177,Rob Kelley,RB,WAS,PHI,5.0,00-0032371
178,Wayne Gallman,RB,NYG,SEA,4.9,00-0033950
179,Jonathan Stewart,RB,CAR,CHI,4.8,00-0026153
180,Kerwynn Williams,RB,ARI,LAR,4.7,00-0030117
181,Chris Boswell,K,PIT,CIN,0.0,00-0031136
182,Harrison Butker,K,KC,OAK,0.0,00-0033303
183,Steven Hauschka,K,BUF,TB,0.0,00-0025944
184,Justin Tucker,K,BAL,MIN,0.0,00-0029597
185,Ryan Succop,K,TEN,CLE,0.0,00-0026968
186,Jake Elliott,K,PHI,WAS,0.0,00-0033787
187,Patrick Murray,K,TB,BUF,0.0,00-0030626
188,Zane Gonzalez,K,CLE,TEN,0.0,00-0033862
189,Stephen Gostkowski,K,NE,ATL,0.0,00-0024333
190,Josh Lambo,K,JAX,IND,0.0,00-0032087
191,Wil Lutz,K,NO,GB,0.0,00-0032569
192,Giorgio Tavecchio,K,OAK,KC,0.0,00-0028907
193,Cody Parkey,K,MIA,NYJ,0.0,00-0030850
194,Blair Walsh,K,SEA,NYG,0.0,00-0029576
195,Nick Rose,K,WAS,PHI,0.0,00-0032584
196,Mason Crosby,K,GB,NO,0.0,00-0025580
197,Connor Barth,K,CHI,CAR,0.0,00-0026138
198,Chandler Catanzaro,K,NYJ,MIA,0.0,00-0030896
199,Robbie Gould,K,SF,DAL,0.0,00-0023252
200,Graham Gano,K,CAR,CHI,0.0,00-0026858
201,Nick Novak,K,LAC,DEN,0.0,00-0023096
202,Dan Bailey,K,DAL,SF,0.0,00-0028660
203,Randy Bullock,K,CIN,PIT,0.0,00-0029421
204,Aldrick Rosas,K,NYG,SEA,0.0,00-0032870
205,Matt Bryant,K,ATL,NE,0.0,00-0020578
206,Michael Palardy,K,CAR,CHI,0.0,00-0031363
207,Phil Dawson,K,ARI,LAR,0.0,00-0004091
208,Brandon McManus,K,DEN,LAC,0.0,00-0029822
209,Jacksonville Jaguars,DST,JAX,IND,20.0,
210,Los Angeles Rams,DST,LA,ARI,17.0,
211,Dallas Cowboys,DST,DAL,SF,15.0,
212,Carolina Panthers,DST,CAR,CHI,13.0,
213,Tennessee Titans,DST,TEN,CLE,12.0,
214,Pittsburgh Steelers,DST,PIT,CIN,9.0,
215,Cleveland Browns,DST,CLE,TEN,8.0,
216,Buffalo Bills,DST,BUF,TB,7.0,
217,Seattle Seahawks,DST,SEA,NYG,7.0,
218,New England Patriots,DST,NE,ATL,7.0,
219,Minnesota Vikings,DST,MIN,BAL,6.0,
220,New York Jets,DST,NYJ,MIA,6.0,
221,Miami Dolphins,DST,MIA,NYJ,6.0,
222,Philadelphia Eagles,DST,PHI,WAS,6.0,
223,Green Bay Packers,DST,GB,NO,5.0,
224,Indianapolis Colts,DST,IND,JAX,5.0,
225,New Orleans Saints,DST,NO,GB,4.0,
226,Washington Redskins,DST,WAS,PHI,4.0,
227,Denver Broncos,DST,DEN,LAC,3.0,
228,New York Giants,DST,NYG,SEA,3.0,
229,Baltimore Ravens,DST,BAL,MIN,2.0,
230,Tampa Bay Buccaneers,DST,TB,BUF,2.0,
231,Arizona Cardinals,DST,ARI,LAR,2.0,
232,Atlanta Falcons,DST,ATL,NE,2.0,
233,Kansas City Chiefs,DST,KC,OAK,1.0,
234,Oakland Raiders,DST,OAK,KC,0.0,
235,Cincinnati Bengals,DST,CIN,PIT,-1.0,
236,San Francisco 49ers,DST,SF,DAL,-4.0,
