Player,Position,Team,Opponent,Points
LeSean McCoy,RB,BUF,TB,28.20
Aaron Jones,RB,GB,NO,25.80
Le'Veon Bell,RB,PIT,CIN,25.20
TJ Yeldon,RB,JAX,IND,24.70
Mark Ingram,RB,NO,GB,24.00
Latavius Murray,RB,MIN,BAL,20.30
Chris Thompson,RB,WAS,PHI,17.40
Kareem Hunt,RB,KC,OAK,15.70
Alvin Kamara,RB,NO,GB,15.70
James White,RB,NE,ATL,15.70
Austin Ekeler,RB,LAC,DEN,14.40
Matt Forte,RB,NYJ,MIA,13.20
Duke Johnson,RB,CLE,TEN,13.10
Deandre Washington,RB,OAK,KC,13.00
Javorius Allen,RB,BAL,MIN,12.90
Carlos Hyde,RB,SF,DAL,12.80
Devonta Freeman,RB,ATL,NE,12.00
Jalen Richard,RB,OAK,KC,11.60
Christian McCaffrey,RB,CAR,CHI,11.60
Isaiah Crowell,RB,CLE,TEN,11.10
Jay Ajayi,RB,MIA,NYJ,10.70
DeMarco Murray,RB,TEN,CLE,10.60
Marlon Mack,RB,IND,JAX,10.60
Bilal Powell,RB,NYJ,MIA,10.30
Doug Martin,RB,TB,BUF,10.00
Joe Mixon,RB,CIN,PIT,9.80
Chris Ivory,RB,JAX,IND,9.70
Dion Lewis,RB,NE,ATL,9.20
Jerick McKinnon,RB,MIN,BAL,8.70
Corey Clement,RB,PHI,WAS,8.50
Tarik Cohen,RB,CHI,CAR,8.00
Orleans Darkwa,RB,NYG,SEA,7.80
Rod Smith,RB,DAL,SF,7.60
CJ Anderson,RB,DEN,LAC,7.10
Jordan Howard,RB,CHI,CAR,6.50
Malcolm Brown,RB,LAR,ARI,6.50
Jamaal Charles,RB,DEN,LAC,6.20
Wendell Smallwood,RB,PHI,WAS,5.90
Devontae Booker,RB,DEN,LAC,5.80
Melvin Gordon,RB,LAC,DEN,5.40
Eddie Lacy,RB,SEA,NYG,5.30
JD McKissic,RB,SEA,NYG,5.30
Rex Burkhead,RB,NE,ATL,5.20
Thomas Rawls,RB,SEA,NYG,5.20
Rob Kelley,RB,WAS,PHI,5.00
Wayne Gallman,RB,NYG,SEA,4.90
Jonathan Stewart,RB,CAR,CHI,4.80
Kerwynn Williams,RB,ARI,LAR,4.70
Chris Boswell,K,PIT,CIN,0.00
Harrison Butker,K,KC,OAK,0.00
Steven Hauschka,K,BUF,TB,0.00
Justin Tucker,K,BAL,MIN,0.00
Ryan Succop,K,TEN,CLE,0.00
Jake Elliott,K,PHI,WAS,0.00
Patrick Murray,K,TB,BUF,0.00
Zane Gonzalez,K,CLE,TEN,0.00
Stephen Gostkowski,K,NE,ATL,0.00
Josh Lambo,K,JAX,IND,0.00
Wil Lutz,K,NO,GB,0.00
Giorgio Tavecchio,K,OAK,KC,0.00
Cody Parkey,K,MIA,NYJ,0.00
Blair Walsh,K,SEA,NYG,0.00
Nick Rose,K,WAS,PHI,0.00
Mason Crosby,K,GB,NO,0.00
Connor Barth,K,CHI,CAR,0.00
Chandler Catanzaro,K,NYJ,MIA,0.00
Robbie Gould,K,SF,DAL,0.00
Graham Gano,K,CAR,CHI,0.00
Nick Novak,K,LAC,DEN,0.00
Dan Bailey,K,DAL,SF,0.00
Randy Bullock,K,CIN,PIT,0.00
Aldrick Rosas,K,NYG,SEA,0.00
Matt Bryant,K,ATL,NE,0.00
Michael Palardy,K,CAR,CHI,0.00
Phil Dawson,K,ARI,LAR,0.00
Brandon McManus,K,DEN,LAC,0.00
Jacksonville Jaguars,DST,JAX,IND,20.00
Los Angeles Rams,DST,LAR,ARI,17.00
Dallas Cowboys,DST,DAL,SF,15.00
Carolina Panthers,DST,CAR,CHI,13.00
Tennessee Titans,DST,TEN,CLE,12.00
Pittsburgh Steelers,DST,PIT,CIN,9.00
Cleveland Browns,DST,CLE,TEN,8.00
Buffalo Bills,DST,BUF,TB,7.00
Seattle Seahawks,DST,SEA,NYG,7.00
New England Patriots,DST,NE,ATL,7.00
Minnesota Vikings,DST,MIN,BAL,6.00
New York Jets,DST,NYJ,MIA,6.00
Miami Dolphins,DST,MIA,NYJ,6.00
Philadelphia Eagles,DST,PHI,WAS,6.00
Green Bay Packers,DST,GB,NO,5.00
Indianapolis Colts,DST,IND,JAX,5.00
New Orleans Saints,DST,NO,GB,4.00
Washington Redskins,DST,WAS,PHI,4.00
Denver Broncos,DST,DEN,LAC,3.00
New York Giants,DST,NYG,SEA,3.00
Baltimore Ravens,DST,BAL,MIN,2.00
Tampa Bay Buccaneers,DST,TB,BUF,2.00
Arizona Cardinals,DST,ARI,LAR,2.00
Atlanta Falcons,DST,ATL,NE,2.00
Kansas City Chiefs,DST,KC,OAK,1.00
Oakland Raiders,DST,OAK,KC,0.00
Cincinnati Bengals,DST,CIN,PIT,-1.00
San Francisco 49ers,DST,SF,DAL,-4.00
