Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jared Cook,TE,11,GB,WAS,11,6,55,105,1,47,10,18,0,0,0,1,1,24.50,2016
2,Travis Kelce,TE,11,KC,TB,9,7,78,108,0,44,12,15,1,-5,0,0,0,20.30,2016
3,Eric Ebron,TE,11,DET,JAX,5,3,60,70,0,61,14,23,1,1,1,0,0,16.10,2016
4,Zach Ertz,TE,11,PHI,SEA,11,6,55,35,1,11,3,6,0,0,0,0,0,15.50,2016
5,Zach Miller,TE,11,CHI,NYG,3,3,100,61,1,34,20,20,0,0,0,0,0,15.10,2016
6,CJ Fiedorowicz,TE,11,HOU,OAK,10,6,60,82,0,20,8,14,0,0,0,0,0,14.20,2016
7,Vance McDonald,TE,11,SF,NE,6,3,50,46,1,24,8,15,0,0,0,0,0,13.60,2016
8,Jimmy Graham,TE,11,SEA,PHI,5,3,60,46,1,35,9,15,0,0,0,0,0,13.60,2016
9,Jordan Reed,TE,11,WAS,GB,6,5,83,79,0,28,13,16,0,0,0,0,0,12.90,2016
10,Jermaine Gresham,TE,11,ARI,MIN,2,2,100,33,1,29,17,17,0,0,0,1,0,11.30,2016
11,Coby Fleener,TE,11,NO,CAR,5,3,60,17,1,8,3,6,0,0,0,1,0,10.70,2016
12,Gary Barnidge,TE,11,CLE,PIT,5,2,40,23,1,14,5,12,0,0,0,0,0,10.30,2016
13,Will Tye,TE,11,NYG,CHI,5,2,40,12,1,9,2,6,0,0,0,0,0,9.20,2016
14,Jason Witten,TE,11,DAL,BAL,7,5,71,37,0,11,5,7,0,0,0,0,0,8.70,2016
15,Delanie Walker,TE,11,TEN,IND,6,4,67,36,0,14,6,9,0,0,0,0,0,7.60,2016
16,Greg Olsen,TE,11,CAR,NO,7,4,57,33,0,12,5,8,0,0,0,0,0,7.30,2016
17,Charles Clay,TE,11,BUF,CIN,7,5,71,23,0,6,3,5,0,0,0,0,0,7.30,2016
18,Garrett Celek,TE,11,SF,NE,3,3,100,41,0,19,14,14,0,0,0,0,0,7.10,2016
19,Richard Rodgers,TE,11,GB,WAS,4,4,100,28,0,11,7,7,0,0,0,0,0,6.80,2016
20,Lance Kendricks,TE,11,LAR,MIA,7,4,57,38,0,20,5,10,0,0,0,0,1,6.80,2016
21,Tyler Eifert,TE,11,CIN,BUF,6,3,50,37,0,21,6,12,0,0,0,0,0,6.70,2016
22,Ryan Griffin,TE,11,HOU,OAK,5,3,60,32,0,20,6,11,0,0,0,0,0,6.20,2016
23,Dennis Pitta,TE,11,BAL,DAL,5,3,60,30,0,18,6,10,0,0,0,0,0,6.00,2016
24,Dion Sims,TE,11,MIA,LAR,4,3,75,20,0,9,5,7,0,0,0,0,0,5.00,2016
25,Clive Walford,TE,11,OAK,HOU,4,2,50,28,0,17,7,14,0,0,0,0,0,4.80,2016
26,Julius Thomas,TE,11,JAX,DET,5,3,60,12,0,9,2,4,0,0,0,0,0,4.20,2016
27,Gavin Escobar,TE,11,DAL,BAL,3,2,67,21,0,14,7,11,0,0,0,0,0,4.10,2016
28,Cameron Brate,TE,11,TB,KC,3,2,67,18,0,10,6,9,0,0,0,0,0,3.80,2016
29,Marcedes Lewis,TE,11,JAX,DET,2,2,100,16,0,15,8,8,0,0,0,0,0,3.60,2016
30,Darren Fells,TE,11,ARI,MIN,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2016
31,Kyle Rudolph,TE,11,MIN,ARI,3,2,67,12,0,8,4,6,0,0,0,0,0,3.20,2016
32,Brent Celek,TE,11,PHI,SEA,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2016
33,Martellus Bennett,TE,11,NE,SF,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2016
34,Trey Burton,TE,11,PHI,SEA,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2016
35,Stephen Anderson,TE,11,HOU,OAK,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2016
36,Tyler Higbee,TE,11,LAR,MIA,3,2,67,4,0,3,1,2,0,0,0,0,0,2.40,2016
37,Luke Willson,TE,11,SEA,PHI,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2016
38,David Johnson,TE,11,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,2016
39,Seth DeValve,TE,11,CLE,PIT,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2016
40,Jack Doyle,TE,11,IND,TEN,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2016
41,Jesse James,TE,11,PIT,CLE,4,1,25,5,0,5,1,5,0,0,0,0,0,1.50,2016
42,MarQueis Gray,TE,11,MIA,LAR,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2016
43,John Phillips,TE,11,NO,CAR,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2016
44,Rhett Ellison,TE,11,MIN,ARI,3,1,33,-2,0,-2,-1,-2,0,0,0,0,0,0.80,2016
45,Ed Dickson,TE,11,CAR,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
46,Josh Hill,TE,11,NO,CAR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
47,Chris Manhertz,TE,11,CAR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
