Player,Position,Team,Opponent,Points
Brandin Cooks,WR,NO,CAR,11.90
Jordy Nelson,WR,GB,WAS,11.80
Michael Thomas,WR,NO,CAR,11.80
Randall Cobb,WR,GB,WAS,11.40
Cecil Shorts,WR,TB,KC,11.20
Jordan Matthews,WR,PHI,SEA,10.90
Allen Robinson,WR,JAX,DET,10.80
DeAndre Hopkins,WR,HOU,OAK,10.80
Andre Roberts,WR,DET,JAX,10.40
Tyreek Hill,WR,KC,TB,10.10
Anquan Boldin,WR,DET,JAX,9.70
Stefon Diggs,WR,MIN,ARI,9.70
Odell Beckham Jr,WR,NYG,CHI,9.60
Kenny Britt,WR,LAR,MIA,9.30
Kendall Wright,WR,TEN,IND,9.20
Cameron Meredith,WR,CHI,NYG,8.90
Adam Humphries,WR,TB,KC,8.70
Kelvin Benjamin,WR,CAR,NO,8.60
Russell Shepard,WR,TB,KC,8.40
Danny Amendola,WR,NE,SF,8.20
Eric Ebron,TE,DET,JAX,16.10
Zach Ertz,TE,PHI,SEA,15.50
Zach Miller,TE,CHI,NYG,15.10
CJ Fiedorowicz,TE,HOU,OAK,14.20
Jimmy Graham,TE,SEA,PHI,13.60
Vance McDonald,TE,SF,NE,13.60
Jordan Reed,TE,WAS,GB,12.90
Jermaine Gresham,TE,ARI,MIN,11.30
Coby Fleener,TE,NO,CAR,10.70
Gary Barnidge,TE,CLE,PIT,10.30
Will Tye,TE,NYG,CHI,9.20
Jason Witten,TE,DAL,BAL,8.70
Delanie Walker,TE,TEN,IND,7.60
Greg Olsen,TE,CAR,NO,7.30
Charles Clay,TE,BUF,CIN,7.30
Garrett Celek,TE,SF,NE,7.10
Richard Rodgers,TE,GB,WAS,6.80
Lance Kendricks,TE,LAR,MIA,6.80
Tyler Eifert,TE,CIN,BUF,6.70
Ryan Griffin,TE,HOU,OAK,6.20
Dennis Pitta,TE,BAL,DAL,6.00
Dion Sims,TE,MIA,LAR,5.00
Clive Walford,TE,OAK,HOU,4.80
Julius Thomas,TE,JAX,DET,4.20
Gavin Escobar,TE,DAL,BAL,4.10
Cameron Brate,TE,TB,KC,3.80
Marcedes Lewis,TE,JAX,DET,3.60
Darren Fells,TE,ARI,MIN,3.20
Kyle Rudolph,TE,MIN,ARI,3.20
Brent Celek,TE,PHI,SEA,2.90
Stephen Anderson,TE,HOU,OAK,2.40
Martellus Bennett,TE,NE,SF,2.40
Trey Burton,TE,PHI,SEA,2.40
Tyler Higbee,TE,LAR,MIA,2.40
Luke Willson,TE,SEA,PHI,2.20
David Johnson,TE,PIT,CLE,2.00
Seth DeValve,TE,CLE,PIT,1.80
Jack Doyle,TE,IND,TEN,1.70
MarQueis Gray,TE,MIA,LAR,1.50
Jesse James,TE,PIT,CLE,1.50
John Phillips,TE,NO,CAR,1.00
Rhett Ellison,TE,MIN,ARI,0.80
Ladarius Green,TE,PIT,CLE,0.00
James O'Shaughnessy,TE,KC,TB,0.00
Chris Manhertz,TE,CAR,NO,0.00
Phillip Supernaw,TE,TEN,IND,0.00
Ross Travis,TE,KC,TB,0.00
Ryan Hewitt,TE,CIN,BUF,0.00
Rob Kelley,RB,WAS,GB,34.70
Rashad Jennings,RB,NYG,CHI,23.90
Lamar Miller,RB,HOU,OAK,22.30
Tim Hightower,RB,NO,CAR,20.60
James White,RB,NE,SF,18.30
James Starks,RB,GB,WAS,18.10
Jamize Olawale,FB,OAK,HOU,17.70
DeMarco Murray,RB,TEN,IND,16.90
Ezekiel Elliott,RB,DAL,BAL,16.70
Chris Ivory,RB,JAX,DET,16.40
Theo Riddick,RB,DET,JAX,16.30
CJ Prosise,RB,SEA,PHI,16.10
Frank Gore,RB,IND,TEN,16.10
LeGarrette Blount,RB,NE,SF,15.40
Jalen Richard,RB,OAK,HOU,14.20
Latavius Murray,RB,OAK,HOU,14.20
Carlos Hyde,RB,SF,NE,14.00
Todd Gurley,RB,LAR,MIA,13.60
Doug Martin,RB,TB,KC,13.50
Shaun Draughn,RB,SF,NE,13.30
Jeremy Langford,RB,CHI,NYG,12.80
LeSean McCoy,RB,BUF,CIN,12.50
Terrance West,RB,BAL,DAL,12.30
Wendell Smallwood,RB,PHI,SEA,11.90
Thomas Rawls,RB,SEA,PHI,11.80
Jay Ajayi,RB,MIA,LAR,11.40
Giovani Bernard,RB,CIN,BUF,11.10
Jonathan Stewart,RB,CAR,NO,10.90
Jordan Howard,RB,CHI,NYG,10.90
Spencer Ware,RB,KC,TB,10.50
Mark Ingram,RB,NO,CAR,10.50
Matt Asiata,RB,MIN,ARI,9.70
Duke Johnson,RB,CLE,PIT,8.60
Jeremy Hill,RB,CIN,BUF,8.30
Dion Lewis,RB,NE,SF,7.90
Ty Montgomery,RB,GB,WAS,7.40
Alan Cross,FB,TB,KC,7.30
Isaiah Crowell,RB,CLE,PIT,7.30
Mike Gillislee,RB,BUF,CIN,7.20
Charcandrick West,RB,KC,TB,7.20
Robert Turbin,RB,IND,TEN,6.40
Kyle Juszczyk,FB,BAL,DAL,6.20
Paul Perkins,RB,NYG,CHI,5.50
TJ Yeldon,RB,JAX,DET,5.20
Jerick McKinnon,RB,MIN,ARI,5.10
Dwayne Washington,RB,DET,JAX,4.10
Reggie Bush,RB,BUF,CIN,4.10
Kenneth Dixon,RB,BAL,DAL,4.00
Graham Gano,K,CAR,NO,0.00
Chris Boswell,K,PIT,CLE,0.00
Dan Bailey,K,DAL,BAL,0.00
Jason Myers,K,JAX,DET,0.00
Sebastian Janikowski,K,OAK,HOU,0.00
Steven Hauschka,K,SEA,PHI,0.00
Wil Lutz,K,NO,CAR,0.00
Nick Novak,K,HOU,OAK,0.00
Matt Prater,K,DET,JAX,0.00
Mason Crosby,K,GB,WAS,0.00
Kai Forbath,K,MIN,ARI,0.00
Stephen Gostkowski,K,NE,SF,0.00
Dustin Hopkins,K,WAS,GB,0.00
Adam Vinatieri,K,IND,TEN,0.00
Chandler Catanzaro,K,ARI,MIN,0.00
Ryan Succop,K,TEN,IND,0.00
Cairo Santos,K,KC,TB,0.00
Justin Tucker,K,BAL,DAL,0.00
Phil Dawson,K,SF,NE,0.00
Greg Zuerlein,K,LAR,MIA,0.00
Connor Barth,K,CHI,NYG,0.00
Robbie Gould,K,NYG,CHI,0.00
Cody Parkey,K,CLE,PIT,0.00
Andrew Franks,K,MIA,LAR,0.00
Caleb Sturgis,K,PHI,SEA,0.00
Michael Palardy,K,CAR,NO,0.00
Mike Nugent,K,CIN,BUF,0.00
Detroit Lions,DST,DET,JAX,19.00
Carolina Panthers,DST,CAR,NO,10.00
Buffalo Bills,DST,BUF,CIN,9.00
Jacksonville Jaguars,DST,JAX,DET,8.00
Miami Dolphins,DST,MIA,LAR,7.00
Oakland Raiders,DST,OAK,HOU,7.00
New York Giants,DST,NYG,CHI,7.00
Seattle Seahawks,DST,SEA,PHI,7.00
Los Angeles Rams,DST,LAR,MIA,7.00
Indianapolis Colts,DST,IND,TEN,6.00
New England Patriots,DST,NE,SF,6.00
Washington Redskins,DST,WAS,GB,6.00
Cincinnati Bengals,DST,CIN,BUF,5.00
Tampa Bay Buccaneers,DST,TB,KC,5.00
Arizona Cardinals,DST,ARI,MIN,4.00
Tennessee Titans,DST,TEN,IND,4.00
Kansas City Chiefs,DST,KC,TB,4.00
Houston Texans,DST,HOU,OAK,2.00
New Orleans Saints,DST,NO,CAR,2.00
Dallas Cowboys,DST,DAL,BAL,2.00
Philadelphia Eagles,DST,PHI,SEA,1.00
Baltimore Ravens,DST,BAL,DAL,1.00
Cleveland Browns,DST,CLE,PIT,1.00
San Francisco 49ers,DST,SF,NE,0.00
Chicago Bears,DST,CHI,NYG,0.00
Green Bay Packers,DST,GB,WAS,-2.00
