Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Pierre Garcon,WR,11,WAS,GB,7,6,86,116,1,70,17,19,0,0,0,0,0,26.60,2016
2,Dez Bryant,WR,11,DAL,BAL,8,6,75,80,2,26,10,13,0,0,0,0,0,26.00,2016
3,Rishard Matthews,WR,11,TEN,IND,13,9,69,122,0,35,9,14,0,0,0,0,0,24.20,2016
4,Steve Smith,WR,11,BAL,DAL,9,8,89,99,1,22,11,12,0,0,0,0,0,23.90,2016
5,Julian Edelman,WR,11,NE,SF,17,8,47,77,1,21,5,10,2,12,0,0,0,22.90,2016
6,Jamison Crowder,WR,11,WAS,GB,3,3,100,102,1,53,34,34,0,0,0,0,0,22.20,2016
7,Doug Baldwin,WR,11,SEA,PHI,5,4,80,104,0,44,21,26,0,0,0,0,0,22.00,2016
8,Devante Parker,WR,11,MIA,LAR,10,8,80,79,1,15,8,10,0,0,0,0,0,21.90,2016
9,TY Hilton,WR,11,IND,TEN,9,5,56,97,1,50,11,19,0,0,0,0,0,20.70,2016
10,Malcolm Mitchell,WR,11,NE,SF,5,4,80,98,1,56,20,25,0,0,0,0,0,19.80,2016
11,Mike Evans,WR,11,TB,KC,13,6,46,105,0,31,8,18,0,0,0,0,0,19.50,2016
12,Adam Thielen,WR,11,MIN,ARI,5,5,100,65,1,22,13,13,0,0,0,0,0,17.50,2016
13,Tyler Boyd,WR,11,CIN,BUF,8,6,75,54,1,13,7,9,0,0,0,0,0,17.40,2016
14,Cole Beasley,WR,11,DAL,BAL,6,5,83,59,1,17,10,12,0,0,0,0,0,16.90,2016
15,Tajae Sharpe,WR,11,TEN,IND,7,4,57,68,1,34,10,17,0,0,0,0,0,16.80,2016
16,Dorial Green-Beckham,WR,11,PHI,SEA,8,5,63,54,1,21,7,11,0,0,0,0,0,16.40,2016
17,Sterling Shepard,WR,11,NYG,CHI,11,5,46,50,1,15,5,10,0,0,0,0,0,16.00,2016
18,Marqise Lee,WR,11,JAX,DET,8,4,50,52,1,29,7,13,1,6,0,0,0,15.80,2016
19,Amari Cooper,WR,11,OAK,HOU,5,4,80,57,1,35,11,14,0,0,0,0,0,15.70,2016
20,Antonio Brown,WR,11,PIT,CLE,10,8,80,76,0,21,8,10,0,0,0,0,0,15.60,2016
21,Cordarrelle Patterson,WR,11,MIN,ARI,8,4,50,53,0,30,7,13,0,0,0,0,0,15.30,2016
22,DeSean Jackson,WR,11,WAS,GB,6,4,67,51,1,17,9,13,0,0,0,0,0,15.10,2016
23,Ted Ginn,WR,11,CAR,NO,4,3,75,46,1,40,12,15,1,13,0,1,0,14.90,2016
24,Terrelle Pryor,WR,11,CLE,PIT,10,5,50,97,0,36,10,19,0,0,0,0,0,14.70,2016
25,Jarvis Landry,WR,11,MIA,LAR,5,5,100,28,1,12,6,6,0,0,0,0,0,13.80,2016
26,Donte Moncrief,WR,11,IND,TEN,7,4,57,37,1,17,5,9,0,0,0,0,0,13.70,2016
27,Braxton Miller,WR,11,HOU,OAK,7,5,71,25,1,12,4,5,1,1,0,0,0,13.60,2016
28,Mike Wallace,WR,11,BAL,DAL,10,5,50,62,0,27,6,12,1,13,0,1,0,12.50,2016
29,Larry Fitzgerald,WR,11,ARI,MIN,7,6,86,63,0,16,9,11,0,0,0,0,0,12.30,2016
30,Albert Wilson,WR,11,KC,TB,4,4,100,19,1,7,5,5,0,0,0,0,0,11.90,2016
31,Brandin Cooks,WR,11,NO,CAR,8,7,88,42,0,12,5,6,2,7,0,0,0,11.90,2016
32,Jordy Nelson,WR,11,GB,WAS,5,3,60,28,1,13,6,9,0,0,0,0,0,11.80,2016
33,Michael Thomas,WR,11,NO,CAR,5,5,100,68,0,21,14,14,0,0,0,0,0,11.80,2016
34,Randall Cobb,WR,11,GB,WAS,5,3,60,84,0,47,17,28,0,0,0,0,0,11.40,2016
35,Cecil Shorts,WR,11,TB,KC,7,5,71,62,0,19,9,12,0,0,0,0,0,11.20,2016
36,Jordan Matthews,WR,11,PHI,SEA,10,5,50,59,0,26,6,12,0,0,0,0,0,10.90,2016
37,Allen Robinson,WR,11,JAX,DET,7,3,43,18,1,11,3,6,0,0,0,0,0,10.80,2016
38,DeAndre Hopkins,WR,11,HOU,OAK,6,5,83,58,0,24,10,12,0,0,0,0,0,10.80,2016
39,Andre Roberts,WR,11,DET,JAX,1,1,100,44,0,44,44,44,0,0,0,1,1,10.40,2016
40,Tyreek Hill,WR,11,KC,TB,5,4,80,53,0,42,11,13,1,8,0,0,0,10.10,2016
41,Anquan Boldin,WR,11,DET,JAX,9,6,67,37,0,8,4,6,0,0,0,0,0,9.70,2016
42,Stefon Diggs,WR,11,MIN,ARI,7,6,86,37,0,13,5,6,0,0,0,0,0,9.70,2016
43,Odell Beckham Jr,WR,11,NYG,CHI,7,5,71,46,0,20,7,9,0,0,0,1,0,9.60,2016
44,Kenny Britt,WR,11,LAR,MIA,7,5,71,43,0,19,6,9,0,0,0,0,0,9.30,2016
45,Kendall Wright,WR,11,TEN,IND,6,4,67,52,0,21,9,13,0,0,0,0,0,9.20,2016
46,Cameron Meredith,WR,11,CHI,NYG,4,4,100,49,0,18,12,12,0,0,0,0,0,8.90,2016
47,Adam Humphries,WR,11,TB,KC,7,4,57,47,0,18,7,12,0,0,0,0,0,8.70,2016
48,Kelvin Benjamin,WR,11,CAR,NO,4,3,75,56,0,19,14,19,0,0,0,0,0,8.60,2016
49,Russell Shepard,WR,11,TB,KC,4,3,75,54,0,19,14,18,0,0,0,0,0,8.40,2016
50,Danny Amendola,WR,11,NE,SF,3,2,67,2,1,5,1,1,0,0,0,1,0,8.20,2016
