Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,16,GB,MIN,28,38,74,347,9,4,0,137,2,13,7,1,40.18,2016
2,Russell Wilson,QB,16,SEA,ARI,29,45,64,350,8,4,0,118,10,36,4,0,37.60,2016
3,Tyrod Taylor,QB,16,BUF,MIA,26,39,67,329,8,3,0,118,12,60,5,0,34.16,2016
4,Kirk Cousins,QB,16,WAS,CHI,18,29,62,270,9,1,0,104,5,30,6,2,29.80,2016
5,Sam Bradford,QB,16,MIN,GB,34,50,68,382,8,3,0,111,2,5,3,0,29.78,2016
6,Blake Bortles,QB,16,JAX,TEN,26,38,68,325,9,1,0,104,3,7,2,0,29.70,2016
7,Colin Kaepernick,QB,16,SF,LAR,28,38,74,266,7,2,1,99,6,15,3,1,27.14,2016
8,Andrew Luck,QB,16,IND,OAK,19,29,66,288,10,2,2,92,4,12,3,1,26.72,2016
9,Dak Prescott,QB,16,DAL,DET,15,20,75,212,11,3,0,148,4,35,9,0,23.98,2016
10,Alex Smith,QB,16,KC,DEN,25,36,69,244,7,1,1,86,4,46,12,1,23.36,2016
11,Philip Rivers,QB,16,LAC,CLE,23,46,50,322,7,2,1,78,1,0,0,0,22.88,2016
12,Derek Carr,QB,16,OAK,IND,20,30,67,228,8,3,0,123,1,8,8,0,21.92,2016
13,Ben Roethlisberger,QB,16,PIT,BAL,24,33,73,279,9,3,2,103,1,-1,-1,0,21.06,2016
14,Tom Brady,QB,16,NE,NYJ,17,27,63,214,8,3,0,125,0,0,0,0,20.56,2016
15,Matt Ryan,QB,16,ATL,CAR,27,33,82,277,8,2,0,122,2,9,5,0,19.98,2016
16,Matt Barkley,QB,16,CHI,WAS,24,40,60,323,8,2,5,63,0,0,0,0,18.92,2016
17,Jameis Winston,QB,16,TB,NO,23,35,66,277,8,2,2,85,3,14,5,0,18.48,2016
18,Eli Manning,QB,16,NYG,PHI,38,63,60,356,6,1,3,61,0,0,0,0,18.24,2016
19,Matt Moore,QB,16,MIA,BUF,16,30,53,233,8,2,1,87,1,-1,-1,0,16.22,2016
20,Drew Brees,QB,16,NO,TB,23,34,68,299,9,1,0,105,4,1,0,0,16.06,2016
21,Joe Flacco,QB,16,BAL,PIT,30,44,68,262,6,1,1,82,0,0,0,0,15.48,2016
22,Carson Palmer,QB,16,ARI,SEA,16,26,62,284,11,1,0,112,1,-1,-1,0,15.26,2016
23,Matthew Stafford,QB,16,DET,DAL,26,46,57,260,6,0,1,64,1,1,1,1,14.50,2016
24,Andy Dalton,QB,16,CIN,HOU,28,41,68,268,7,1,1,84,0,0,0,0,13.72,2016
25,Cam Newton,QB,16,CAR,ATL,18,43,42,198,5,1,2,45,8,36,5,0,13.52,2016
26,Carson Wentz,QB,16,PHI,NYG,13,24,54,152,6,1,1,70,4,27,7,0,11.78,2016
27,Robert Griffin III,QB,16,CLE,LAC,17,25,68,164,7,0,0,86,6,42,7,0,10.76,2016
28,Marcus Mariota,QB,16,TEN,JAX,8,20,40,99,5,1,0,73,2,3,2,0,8.26,2016
29,Tom Savage,QB,16,HOU,CIN,18,29,62,176,6,0,0,79,1,11,11,0,8.14,2016
30,Matt Cassel,QB,16,TEN,JAX,13,24,54,124,5,1,1,65,0,0,0,0,7.96,2016
31,Trevor Siemian,QB,16,DEN,KC,17,43,40,183,4,0,1,43,0,0,0,0,6.32,2016
32,Jared Goff,QB,16,LAR,SF,11,24,46,90,4,1,2,35,2,4,2,0,6.00,2016
33,Ryan Fitzpatrick,QB,16,NYJ,NE,8,21,38,136,7,0,2,21,1,3,3,0,3.74,2016
34,Matt McGloin,QB,16,OAK,IND,2,3,67,29,10,0,0,98,3,-3,-1,0,0.86,2016
35,Chase Daniel,QB,16,PHI,NYG,1,1,100,16,16,0,0,119,0,0,0,0,0.64,2016
36,Cody Kessler,QB,16,CLE,LAC,2,3,67,11,4,0,0,73,0,0,0,0,0.44,2016
37,Jimmy Garoppolo,QB,16,NE,NYJ,1,2,50,6,3,0,0,56,3,-2,-1,0,0.04,2016
38,Brett Hundley,QB,16,GB,MIN,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2016
39,Kellen Clemens,QB,16,LAC,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
40,Joe Webb,QB,16,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
41,Bryce Petty,QB,16,NYJ,NE,0,3,0,0,0,0,1,0,0,0,0,0,-1.00,2016
